"APPLICATION #",FORM_NUMBER,FILE_DATE,STATUS_DATE,STATUS,STATUS_CODE,EXPIRATION_DATE,"ESTIMATED COST","REVISED COST","EXISTING USE","EXISTING UNITS","PROPOSED USE","PROPOSED UNITS",PLANSETS,15_DAY_HOLD?,"EXISTING STORIES","PROPOSED STORIES","ASSESSOR STORIES","VOLUNTARY SOFT-STORY RETROFIT","NO OF PAGES",BLOCK,LOT,STREET_NUMBER,STREET_NUMBER_SFX,AVS_STREET_NAME,AVS_STREET_SFX,UNIT,UNIT_SFX,FIRST_NAME,LAST_NAME,CONTRACTORPHONE,COMPANY_NAME,STREET_NUMBER,STREET,STREET_SUFFIX,CITY,STATE,ZIP_CODE,CONTACT_NAME,CONTACT_PHONE,DESCRIPTION,
#201510159788,8,2015/10/15,2015/10/15,ISSUED,9,2016/02/15,500,500,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,,2,2,2,,0,5517,42,17,,MIRABEL,AV,,,ERAST,BAGDASARYANT,4152409840,"ECO SMART BUILDER",335,23RD,AV,"SAN FRANCISCO",CA,94121-0000,,,"REPLACE 2 SIDING LINES IN BACK OF BUILDING FOR FLASHING INSTALL  10 SQ.FT.",
#201510159789,8,2015/10/15,2015/10/15,ISSUED,9,2016/02/15,500,500,APARTMENTS,3,APARTMENTS,3,0,,3,3,2,,0,2748,016C,85,,CORWIN,ST,0,,ERAST,BAGDASARYANT,4152409840,"ECO SMART BUILDER",335,23RD,AV,"SAN FRANCISCO",CA,94121-0000,,,"SIDING BOARD REMOVAL AND REPLACEMENT IN BACK OF BUILDING.",
#201510159790,8,2015/10/15,2015/10/15,ISSUED,9,2016/10/15,34000,34000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,2,,0,4711,134,2,,YOUNG,CT,,,PETER,SCHICKER,9256768422,"SCHICKER INC DBA RE-BATH BY SCHICKER",1059,DETROIT,AV,CONCORD,CA,94518-0000,,,"REMODEL MASTER & GUEST BATHROOM - MASTER - INSTALL NEW SHOWER PAN AND WALL SURROUND  TOILET  VANITY  FAN/LIGHT COMBO  VACANCY SENSOR  DEDICATED LINE AND GFCI OUTLET.  MOVING ELECTRICAL PANEL.  GUES -- INSTALL NEW VANITY  TOILET  EXHAUST FAN  DEDICATED CIRCUIT AND GFCI OUTLET  AND VANCY SENSOR.",
#201510159792,8,2015/10/15,2015/10/15,ISSUED,9,2016/10/15,10000,40000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,2,,0,6273,001D,136,,RUSSIA,AV,,,JIN,WU,4158166655,"NEW ERA CONSTRUCTION LLC",738,GENEVA,,"SAN FRANCISCO",CA,94112-0000,,,"to start work and complete the project and obtain a final inspection for work under pa#201308083818.",
#201510159794,8,2015/10/15,2015/10/19,ISSUED,9,2016/04/19,10732.22,11000,"RETAIL SALES",0,"RETAIL SALES",0,2,,8,8,8,,7,315,4,207,,POWELL,ST,0,,RICHARD,PULVER,9253708041,"FIRE DETECTION UNLIMITED",3975,INDUSTRIAL,WY,CONCORD,CA,94520-0000,,,"GROUND FL & BASEMENT - NEW AUDIBLE & VISUAL OCCUPANT NOTIFICATION DEVICESWILL BE PROVIDED THROUGHOUT THE COMMON AREAS. ADD 1 CONTROL MODULE & 2 DOOR HOLDERS. REMOVE BEAM DETECTORS  PROVIDE AREA DETECTION ON 1ST FLR TO REPLACE BEAM DETECTOR. RELCATE (E) DEVICES.#201510099308 & 201507272514.",
#201510159795,8,2015/10/15,2015/10/15,ISSUED,9,2016/10/15,26000,26000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,2,,0,1775,7,1327,,20TH,AV,,,MICHEAL,KEAVENEY,4152250614,"KEAVENEY CONSTRUCTION",849,RAMONA,WY,GILROY,CA,95020-0000,,,"KITCHEN & LAUNDRY REMODEL REPLACEMENT OF WASHER/DRYER IN-KIND. KITCHEN 1ST FL  LAUNDRY AT 2ND FL. N/A FOR MAHER.",
#201510159796,8,2015/10/15,2015/10/15,ISSUED,9,2016/02/15,1,1,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,6463,43,125,,POPE,ST,,,BRUCE,LLOYD,4155165230,"BJLGC INC",125,POPE,ST,"SAN FRANCISCO",CA,94112-0000,,,"TO COMPLETE WORK & OBTAIN FINAL INSPECTION FOR WORK APPROVED UNDER 201305217511.",
#201510159797,8,2015/10/15,2015/10/15,ISSUED,9,2016/02/15,5000,5000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,6006,24,275,,VIENNA,ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"To comply with NOV. #201567181. Install Kitchen counters and install new garage door in existing opening.",
#201510159798,8,2015/10/15,2015/10/15,ISSUED,9,2016/10/15,58000,58000,APARTMENTS,24,APARTMENTS,24,0,,10,10,1,,0,3704,79,2,,MINT,PZ,,,CHRIS,"DEL CUPOLO",9259480300,"SIGNATURE PAINTING AND CONSTRUCTION INC",1565,03RD,AV,"WALNUT CREEK",CA,94597-0000,,,"Replace  windows 57; all windows are in a court yard not visible from street  like for like  low 'e' marvin windows.",
#201510159799,8,2015/10/15,2015/10/15,ISSUED,9,2016/02/15,1,1,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,6463,43,125,,POPE,ST,,,BRUCE,LLOYD,4155165230,"BJLGC INC",125,POPE,ST,"SAN FRANCISCO",CA,94112-0000,,,"TO COMPLETE WORK & OBTAIN FINAL INSPECTION FOR WORK APPROVED UNDER 201409025217.",
#201510159800,8,2015/10/15,2015/10/26,ISSUED,9,2016/10/26,300000,300000,OFFICE,0,OFFICE,0,2,,6,6,6,,41,8721,11,550,,"TERRY A. FRANCOIS",BL,,,"WILLIAM ARTHUR",SWINERTON,4154212980,"SWINERTON BUILDERS",260,TOWNSEND,ST,"SAN FRANCISCO",CA,94107-0000,,,"PARTIAL T.I. OF FULL FLOOR TENANT SPACE  SCOPE OF WORK TO INCLUDE CONSTRUCTION ON NEW WALLS  CEILINGS  FLOOR FINISHES  MECHANICAL AND ELECTRICAL. N/A ORDINANCE #155-13",
#201510159802,8,2015/10/15,2015/10/21,ISSUED,9,2016/04/21,10000,10000,APARTMENTS,49,APARTMENTS,49,2,,6,6,5,,1,739,9,840,,"VAN NESS",AV,,,"DREW JAMES",NOMELLINI,4154041732,"NOMELLINI CONSTRUCTION * ASK FOR ID *",412,HOWARD,ST,"REDWOOD CITY",CA,94063-0000,,,"UNIT 110: ADD ADDITIONAL FRAMING TO EXISTING. CREATE ADDITONAL BEDROOM FOR APT. ADD OPERABLE WINDOW IN UNIT",
#201510159803,8,2015/10/15,2015/10/15,ISSUED,9,2016/10/15,50000,50000,APARTMENTS,5,APARTMENTS,5,2,,3,3,3,,2,4096,63,803,,"DE HARO",ST,,,OWNER,,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"REMODEL KITCHEN AND BATHROOM (2) - FIXTURES AND FINISHES ONLY  BUILD NO STRUCTURAL PARTITION WALLS.",
#201510159804,8,2015/10/15,2015/10/15,ISSUED,9,2016/02/15,4000,4000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,0488A,5,3349,,PIERCE,ST,,,EDGAR,VELASQUEZ,6507553454,"AL-TONE OVERHEAD DOORS",540,"DEL MONTE AVE",AV,"SOUTH SAN FRANCISCO",CA,94080,,,"replace garage door only with flush panel door and window on top panel. N/A ORDINANCE #155-13",
#201510159805,8,2015/10/15,2015/10/15,ISSUED,9,2016/04/15,6500,6500,APARTMENTS,9,APARTMENTS,9,0,,2,2,2,,0,1278,14,1060,,COLE,ST,0,,"YONG MEEN",IM,4159312009,"PROTECTION ROOFING CO ",590,FULTON,ST,"SAN FRANCISCO",CA,94102,,,REROOFING,
#201510159806,8,2015/10/15,2015/10/15,ISSUED,9,2016/02/15,1,1,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,,2,2,3,,0,1137,4,427,,PARKER,AV,,,OWNER,,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"RENEW FOR FINAL INSPECTION UNDER PA #9917547.",
#201510159807,8,2015/10/15,2015/10/16,ISSUED,9,2016/10/16,10000,40000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,2,2,1,,15,6533,14,1370,,GUERRERO,ST,,,,,,,,,,,,,,,"2ND FLOOR: INTERIOR LOCALIZED ALTERATION. 1ST FLR:  BATHROOM REMODEL WINDOW REPLACEMENT AT REAR FACADE (2ND FLR). LEGALIZE GROUND FLR BEDROOM",
#201510159808,8,2015/10/15,2015/10/15,ISSUED,9,2016/02/15,1,1,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,,2,2,3,,0,1137,4,427,,PARKER,AV,,,OWNER,,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"RENEW FOR FINAL INSPECTION UNDER PA #200112125096.",
#201510159809,8,2015/10/15,2015/10/16,ISSUED,9,2016/04/16,6000,6000,"RETAIL SALES",15,"RETAIL SALES",15,2,,4,4,0,,3,452,3,851,,BEACH,ST,0,,"BENJAMIN RAUL"," VENEGAS",9257983574,"VENEGAS COMPANY INC",1045,"SHARYN CT.  STE.E",,CONCORD,CA,94518-0000,,,"BLDG E  SPACE E212:  INTERIOR DEMO OF EXISTING TENANT FINISHES. NO STRUCTURAL  NO FIRE LIFE SAFETY OR FIRE SPRINKLER CHANGES. ONLY INTERIOR FINISHES DEMO PER AB-O17",
#201510159810,8,2015/10/15,2015/10/15,ISSUED,9,2016/03/03,1,1,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,2364,47,2433,,SANTIAGO,ST,,,OWNER,,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"TO OBTAIN FINAL INSPECTION FOR WORK APPROVED UNDER PA#200708149730  201202023457  201202134084. ALL WORK IS COMPLETE.",
#201510159811,8,2015/10/15,2015/10/23,ISSUED,9,2016/04/23,8500,1500,"RETAIL SALES",,"RETAIL SALES",,2,,5,5,5,,3,295,7,384,,POST,ST,,,DANIEL,MCGRATH,8586543218,"TYCO INTEGRATED SECURITY LLC",,"P.O. BOX   3042",,"BOCA RATON",FL,33431-0000,,,"2ND FLOOR: TI- SAKS FIFTH  - REMODELING A PORTION OF THE SPACE TO ADD 2 SMOKE DETECTORS AND 2 HORN/STROBES TO BE COMPLIANT REF PA 201507242412",
#201510159813,8,2015/10/15,2015/10/15,ISSUED,9,2016/04/15,6000,6000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,123,10,64,,RUSSELL,ST,,,"KEVIN MCKEE",,4156261110,"OKELL'S FIREPLACE",1300,17TH,ST,"SAN FRANCISCO",CA,94107,,,"REMOVAL OF (E) TERRA COTTA CHIMNEY AND REPLACE WITH NEW METAL CLAS A CHIIMNEY SYSTEM. THIS IS A REPAIR NOT RECONSTRUCTION",
#201510159814,8,2015/10/15,2015/10/15,ISSUED,9,2016/02/15,5000,5000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,2,,0,3541,50,24,,HENRY,ST,,,"KEVIN MCKEE",,4156261110,"OKELL'S FIREPLACE",1300,17TH,ST,"SAN FRANCISCO",CA,94107,,,"INSTALLATION OF EPA PHASE II WOOD BURNING FIREPLACE PER MANUFACTURER'S SPECIFICATIONS. WOOD HEATER TO MEET TITLE 40  PART 60  SUBPART AAA  CODE OF FEDERAL REGULATIONS",
#201510159815,8,2015/10/15,2015/10/15,ISSUED,9,2016/04/15,6000,6000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,2,,0,2976,22,250,,GRANVILLE,WY,,,"KEVIN MCKEE",,4156261110,"OKELL'S FIREPLACE",1300,17TH,ST,"SAN FRANCISCO",CA,94107,,,"REMOVAL OF (E) TERRA COTTA CHIMNEY AND REPLACE WITH NEW METAL CLAS A CHIIMNEY SYSTEM. THIS IS A REPAIR NOT RECONSTRUCTION",
#201510159816,8,2015/10/15,2015/10/15,ISSUED,9,2016/04/15,6000,6000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,3005D,5,456,,HAZELWOOD,AV,,,"KEVIN MCKEE",,4156261110,"OKELL'S FIREPLACE",1300,17TH,ST,"SAN FRANCISCO",CA,94107,,,"REMOVAL OF (E) TERRA COTTA CHIMNEY AND REPLACE WITH NEW METAL CLAS A CHIIMNEY SYSTEM. THIS IS A REPAIR NOT RECONSTRUCTION",
#201510159817,8,2015/10/15,2015/10/15,ISSUED,9,2016/10/15,31500,31500,APARTMENTS,6,APARTMENTS,6,2,,7,7,6,,3,0580C,105,2127,,BROADWAY,*,5,,"THEODORE PASSARIS",,4158922264," PASSARIS CONSTRUCTION",21282,BURNDALE,RD,SONOMA,CA,95476-0000,,,"WIDEN OPENING IN LIVING ROOM 12"" EACH SIDE. DEMO INTERIOR NON LOAD BEARING PARTITION IN OFFICE. REMOVE DOOR  FRAME IN. DEMO WALL IN KITCHEN  DEMO PARTION & DOOR IN DEN. BUILD NEW WALL AT OFFICE  KITCHEN  BEDROOM #3 PER PLANS. MAHER NA",
#201510159820,8,2015/10/15,2015/10/15,ISSUED,9,2016/04/15,15000,15000,APARTMENTS,32,APARTMENTS,32,0,,7,7,6,,0,499,002B,1320,,LOMBARD,ST,,,MISVER,MALAGIC,4158479613,"MALAGIC CONSTRUCTION",,"PO BOX 640812",,"SAN FRANCISCO",CA,94164-0000,,,"UNIT #104 AND #404:  NEW BATH TILE TUB SURROUND  WASHER AND DRYER AND KITCHEN COUNTER TOP.  NO STRUCTURAL WORK.",
#201510159821,8,2015/10/15,2015/10/15,ISSUED,9,2016/04/15,7000,7000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,2074,11,1845,,37TH,AV,,,PETER,MURRAY,4155750916,"AMERICAN ROOFING COMPANY",1616,16TH,ST,"SAN FRANCISCO",CA,94103-0000,,,REROOFING,
#201510159822,8,2015/10/15,2015/10/15,ISSUED,9,2016/02/15,5000,5000,APARTMENTS,63,APARTMENTS,63,0,,5,5,5,,0,282,3,735,,TAYLOR,ST,,,MISVER,MALAGIC,4158479613,"MALAGIC CONSTRUCTION",,"PO BOX 640812",,"SAN FRANCISCO",CA,94164-0000,,,"UNIT #409:  REPLACE COMPACT KITCHEN UNIT WITH NEW.  NO STRUCTURAL WORK. NO LIGHTING WORK.",
#201510159823,8,2015/10/15,2015/10/15,ISSUED,9,2016/04/15,6000,6000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,5654,40,107,,PRENTISS,ST,,,PETER,MURRAY,4155750916,"AMERICAN ROOFING COMPANY",1616,16TH,ST,"SAN FRANCISCO",CA,94103-0000,,,REROOFING,
#201510159824,8,2015/10/15,2015/10/15,ISSUED,9,2016/04/15,7000,7000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,,2,2,2,,0,1158,31,1959,,"GOLDEN GATE",AV,,,MARCUS,NEWBERRY,4159741234,"21ST CENTURY HOME IMPROVT",937,HARRISON,ST,"SAN FRANCISCO",CA,94107,,,REROOFING,
#201510159825,8,2015/10/15,2015/10/15,ISSUED,9,2016/04/15,6500,6500,APARTMENTS,4,APARTMENTS,4,0,,3,3,2,,0,2350,27,2362,,22ND,AV,,,SERGEY,KRASILOVSKY,4157256191,"H.I.C. INC",2622,39TH,AV,"SAN FRANCISCO",CA,94121-0000,,,"DRY ROT REPAIRS AT NORTH WALL REPLACING SIDING (NOT AT FRONT)  APPROX 200 SQ. FT. WALL AREA  REPAIR IN-KIND.",
#201510159826,8,2015/10/15,2015/10/15,ISSUED,9,2016/04/15,7000,7000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,5381,37,88,,"SANTA FE",AV,,,JERRY,QIU,4155332224,"L & Q CONSTRUCTION INC.",3931,"ALEMANY BLVD  STE 2003  PMB #121",,"SAN FRANCISCO",CA,94132-0000,,,"REMOVE AND REPLACE NEW SIDING FOR LEFT SIDE OF HOUSE  APPROX 800 SQ.FT  NOT VISIBLE FROM STREET  NO STRUCTURAL WORK.",
#201510159827,8,2015/10/15,2015/10/15,ISSUED,9,2016/10/15,40000,40000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,1,1,1,,0,6795A,28,183,,COTTER,ST,,,KEVIN,LEHANE,6507401760,"KEVIN LEHANE CONSTRUCTION",137,ARLENE,RD,"WALNUT CREEK",CA,94595-0000,,,"INSTALL NEW KITCHEN CABINETS & APPLIANCES UPGRADE ELECTRICAL IN THE KITCHEN ADDING 6 CIRCUITS  CHANGE OLD FAUCETS & SHOWER VALVES. INSTALL NEW BATHROOM VANITIES (2) TUB (1) SHOWERS (2) NEW TILE  MIRRORS & FIXTURES. INTERIOR & EXTEIOR PAINT  NEW HARDWOOD FLOORS",
#201510159828,8,2015/10/15,2015/10/15,ISSUED,9,2016/04/15,8000,8000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,,2,2,0,,0,3626,42,482,,ALVARADO,ST,0,,"EUGENE FRANCIS",MCGUINNESS,4156842583,"E F MCGINNESS AND SONS",322,26TH,AV,"SAN FRANCISCO",CA,94121-0000,,,RE-ROOFING,
#201510159829,8,2015/10/15,2015/10/15,ISSUED,9,2016/04/15,10000,10000,APARTMENTS,4,APARTMENTS,4,0,,3,3,3,,0,6665,024B,192,,LAIDLEY,ST,,,DANIEL,MCNALLY,4152694118,"DEVLIN/MCNALLY CONSTRUCTION",3150,18TH,ST,"SAN FRANCISCO",CA,94110-0000,,,"TO COMPLY WITH PHYSICAL INSPECTION REPORT #CC-7979",
#201510159829,8,2015/10/15,2015/10/15,ISSUED,9,2016/04/15,10000,10000,APARTMENTS,4,APARTMENTS,4,0,,3,3,3,,0,6665,024B,196,,LAIDLEY,ST,,,DANIEL,MCNALLY,4152694118,"DEVLIN/MCNALLY CONSTRUCTION",3150,18TH,ST,"SAN FRANCISCO",CA,94110-0000,,,"TO COMPLY WITH PHYSICAL INSPECTION REPORT #CC-7979",
#201510159830,8,2015/10/15,2015/10/16,ISSUED,9,2016/02/16,1,1,OFFICE,0,OFFICE,0,2,,3,3,3,,9,3788,10,148,,TOWNSEND,ST,,,PATRICK,O'HARA,4158614269,"YERBA BUENA BUILDERS INC",3231,BURTON,CT,LAFAYETTE,CA,94549-0000,,,"REVISION TO 2015-0915-7044 T24 CALCULATION AND REFLECTED CEILING PLAN REVISIONS. LAYOUT CHANGES TO TOILET ROOM REMOVAL OF SHOWER ",
#201510159831,8,2015/10/15,2015/10/15,ISSUED,9,2016/10/15,35000,35000,APARTMENTS,7,APARTMENTS,7,0,,3,3,2,,0,50,006A,33,,HOUSTON,ST,0,,"GREGORY WAYNE",COLLINS,7039643230,"PARAMOUNT CONSTRUCTION SERVICES INC",21480,"PACIFIC BLVD . 1ST FLOOR",,STERLING,VA,20166-0000,,,"KITCHEN: SUBPANEL UPGRADE AND DECIATED LINES FOR D/W AND G/D  M/V. PLUMBING IS TO REPLACE ANGEL STOPS AND REPLACE SHOWER VALVE AND DRAIN IN BATHROOM. UPGRADE LIGHT FIXTURES. [KITCHEN & BATHROOM REMODEL].",
#201510159832,8,2015/10/15,2015/10/15,ISSUED,9,,,26609,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,2,,0,1129,30,1030,,BRODERICK,ST,,,BRENT,ANDERSON,8664204109,"JEMICO LLC DBA RENEWAL BY ANDERSON OF SF",30800,SANTANA,ST,HAYWARD,CA,94544-0000,,,"Replace (9) windows (like in like). 5 face front wood alum clad/4 non-visible as wood composite.  Two lowere arched DH- not replacing  U fact<.32.  No size change.",
#201510159833,8,2015/10/15,2015/10/21,ISSUED,9,2016/10/21,155000,180000,OFFICE,0,OFFICE,0,2,,7,7,6,,7,293,6,150,,POST,ST,,,"ART HOOVER AND",,9254599200,"MATRIX HG INC",115,"MASON CIRCLE  STE. B",,CONCORD,CA,94520-0000,,,"Basement: REPLACE HVAC WATER CHILLER. INSTALLATION OF REFRIGERANT MONITOR",
#201510159835,8,2015/10/15,2015/10/15,ISSUED,9,2016/04/15,6000,10000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,3,3,2,,1,5662,6,216,,ELLSWORTH,ST,,,THOMAS,KUNKEL,4153052221,"KUNKEL CONSTRUCTION",290,"F NAPOLEON",ST,"SAN FRANCISCO",CA,94124-0000,,,"(N) ENTRANCE IN SIDE LOT TO REPLACE CHAIN LINK FENCE. (N) DOOR IN SOUTH ELEVATION",
#201510159836,8,2015/10/15,2015/10/15,ISSUED,9,2016/04/15,7501,7500,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,2136,5,720,,QUINTARA,ST,,,BRENT,ANDERSON,8664204109,"JEMICO LLC DBA RENEWAL BY ANDERSON OF SF",30800,SANTANA,ST,HAYWARD,CA,94544-0000,,,"(3) Wood Alum clad Replacement windows (all face street).  No size change.  U fact <.32. N/A MAHER ORD. # 155-13",
#201510159837,8,2015/10/15,2015/10/15,ISSUED,9,2016/02/15,2500,2500,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,6251,2,26,,PEABODY,ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"REPLACE  5 WINDOWS. SOME  IN BEDROOM NOT VISIBLE FROM STREET. U< 0.32.",
#201510159838,8,2015/10/15,2015/10/15,ISSUED,9,2016/02/15,5000,5000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,2,,0,7527,13,448,,"GOLD MINE",DR,,,WILL,NG,4157536887,"WILL P K NG CONSTRUCTION INC.",90,BALCETA,AV,"SAN FRANCISCO",CA,94127-0000,,,"TERMITE REPAIR: ALL DECK & INSTALL DRAINAGE TO LET WATER DRAINAGE REPLACE ALL TERMITE WORK  NOT VISIBLE TO THE STREET BET DETACHED GARAGE & FRONT DOOR OF THE HOUSE  LESS THAN 50%",
#201510159842,8,2015/10/15,2015/10/22,ISSUED,9,2016/10/22,180000,235000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,Y,2,3,1,,17,5713,6,50,,PATTON,ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"1ST FLR: ADD 2 BEDROOMS 1 FULL BATH 1 FAMILY RM & LAUNDRY 2ND FLR: REMODEL KITCHEN & BATHRM  ATTIC: ADD 1 FULL BATH & 1 BEDROOM BUILD STAIRCASE TO CONNECT ATTIC & 2ND FLR. ADD 3 DORMERS LESS THAN 20% OF ROOF AREA. NEW SLDOORS AND WINDOWS AT REAR.",
#201510159844,8,2015/10/15,2015/10/15,ISSUED,9,2016/04/15,20246,20246,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,2835,9,249,,DELLBROOK,AV,,,BRENT,ANDERSON,8664204109,"JEMICO LLC DBA RENEWAL BY ANDERSON OF SF",30800,SANTANA,ST,HAYWARD,CA,94544-0000,,,"(6) Wood alum clad Rep. windows.  3 Face street/3 do not face street.  All casements.  No size change.  Ufact <.32",
#201510159845,8,2015/10/15,2015/10/15,ISSUED,9,2016/02/15,2000,2000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,2,2,1,,2,3146,27,367,,CAPISTRANO,AV,,,GEORGIO,ATANASOV,4158618003,DRYFAST,642,"QUARRY ROAD STE A",,"SAN CARLOS",CA,94070-0000,,,"REVISION TO PA #201510018628 - REBUILD EXTERIOR STAIR FOR IN-KIND SIZE.",
#201510159846,8,2015/10/15,2015/10/15,ISSUED,9,2016/04/15,7200,6900,OFFICE,0,OFFICE,0,2,,16,16,16,,4,261,010A,351,,CALIFORNIA,ST,,,EDWARD,WONG,4154958876,"BILCOR INC",45,BROADWAY,,"SAN FRANCISCO",CA,94111-0000,,,"FIRE ALARM T.I.: INSTALL 9 CEILING MOUNT SPEAKER/STROBES  1 SMOKE DETECTOR WITH BASE  1 BOOSTER PANEL  1 SIGNAL MODULE  3 DUCT DETECTORS WITH BASE & 3 CONTROL RELAY MODULES. T.I. PA#201509156942. N/A ORDINANCE #155-13",
#201510159847,8,2015/10/15,2015/10/16,ISSUED,9,2016/10/16,30800,30800,OFFICE,0,OFFICE,0,2,,10,10,10,,4,3707,51,685,,MARKET,ST,,,EDWARD,WONG,4154958876,"BILCOR INC",45,BROADWAY,,"SAN FRANCISCO",CA,94111-0000,,,"FIRE ALARM T.I.: INSTALL 31 CEILING MOUNT SPEAKER/STROBES  21 CONTROL RELAY MODULES  22 DUCT DETECTORS WITH BASE & 3 SMOKE DETECTOR WITH BASE. T.I. PA#201507222148. N/A ORDINANCE #155-13",
#201510159848,8,2015/10/15,2015/10/15,ISSUED,9,2016/04/15,5500,5500,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,2970,3,281,,DALEWOOD,WY,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,RE-ROOFING,
#201510159850,8,2015/10/15,2015/10/15,ISSUED,9,2016/02/15,2000,2000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,0,,0,6920,25,176,,CORONA,ST,,,OWNER,,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"INSTALL 4'X10' SHEETS OF IDORDI SIDING OVER EXISTING SIDING ON SOUTH & WEST SIDES ONLY ON EXISITNG GARAGE & OFFICE  NOT VISIBLE TO STREET.",
#201510159851,8,2015/10/15,2015/10/19,ISSUED,9,2016/04/19,20000,120000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,2,2,1,,20,3189,4,14,,SOUTHWOOD,DR,,,DARREN,LEE,4152710528,"DARREN LEE",1167,MISSION,ST,"SAN FRANCISCO",CA,94103-0000,,,"CONVERT (E) GARAGE  UTILITY ROOM TO FAMILY ROOM  TWO BEDROOMS  FULL BATH  STORAGE & UTILITY ROOM AND EXCAVATE & REPLACE (E) FOUNDATION TO CREAT 8'-0"" CEILING HEIGHT  800 SQ FT OF HABITABLE AREA ADDED.",
#201510159853,8,2015/10/15,2015/10/15,ISSUED,9,2016/02/15,500,500,APARTMENTS,6,APARTMENTS,6,0,,3,3,2,,0,122,12,1170,,GREEN,ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"TO COMPLY WITH PHYSCAL INSPECTION REPORT #CC-7928",
#201510159853,8,2015/10/15,2015/10/15,ISSUED,9,2016/02/15,500,500,APARTMENTS,6,APARTMENTS,6,0,,3,3,2,,0,122,12,1180,,GREEN,ST,0,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"TO COMPLY WITH PHYSCAL INSPECTION REPORT #CC-7928",
#201510159854,8,2015/10/15,2015/10/15,ISSUED,9,2016/10/15,18000,30000,APARTMENTS,8,APARTMENTS,8,0,,2,2,2,,0,1575,26,636,,33RD,AV,0,,"MAN FOON",WONG,4159995082,"SUN SUN CONSTRUCTION CO",1285,27TH,AV,"SAN FRANCISCO",CA,94122-0000,,,"UNIT 7: REMODEL KITCHEN & BATHROOM. NO STRUCTURAL WORK. NO WALL MODIFICATOIN - FINISHES & FIXTURES ONLY.",
#201510159857,8,2015/10/15,2015/10/15,ISSUED,9,2016/04/15,7500,20000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,5322,20,1696,,PALOU,AV,,,OWNER,,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"REMODEL KITCHEN & BATH   NO STURCTURAL CHANGES.",
