"APPLICATION #",FORM_NUMBER,FILE_DATE,STATUS_DATE,STATUS,STATUS_CODE,EXPIRATION_DATE,"ESTIMATED COST","REVISED COST","EXISTING USE","EXISTING UNITS","PROPOSED USE","PROPOSED UNITS",PLANSETS,15_DAY_HOLD?,"EXISTING STORIES","PROPOSED STORIES","ASSESSOR STORIES","VOLUNTARY SOFT-STORY RETROFIT","NO OF PAGES",BLOCK,LOT,STREET_NUMBER,STREET_NUMBER_SFX,AVS_STREET_NAME,AVS_STREET_SFX,UNIT,UNIT_SFX,FIRST_NAME,LAST_NAME,CONTRACTORPHONE,COMPANY_NAME,STREET_NUMBER,STREET,STREET_SUFFIX,CITY,STATE,ZIP_CODE,CONTACT_NAME,CONTACT_PHONE,DESCRIPTION,
#201705096104,8,2017/05/09,2017/05/09,ISSUED,9,2017/09/09,5000,10000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,3,3,2,,5,1883,18,1571,,37TH,AV,,,OREN,DAGAN,8004013220,"S O D BUILDERS INC",17337,VENTURA,BL,ENCINO,CA,91316-0000,,,"REVISION TO 201512175389  RELOCATE FIREPLACE  INSTALL PANTRY  REPLACE ADDITONAL WINDOWS AT REAR",
#201705096105,4,2017/05/09,2017/05/09,ISSUED,9,2017/09/09,2800,2800,"LENDING INSTITUTION",0,,,2,,1,,1,,7,1521,36,5923,,GEARY,BL,,,RICHARD,SAMPOGNARO,9163489378,"CAPITAL CITY SIGNS INCORPORATED",4046,WAYSIDE,LN,CARMICHAEL,CA,95608-0000,,,"TO INSTALL ELECTRICAL BLADE SIGN  2' 6"" TALL X 6'3"" = 15.8 SQFT.",
#201705096106,8,2017/05/09,2017/05/09,ISSUED,9,2017/09/09,5000,5000,HOSPITAL,,HOSPITAL,,0,,2,2,2,,0,1764,8,1333,,09TH,AV,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"REMOVE STRUCTURERS AT REAR OF PROPERTY AND TO COMPLY WITH NOV# 201760755",
#201705096107,8,2017/05/09,2017/05/26,ISSUED,9,2018/05/26,30000,74800,APARTMENTS,8,APARTMENTS,8,2,,3,3,2,,7,1616,40,700,,29TH,AV,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"SEISMIC RETROFIT PER MANDATORY SOFT STORY RETROFIT PER MANDATORY SOFT STORY PROGRAM 2012 IEBC A4. N/A FOR MAHER.",
#201705096110,8,2017/05/09,2017/05/09,ISSUED,9,2017/09/09,2800,2800,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,,2,2,2,,0,1190,001Q,2168,,GROVE,ST,0,,YANEK,PORYES,6504614446," DELUXE WINDOWS AND DOORS",105,22ND,AV,"SAN MATEO",CA,94403-0000,,,"Replace three (3) windows in lower bay windows from vinyl to aluminium clad wood double hung and fixed windows within the existing openings. No modification to (e) transoms.",
#201705096112,8,2017/05/09,2017/05/25,ISSUED,9,2017/11/25,10000,10000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,7229A,6,50,,ELMHURST,DR,,,ISAAK,GRINBERG,6502351006,"BAY AREA WINDOW PROS/QUALITY CONSTRU",,"P.O. BOX 33",,BURLINGAME,CA,94011-0000,,,"Replace five (5) vinyl windows at second floor with aluminium clad wood windows within the (e) openings",
#201705096113,8,2017/05/09,2017/05/09,ISSUED,9,2017/09/09,2000,2000,"RETAIL SALES",,"RETAIL SALES",,2,,1,1,1,,4,3641,70,1245,,"SOUTH VAN NESS",AV,,,JAMES,TILTON,9166307200,"TILTON PACIFIC CONST. INC",4150,CITRUS,AV,ROCKLIN,CA,95677-0000,,,"REVISION TO 201610311480 - NEW EXTERIOR LED LIGHTS AT NEW TRUCK DOCK",
#201705096115,8,2017/05/09,2017/05/09,ISSUED,9,2018/05/09,110000,110000,OFFICE,0,OFFICE,0,2,,34,34,33,,3,3721,120,555,,MISSION,ST,0,,MIKE,SCRIBNER,4158175100,"BCCI CONSTRUCTION COMPANY",1160,BATTERY,ST,"SAN FRANCISCO",CA,94111-0000,,,"34TH FLOOR - PRE-CONSTRUCTION DEMOLITION UNDER AB017 NO FIRE RATED CONSTRUCTION TO BE REMOVED. SPRINKLERS TO REMAIN OPERATIONAL. N/A MAHER ORDINANCE",
#201705096117,7,2017/05/09,2017/05/09,ISSUED,9,2017/09/09,50,50,,,,,2,,,,1,,1,1704,24,4542,,IRVING,ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"PAINT ""HOOK FISH CO."" ON BUILDING FACADE.",
#201705096118,8,2017/05/09,2017/05/09,ISSUED,9,2017/11/09,8050,8050,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,2,,0,987,34,3660,,WASHINGTON,ST,,,DAVE,ARNONE,9253397280,"AITHR DEALER INC",1998,"RUFFIN MILL ROAD",,"COLONIAL HEIGHTS",VA,23834-0000,,,"REPLACE JACUZZI TUB IN MASTER BATHROOM. UPGRADE 2 GFCI OUTLETS  USE (E) PLUMBING   RETILE AROUND TUB. NO CHANGE ON WALLS.",
#201705096119,8,2017/05/09,2017/05/10,ISSUED,9,2018/05/10,20000,50000,"AUTO REPAIRS",0,"AUTO REPAIRS",0,2,,2,2,2,,4,3755,14,380,,07TH,ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"REMOVE (E) POSTS 1ST FLOOR  INSTALL (N) STEEL BEAMS  (N) FOOTING. ALL INTERIOR WORKS. N/A MAHER ORDINANCE",
#201705096120,8,2017/05/09,2017/05/09,ISSUED,9,2017/11/09,4500,7500,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,3,3,2,,0,4097,44,755,,CAROLINA,ST,,,,,,,,,,,,,,,"REPAIR OR REPLACE 15 EXISTING WOOD WINDOWS WITH NEW WOOD OR WOOD/FIBERGLASS WINDOWS. NO CHANGE IN SIZE OF SASH & NO CHANGE IN WINDOW OPENINGS.(12 WOOD WITH FIBERGLASS  3 ALL EXTERIOR WOOD. 5 WINDOWS ARE VISIBLE TO THE STREET AND 10 ARE NOT VISIBLE; OF WHICH 7 WILL BE WOOD & FIBERGLASS & 3 ALL WOOD.)",
#201705096121,8,2017/05/09,2017/05/09,ISSUED,9,2017/09/09,1000,1000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,3,3,2,,0,1612,006C,747,,32ND,AV,,,,,,,,,,,,,,,"revise permit 201702179681 to include additional drywall work in basement bathroom & office 100 sf max  and water damage on second floor dining room 50sf",
#201705096122,8,2017/05/09,2017/05/09,ISSUED,9,2017/11/09,7900,7900,APARTMENTS,19,APARTMENTS,19,0,,4,4,4,,0,2826,93,609,,BURNETT,AV,,,YANEK,PORYES,6504614446," DELUXE WINDOWS AND DOORS",105,22ND,AV,"SAN MATEO",CA,94403-0000,,,"APT 19: REPLACE (3) ALUMINIUM SLIDING DOORS IN-KIND TO NEW MILGARD ALUMINIUM DOORS. NOT VISIBLE FROM STREET ( AT THE REAR). SAME SIZE AND LOCATION. MAX U-FACTOR 0.37.",
#201705096124,8,2017/05/09,2017/05/09,ISSUED,9,2017/11/09,10000,10000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,2,,0,7214,005B,3080,,24TH,AV,,,"HAO SONG",ZHEN,4158129636,"MZ CONSTRUCTION COMPANY",318,"WESTLAKE CENTER # 237",,"DALY CITY",CA,94015-0000,,,"REPLACE KITCHEN CABINET & REPLACE 6 APPROVED WINDOWS AT THE BACK OF HOUSE. SAME DIMENSION & SAME LOCATION.",
#201705096126,8,2017/05/09,2017/05/30,ISSUED,9,2017/11/30,15000,15000,OFFICE,,OFFICE,,2,,38,38,2,,26,292,2,1,,MONTGOMERY,ST,,,MIKE,SCRIBNER,4158175100,"BCCI CONSTRUCTION COMPANY",1160,BATTERY,ST,"SAN FRANCISCO",CA,94111-0000,,,"24TH FLR: REVISION TO 2016-1220-5388 SCOPE INCLUDES NEW NON STRUCTURAL PARTITIONS. Life safety deferred  if required.",
#201705096127,8,2017/05/09,2017/05/30,ISSUED,9,2018/05/30,30000,30000,OFFICE,,OFFICE,,2,,38,38,2,,36,292,2,1,,MONTGOMERY,ST,,,MIKE,SCRIBNER,4158175100,"BCCI CONSTRUCTION COMPANY",1160,BATTERY,ST,"SAN FRANCISCO",CA,94111-0000,,,"Revision to permit #201612205390. Scope includes TI on 25th floor. Reconfigure multiple rooms and create new transformer room. Add new fire-rated wall.  Life safety deferred.",
#201705096128,8,2017/05/09,2017/05/09,ISSUED,9,2017/11/09,10000,10000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,2312,17,2266,,38TH,AV,,,"GENE HO",CHANG,6504500680,"ZHANG'S BUILDING CO",403,CHIQUITA,AV,"MOUNTAIN VIEW",CA,94041-0000,,,"REMODEL KITCHEN  NEW SUB PANEL FOR KITCHEN  CHANGE PLUMBING FIXTURE  REROUTE GAS LINE  NO CHANGE ON WALLS.",
#201705096129,8,2017/05/09,2017/05/10,ISSUED,9,2017/09/10,5000,5000,"FOOD/BEVERAGE HNDLNG",116,"FOOD/BEVERAGE HNDLNG",116,2,,6,6,0,,1,4041,9,690,,INDIANA,ST,,,LEVI,HUNT,9167684941,"ECHO SUMMIT CONSTRUCTION INC",,"PO BOX 170346",,"SAN FRANCISCO",CA,94117-0000,,,"REVISION TO 201608104688 - ADJUSTMENTS TO MECH RM IN ORDER TO MAINTAIN INTEGRITY OF THE VERTICAL SHAFT TO ROOF DUE TO INITIAL PLACEMENT OF SHAFT LOCATION",
#201705096130,8,2017/05/09,2017/05/09,ISSUED,9,2018/05/09,100000,100000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,4,4,4,,0,960,001C,2600,,BROADWAY,*,,,JOHN,FERRARONE,4154601575,"PLATH & COMPANY INC",1575,"EAST FRANCISCO",BL,"SAN RAFAEL",CA,94901-0000,,,"Replace 46 wood windows in-kind with new wood windows (same material  design  operation). Replace 7 doors in-kind (same material  design). No other work. U factor .32",
#201705096132,8,2017/05/09,2017/05/22,ISSUED,9,2018/05/22,60000,110000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2,,3,3,2,,11,651,19,2165,,CALIFORNIA,ST,,,"CHRISTOPHER J.",KEIGHTLEY,4153745840,"KEIGHTLEY BUILDERS INC",530,"DIVISADERO STREET #224",,"SAN FRANCISCO",CA,94117-0000,,,"2ND FL: REMODEL KITCHEN  NEW POWDER RM  NEW SLIDING DOOR ASSEMBLY  NEW FLOOR  CEILING FINISHES. 3RD FL NEW SKYLIGHTS  NEW SLIDING DOOR ASSEMBLY NO WORK AT GR FL  WINDOW REPLACEMENTS TO MATCH EXISTING WOOD WINDOWS",
#201705096133,8,2017/05/09,2017/05/09,ISSUED,9,2017/09/09,100,100,"RESIDENTIAL HOTEL",45,"RESIDENTIAL HOTEL",45,0,,2,2,3,,0,320,12,770,,OFARRELL,ST,,,,,,,,,,,,,,,"to comply with nov# 201774412 replace one interior wood stair tread",
#201705096137,8,2017/05/09,2017/05/09,ISSUED,9,2017/09/09,1,1,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,1706,44,4341,,LINCOLN,WY,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"TO OBTAIN FINAL INSPECTION FOR WORK APPROVED UNDER PA # 200501264063  200609253154 AND 201105277026.  ALL WORK IS COMPLETE.",
#201705096138,8,2017/05/09,2017/05/17,ISSUED,9,2018/05/17,30000,82000,"RETAIL SALES",2,"RETAIL SALES",2,2,,3,3,3,,13,3652,16,3870,,24TH,ST,,,KEVIN,MILLS,5104091107,"TAYLOR RESAURANT SYSTEM",102,"LA SONOMA",WY,ALAMO,CA,94507-0000,,,"GROUND FLR: INTERIOR WORK: DEMO WORK  NEW PARTITIONS  EQUIP  CASEWORK AND FINISHES. NO EXTERIOR WORK",
#201705096139,8,2017/05/09,2017/05/09,ISSUED,9,2017/09/09,400,400,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,1706,44,4341,,LINCOLN,WY,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"INTERIOR STAIRCASE REPAIR FROM UPSTAIRS TO DOWNSTAIRS.  REPLACE IN LIKE KIND 50% MAX.  TO COMPLY WITH COMPLAINT # 201777991.",
#201705096140,8,2017/05/09,2017/05/09,ISSUED,9,2018/05/09,50000,50000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,2,,0,3729,45,730,,CLEMENTINA,ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"KITCHEN  BATHROOM  AND HALL  REMODEL. CHANGE LIGHTING  ALL LED. CHANGE INTERIOR DOORS  REMOVE AND REPLACE SHEETROCK AS NECESSARY FOR LIGHTING. IN SAME LOCATION. NO MOVING OF WINDOWS  DOORS OR WALLS",
#201705096141,8,2017/05/09,2017/05/10,ISSUED,9,2017/09/10,2500,2500,OFFICE,0,OFFICE,0,2,,24,24,0,,3,227,006A,505,,MONTGOMERY,ST,,,AARON,BENZ,5108466516,"TERRA VISUAL INC",1151,"HARBOR BAY",PK,ALAMEDA,CA,94502-0000,,,"REVISION TO PA 2017-0405-3288 (EVACUATION MAPS) TO CORRECT STREET NAME LOCATIONS",
#201705096142,8,2017/05/09,2017/05/11,ISSUED,9,2017/11/11,10000,10000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,3,3,2,,0,2920,19,98,,MADRONE,AV,,,DENNIS,TUPPER,4157245049,"IDEAL CARPENTRY** SEE CONTRACTOR'S NOTE*",255,CRESTLAKE,DR,"SAN FRANCISCO",CA,94132-0000,,,"Remove and replace existing stucco on Ulloa Street side only. Replace in-kind  same material and design.",
#201705096143,8,2017/05/09,2017/05/12,ISSUED,9,2017/11/12,5200,5200,APARTMENTS,4,APARTMENTS,4,0,,3,3,0,,0,858,35,256,,WALLER,ST,,,YANEK,PORYES,6504614446," DELUXE WINDOWS AND DOORS",105,22ND,AV,"SAN MATEO",CA,94403-0000,,,"Replace 4 street facing windows in-kind - wood for wood  double hung  with ogee lugs.",
#201705106144,8,2017/05/10,2017/05/10,ISSUED,9,2017/09/10,1200,1200,APARTMENTS,4,APARTMENTS,4,2,,3,3,3,,1,87,16,4,,GERKE,AL,,,DILBER,IRAHETA,4153057638,"DELSUR CONSTRUCTION",,"PO BOX 249",AV,"SOUTH SAN FRANCISCO",CA,94080-0000,,,"TO COMPLY WITH COMPLAINT #201775731  REMOVE AND REPLACE TO FIX DRYROT ON DECK",
#201705106145,8,2017/05/10,2017/05/10,ISSUED,9,2017/09/10,3600,3600,OFFICE,,OFFICE,,2,,2,2,2,,13,4570,30,1,,NEWHALL,ST,,,CHOY,"JULIANA Y",4156431144,"PRIORITY ARCHITECTURAL GRAPHICS",1596,HUDSON,AV,"SAN FRANCISCO",CA,94124-0000,,,"9 EVACUATION MAPS FLOORS 1 2 MAHER NOT REQ",
#201705106153,8,2017/05/10,2017/05/23,ISSUED,9,2018/05/23,125000,145000,CLINICS-MEDIC/DENTAL,0,CLINICS-MEDIC/DENTAL,0,2,,17,17,0,,29,296,117,490,,POST,ST,1450,,"FRANCIS GERARD",DOOHER,4159247254,"DOOHER CONSTRUCTION",,"P.O. BOX 121",,"CORTE MADERA",CA,94976,,,"14TH FLOOR SUITE 1450 - INTERIOR T.I. : PARTITOINS  CASEWORK  CEILING  RELATED ELECTRICAL  PLUMBING  INTERIOR FINISHES. N/A MAHER ORDINANCE",
#201705106154,4,2017/05/10,2017/05/15,ISSUED,9,2017/09/15,5000,5000,"PUBLIC ASSMBLY OTHER",0,,,2,,6,,0,,6,3724,18,800,,HOWARD,ST,,,"ALLEN THOMAS  RAY PAUL",,5102329610,"THOMAS SWAN SIGN CO INC",2717,GOODRICK,AV,RICHMOND,CA,94801-0000,,,"NON ILLUMINATED SIGN",
#201705106155,8,2017/05/10,2017/05/10,ISSUED,9,2018/05/10,85000,85000,OFFICE,0,OFFICE,0,2,,6,6,6,,5,3783,9,699,,08TH,ST,,,PETER,GOLDSMITH,4159782790,"GCI  INC",875,"BATTERY ST  1ST FLOOR",,"SAN FRANCISCO",CA,94111-0000,,,"4/F- ELECTRICAL  NEW POWER & BRANCH. REF. PA#201704143984. NA MAHER",
#201705106158,8,2017/05/10,2017/05/10,ISSUED,9,2018/05/10,300000,300000,OFFICE,0,OFFICE,0,2,,33,33,33,,15,241,25,650,,CALIFORNIA,ST,0,,TOM,SOSINE,7079747035,"CA UNITED MECHANICAL   INC",2185,OAKLAND,RD,"SAN JOSE",CA,95131-0000,,,"4TH FLOOR: OFFICE T.I. FOR NEW DUCTWORK  VAV'S   HEATING HOT WATER PIPING AND INSULATION. REF APP#201702270165. N/A FOR MAHER",
#201705106162,8,2017/05/10,2017/05/10,ISSUED,9,2017/09/10,800,2000,APARTMENTS,3,APARTMENTS,3,0,,3,3,3,,0,868,21,124,,FILLMORE,ST,,,DAVID,NALE,4152653496,"DAVID NALE",132,TURK,ST,"SAN FRANCISCO",CA,94108-0000,,,"REPLACING HOT WATER AND FURNACE VENTING IN SAME LOCATION AT 124 FILLMORE. REPLACING HOT WATER HEATER VENTING IN SAME LOCATION AND ADD OUTLETS AT 128 FILLMORE. REPLACE FLEXIBLE FLUE WITH RIGID PER CODE.",
#201705106162,8,2017/05/10,2017/05/10,ISSUED,9,2017/09/10,800,2000,APARTMENTS,3,APARTMENTS,3,0,,3,3,3,,0,868,21,128,,FILLMORE,ST,,,DAVID,NALE,4152653496,"DAVID NALE",132,TURK,ST,"SAN FRANCISCO",CA,94108-0000,,,"REPLACING HOT WATER AND FURNACE VENTING IN SAME LOCATION AT 124 FILLMORE. REPLACING HOT WATER HEATER VENTING IN SAME LOCATION AND ADD OUTLETS AT 128 FILLMORE. REPLACE FLEXIBLE FLUE WITH RIGID PER CODE.",
#201705106163,8,2017/05/10,2017/05/23,ISSUED,9,2018/05/23,32895,32895,"FOOD/BEVERAGE HNDLNG",0,"FOOD/BEVERAGE HNDLNG",0,2,,2,2,2,,10,5323,15,1429,,MENDELL,ST,,,ROSHAN,HABARAKADA,5109320034,"ALIVE DESIGN & CONSTRUCTION",19,"MONTE VISTA RD",,ORINDA,CA,94563-0000,,,"INTERIOR WORK ONLY  RELOCATING EXISTING STAIRS TO  MEZZANINE AND MAKING PRIMARY ENTRY ADA COMPLIANT.",
#201705106164,8,2017/05/10,2017/05/10,ISSUED,9,2018/05/10,300000,300000,OFFICE,0,OFFICE,0,2,,33,33,33,,25,241,25,650,,CALIFORNIA,ST,0,,TOM,SOSINE,7079747035,"CA UNITED MECHANICAL   INC",2185,OAKLAND,RD,"SAN JOSE",CA,95131-0000,,,"5TH 6TH 7TH FLOORS: OFFICE T.I. FOR NEW DUCTWORK  VAV'S   HEATING HOT WATER PIPING AND INSULATION. REF APP#201702270162. N/A FOR MAHER",
#201705106166,8,2017/05/10,2017/05/12,ISSUED,9,2017/09/12,1,1,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2,,2,3,2,,1,6600,26,1559,A,CHURCH,ST,,,JOHN,DOYLE,4156379400,"DOYLE DEVELOPMENTS",1365,GREEN,ST,"SAN FRANCISCO",CA,94109-0000,,,"REVISION TO PA 2014-0513-5612 - CHANGE NOTE ON SHEET A1.0 OF APPROVED SITE PERMIT. REMOVE ""SPRINKLERS AND FIRE ALARM UNDER SEPARATE PERMIT"". ADD ""RESIDENTIAL SPRINKLERS NFPA 13R UNDER SEPARATE PERMIT"" REVISION TO WORK UNDER CONSTRUCTION",
#201705106166,8,2017/05/10,2017/05/12,ISSUED,9,2017/09/12,1,1,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2,,2,3,2,,1,6600,26,1559,,CHURCH,ST,,,JOHN,DOYLE,4156379400,"DOYLE DEVELOPMENTS",1365,GREEN,ST,"SAN FRANCISCO",CA,94109-0000,,,"REVISION TO PA 2014-0513-5612 - CHANGE NOTE ON SHEET A1.0 OF APPROVED SITE PERMIT. REMOVE ""SPRINKLERS AND FIRE ALARM UNDER SEPARATE PERMIT"". ADD ""RESIDENTIAL SPRINKLERS NFPA 13R UNDER SEPARATE PERMIT"" REVISION TO WORK UNDER CONSTRUCTION",
#201705106167,8,2017/05/10,2017/05/10,ISSUED,9,2017/09/10,3500,3500,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,,3,3,0,,0,931,59,2524,,CHESTNUT,ST,0,,"MARK M.",HUNT,4155056093,"M & L CONSTRUCTION",1559,"B- SLOAT BLVD #218",AV,"SAN FRANCISCO",CA,94132-0000,,,"REPAIR STAIRS @ SIDE OF PROPERTY  LESS THAN 50%",
#201705106167,8,2017/05/10,2017/05/10,ISSUED,9,2017/09/10,3500,3500,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,,3,3,1,,0,931,58,2522,,CHESTNUT,ST,0,,"MARK M.",HUNT,4155056093,"M & L CONSTRUCTION",1559,"B- SLOAT BLVD #218",AV,"SAN FRANCISCO",CA,94132-0000,,,"REPAIR STAIRS @ SIDE OF PROPERTY  LESS THAN 50%",
#201705106169,8,2017/05/10,2017/05/17,ISSUED,9,2017/11/17,20000,20000,OFFICE,0,OFFICE,0,2,,10,10,10,,2,288,29,222,,KEARNY,ST,,,PETER,GOLDSMITH,4159782790,"GCI  INC",875,"BATTERY ST  1ST FLOOR",,"SAN FRANCISCO",CA,94111-0000,,,"6TH FLOOR  SUITE #610  612  650 - (VACANT SUITE) DEMOLITION OF INTERIOR WALLS  DOORS  MILLWORK  CEILING  LIGHTING & FINISHES. FIRE SPRINKLERS & LIFE SAFETY SYSTEM TO REMAIN OPERATIONAL. FIRE SPRINKELRS & LIFE SAFETY UNDER SEPARATE PERMIT. NO CEILING DEMOLITION AS PART OF THIS PERMIT. (PER AB-017)",
#201705106170,8,2017/05/10,2017/05/11,ISSUED,9,2018/05/11,144144,144144,OFFICE,0,OFFICE,0,2,,22,22,22,,20,289,7,225,,BUSH,ST,0,,FABIAN,VALDIOSERA,4159081020,"SKYLINE CONSTRUCTION",505,"SANSOME ST. 7TH FLOOR",,"SAN FRANCISCO",CA,94111-0000,,,"14th fl:INTERIOR TENANT IMPROVEMENT TO INCLUDE NON-LOAD BEARING PARTITIONS. MEP & life safety UNDER SEPARATE PERMIT",
#201705106171,8,2017/05/10,2017/05/17,ISSUED,9,2019/05/17,350000,420000,OFFICE,0,OFFICE,0,2,,10,10,10,,16,288,29,222,,KEARNY,ST,,,PETER,GOLDSMITH,4159782790,"GCI  INC",875,"BATTERY ST  1ST FLOOR",,"SAN FRANCISCO",CA,94111-0000,,,"6TH FLOOR  SUITE #650 -PROJECT CONSISTS OF T.I. INCLUDING DEMO NON-STRUCTURAL PARTITIONS  DOORS  GLAZING  MILLWORK  POWER & TELE/DATA RECEPTACLES  & FINISHES THRU-OUT ALONG WITH CEILING GRID/TILE  & LIGHT FIXTURES WITH OTHER ASSOC CEILING ITEMS. ME EL LIFE SAFETY SPRINKLER SYS UNDER SEPARATE PERMIT.",
#201705106172,8,2017/05/10,2017/05/11,ISSUED,9,2017/09/11,2000,2500,OFFICE,0,OFFICE,0,2,,22,22,22,,3,289,1,225,,BUSH,ST,,,FABIAN,VALDIOSERA,4159081020,"SKYLINE CONSTRUCTION",505,"SANSOME ST. 7TH FLOOR",,"SAN FRANCISCO",CA,94111-0000,,,"ELECTRICAL WORK FOR TI ON THE 2ND FLOOR. REF PA 2017-0403-2986",
#201705106173,8,2017/05/10,2017/05/10,ISSUED,9,2018/05/10,36575,36575,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,1887,001A,1522,,42ND,AV,,,"CRAIG JOSEPH LAU","DAVID LEE DISSMEYER",4155875869,"DISSMEYER CORP  DBA ACME ROOFING CO",1400,WALLACE,AV,"SAN FRANCISCO",CA,94124-0000,,,RE-ROOFING,
#201705106174,8,2017/05/10,2017/05/10,ISSUED,9,2017/11/10,12800,12800,APARTMENTS,3,APARTMENTS,3,0,,3,3,3,,0,3568,44,469,,GUERRERO,ST,,,"SOON CHON",JUN,4158639651,"R B ROOFING CO INC",434,"N. CANAL",ST,"SO. SAN FRANCISCO",CA,94080-0000,,,reroofing,
#201705106174,8,2017/05/10,2017/05/10,ISSUED,9,2017/11/10,12800,12800,APARTMENTS,3,APARTMENTS,3,0,,3,3,3,,0,3568,44,473,,GUERRERO,ST,0,,"SOON CHON",JUN,4158639651,"R B ROOFING CO INC",434,"N. CANAL",ST,"SO. SAN FRANCISCO",CA,94080-0000,,,reroofing,
#201705106175,8,2017/05/10,2017/05/10,ISSUED,9,2017/09/10,1,1,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,,3,3,2,,0,6513,010A,1275,,GUERRERO,ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"TO COMPLY WITH PHYSICAL INSPECTION REPORT #CC-8139",
#201705106176,8,2017/05/10,2017/05/10,ISSUED,9,2017/09/10,800,800,APARTMENTS,3,APARTMENTS,3,0,,3,3,3,,0,6569,30,3435,,26TH,ST,,,OWNER,,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"REPAIR HOLES & JOINTS PER REPORT #CC-7688 ITEM #1 ONLY IN GARAGE CEILING TO MAINTAIN FIRE SEPERATION.",
#201705106176,8,2017/05/10,2017/05/10,ISSUED,9,2017/09/10,800,800,APARTMENTS,3,APARTMENTS,3,0,,3,3,3,,0,6569,30,3437,,26TH,ST,,,OWNER,,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"REPAIR HOLES & JOINTS PER REPORT #CC-7688 ITEM #1 ONLY IN GARAGE CEILING TO MAINTAIN FIRE SEPERATION.",
#201705106176,8,2017/05/10,2017/05/10,ISSUED,9,2017/09/10,800,800,APARTMENTS,3,APARTMENTS,3,0,,3,3,3,,0,6569,30,3439,,26TH,ST,,,OWNER,,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"REPAIR HOLES & JOINTS PER REPORT #CC-7688 ITEM #1 ONLY IN GARAGE CEILING TO MAINTAIN FIRE SEPERATION.",
#201705106177,8,2017/05/10,2017/05/11,ISSUED,9,2017/09/11,2000,2000,OFFICE,0,OFFICE,0,2,,40,40,45,,13,230,28,1,,"EMBARCADERO CENTER",*,,,FABIAN,VALDIOSERA,4159081020,"SKYLINE CONSTRUCTION",505,"SANSOME ST. 7TH FLOOR",,"SAN FRANCISCO",CA,94111-0000,,,"MECHANICAL  ELECTRICAL FOR TI ON THE 28TH FLOOR. REF PA 2017-0127-8070.",
#201705106178,8,2017/05/10,2017/05/10,ISSUED,9,2017/09/10,1,1,"VACANT LOT",,"1 FAMILY DWELLING",,0,,,3,0,,0,6995,37,454,,RALSTON,ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"ADMINISTRATIVE PERMIT TO CORRECT THE NUMBER OF STORIES ON PA#2014 0127 7177. THE  APPROVED DRAWINGS REFLECT 3 STORIES AS APPROVED BY CITY PLANNING.",
#201705106179,8,2017/05/10,2017/05/10,ISSUED,9,2017/09/10,1,1,OFFICE,0,OFFICE,0,2,,2,2,2,,12,3785,004A,444,,TOWNSEND,ST,,,"KI IN",SONG,4155842000,"KITECH SECURITY SYSTEM",200,VALLEY,DR,BRISBANE,CA,94005-0000,,,"As-built REVISION for 2016-1107-2089  RELOCATED SMOKE DETECTOR/RELAY MODULE AT ROOF TOP ELEVATOR MACHINE ROOM",
