"APPLICATION #",FORM_NUMBER,FILE_DATE,STATUS_DATE,STATUS,STATUS_CODE,EXPIRATION_DATE,"ESTIMATED COST","REVISED COST","EXISTING USE","EXISTING UNITS","PROPOSED USE","PROPOSED UNITS",PLANSETS,15_DAY_HOLD?,"EXISTING STORIES","PROPOSED STORIES","ASSESSOR STORIES","VOLUNTARY SOFT-STORY RETROFIT","NO OF PAGES",BLOCK,LOT,STREET_NUMBER,STREET_NUMBER_SFX,AVS_STREET_NAME,AVS_STREET_SFX,UNIT,UNIT_SFX,FIRST_NAME,LAST_NAME,CONTRACTORPHONE,COMPANY_NAME,STREET_NUMBER,STREET,STREET_SUFFIX,CITY,STATE,ZIP_CODE,CONTACT_NAME,CONTACT_PHONE,DESCRIPTION,
#201606160088,8,2016/06/16,2016/06/16,ISSUED,9,2016/12/16,5500,7100,"FOOD/BEVERAGE HNDLNG",0,"FOOD/BEVERAGE HNDLNG",0,2,,2,2,2,,1,194,005A,809,,KEARNY,ST,,,JOBEEN,TSANG,4158062788,"MAGNUM CONSTRUCTION GROUP INC",,"P O BOX 4045",,"FOSTER CITY",CA,94404-0000,,,"ALTERATION OF EXISTING FIRE SUPPRESSION SYSTEM FOR NEW CHANGES OR APPLIANCES.; MAHER N/A",
#201606160091,8,2016/06/16,2016/06/16,ISSUED,9,2016/12/16,14500,14500,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,3,3,3,,0,2661,42,1391,,CLAYTON,ST,,,GEORGE,"PERRONOD JR",4157489226,"COMMUNITY RECONSTRUCTION SOLUTIONS",855,HINCKLEY,RD,BURLINGAME,CA,94010-0000,,," ENLARGE SCOPE OF WORK FINISH DECK WITH CERAMIC TILE.  REVISION PERMIT APPLICATION # 201605066763.  ENTIRE FRONT OF DECK  2ND AND 3RD FLOORS",
#201606160092,8,2016/06/16,2016/06/16,ISSUED,9,2016/12/16,18450,18450,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,,3,3,1,,0,553,45,1761,,GREEN,ST,,,MARK,POWERS,4158224488,"EXCELSIOR ROOFING COMPANY",1340,UNDERWOOD,AV,"SAN FRANCISCO",CA,94124,,,REROOFING,
#201606160092,8,2016/06/16,2016/06/16,ISSUED,9,2016/12/16,18450,18450,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,,3,3,1,,0,553,46,1763,,GREEN,ST,0,,MARK,POWERS,4158224488,"EXCELSIOR ROOFING COMPANY",1340,UNDERWOOD,AV,"SAN FRANCISCO",CA,94124,,,REROOFING,
#201606160093,8,2016/06/16,2016/06/16,ISSUED,9,2016/12/16,20000,20000,APARTMENTS,3,APARTMENTS,3,0,,3,3,2,,0,1483,30,2665,,"EL CAMINO DEL MAR",*,0,,MARK,POWERS,4158224488,"EXCELSIOR ROOFING COMPANY",1340,UNDERWOOD,AV,"SAN FRANCISCO",CA,94124,,,REROOFING,
#201606160094,8,2016/06/16,2016/06/16,ISSUED,9,2017/06/16,2000,32000,APARTMENTS,4,APARTMENTS,4,0,,2,2,2,,0,2649,020A,4354,,18TH,ST,,,"LUIS C. LOPEZ",,4152713525,"BAY COUNTIES CONSTRUCTION & MAINT.",6701,MISSION,ST,"DALY CITY",CA,94014-0000,,,"REMODEL KITCHEN AND BATHROOM IN-KIND. NO CHANGE TO WALLS  DOORS  OPENINGS OR LAYOUT.",
#201606160097,8,2016/06/16,2016/06/23,ISSUED,9,2017/06/23,42000,50000,OFFICE,0,OFFICE,0,2,,5,5,4,,5,3526,13,1000,,BRANNAN,ST,,,ROBERT,NIBBI,4158631820,"NIBBI BROS ASSOC INC",1000,"BRANNAN STREET  STE 102",,"SAN FRANCISCO",CA,94103-0000,,,"REPAIR OF EXISTING RUST DAMAGE AT THE 4 STEEL COLUMNS OF THE WATER TOWER PLATFORM. REMOVE ENTIRE HEIGHT OF BOILER FLUE DUCT FROM NORTH SIDE OF BUILDING. COMPLIANCE WITH MAHER ORDINANCE NO 155-13 NOT REQUIRED.",
#201606160098,8,2016/06/16,2016/06/16,ISSUED,9,2016/12/16,15000,15000,APARTMENTS,65,APARTMENTS,65,0,,6,6,6,,0,283,13,887,,BUSH,ST,,,"PAULA DENICE",LUBNER,4156731152,"M H M CONSTRUCTION",3165,CALIFORNIA,ST,"SAN FRANCISCO",CA,94115-0000,,,"UNIT 203: RENOVATE KITCHEN & BATHROOM  PLUMBING & ELECTRICAL AS NEEDED.",
#201606160099,8,2016/06/16,2016/06/16,ISSUED,9,2016/12/16,24000,24000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,2,,0,2471,48,1432,,WAWONA,ST,,,"RONNY EUGENE",GIL,6509927800,"GIL CONSTRUCTION & ASSOC  INC",,"P.O.BOX 597",,MILLBRAE,CA,94030-0000,,,"REMOVE/REPLACE 2 SLIDING DOORS IN KIND  NOT VISABLE FROM STREET",
#201606160100,8,2016/06/16,2016/06/20,ISSUED,9,2016/10/20,514,750,OFFICE,,OFFICE,,2,,31,31,32,,7,264,4,1,,CALIFORNIA,ST,,,ESTELA,CONANAN,6509183200,"HONEYWELL INTERNATIONAL  INC",1099,"SNEATH LANE",,"SAN BRUNO",CA,94066-0000,,,"LOBBY: DESK DISPLAY  REPLACE LCD ANNUNCIATOR WITH NEW PUSH BUTTONS  MAHER NA",
#201606160101,8,2016/06/16,2016/06/20,ISSUED,9,2016/10/20,1,1,THEATER,0,THEATER,0,2,,3,3,1,,2,316,018A,445,,GEARY,ST,0,,OWNER,,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"ADDITION TO PERMIT 201503060168 TO SHOW ALL ROOMS DESIGNATION IN THE BUILDING INCLUDING LEVEL 5 AND ROOF.",
#201606160102,8,2016/06/16,2016/06/24,ISSUED,9,2016/10/24,1,1,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,3,3,2,,6,555,26,1945,,GREEN,ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"RESPONSE TO NOV #201584831. REVISION TO APP#201601116772. ALTERATIONS TO WINE CELLAR: MAT SLAB  PROPERTY LINE RETAINING WALLS AND NEW OPENING FOR DOOR IN CONCRETE WALL AT LINE A/3-4. STRUCTURAL WORK ONLY. N/A FOR MAHER",
#201606160103,8,2016/06/16,2016/06/16,ISSUED,9,2016/12/16,6000,6000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,1825,2,1423,,28TH,AV,,,MIKE,LUONG,4152153029,"NEW PACIFIC ROOFING COMPANY INC",1430,22ND,AV,"SAN FRANCISCO",CA,94122-0000,,,reroofing,
#201606160104,8,2016/06/16,2016/06/16,ISSUED,9,2016/12/16,20000,20000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,3,3,2,,0,1341,21,25,,17TH,AV,,,DECLAN,MCKEVITT,4158167562,"AN DUN CONSTRUCTION",,"P.O. BOX 27144",,"SAN FRANCISCO",CA,94127-0000,,,"DEMO ALL LATH & PLASTER REMOVAL AND REPAIR DRY ROT ALONG ENTIRE SOUTH WALL REPLACE AND REPAIR WHERE NEEDED WITH NEW MATERIALS  FIRE RATE ENTIRE SOUTH FACING WALL. STUCCO REPAIR IN-KIND.",
#201606160105,8,2016/06/16,2016/06/16,ISSUED,9,2017/06/16,30000,30000,APARTMENTS,18,APARTMENTS,18,0,,4,4,3,,0,1472,24,7630,,GEARY,BL,,,"RICHARD K.",KLOPPENBURG,2069190209,"VELOX CONSTRUCTION",100,"GREEN STREET",,"SAN FRANCISCO",CA,94111-0000,,,"UNIT #305:  BATHROOM AND KITCHEN REMODEL  IN KIND.",
#201606160107,8,2016/06/16,2016/06/16,ISSUED,9,2016/12/16,20000,20000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,2,,0,1329,6,2800,,LAKE,ST,,,DECLAN,MCKEVITT,4158167562,"AN DUN CONSTRUCTION",,"P.O. BOX 27144",,"SAN FRANCISCO",CA,94127-0000,,,"OBTAIN ADDITIONAL BUILD PERMIT FOR ONE BATHROOM IN REF TO PA #201504304973.",
#201606160109,8,2016/06/16,2016/06/16,ISSUED,9,2016/12/16,6000,6000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,2,,0,6932,18,818,,HEAD,ST,,,"PHUOC NGUYEN",,4154676895,"RESCUE ROOFING CO",12,NANCY,LN,"DALY CITY",CA,94014-0000,,,REROOFING,
#201606160111,8,2016/06/16,2016/06/16,ISSUED,9,2016/12/16,11000,11000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,3,3,0,,0,2414,24,166,,"FOREST SIDE",AV,,,MIKE,LEE,5105335270,"WESTCO ROOFING CO. INC.",763,46TH,AV,OAKLAND,CA,94601-0000,,,REROOFNG,
#201606160113,8,2016/06/16,2016/06/16,ISSUED,9,2016/12/16,12000,12000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,,2,2,2,,0,477,11,133,,CULEBRA,TR,0,,MIKE,LEE,5105335270,"WESTCO ROOFING CO. INC.",763,46TH,AV,OAKLAND,CA,94601-0000,,,REROOFING,
#201606160114,8,2016/06/16,2016/06/16,ISSUED,9,2017/06/16,1,32000,OFFICE,0,OFFICE,0,2,,31,31,31,,6,3708,43,595,,MARKET,ST,,,"BRYCE PORTER",HARSTAD,4158149945,"SOURCE PLANNING AND CONSTRUCTION INC",909,MONTGOMERY,ST,"SAN FRANCISCO",CA,94133-0000,,,"1ST  2ND  & 2ND FLOOR MEZ:  ELECTRICAL FOR PROJECT #201604053938",
#201606160116,8,2016/06/16,2016/06/16,ISSUED,9,2017/06/16,30000,30000,APARTMENTS,6,APARTMENTS,6,0,,3,3,3,,0,216,16,1328,,HYDE,ST,,,JOSEPH,KENG,4158856970,"WEST COAST PROPERTY MGNT CO",714,"VAN NESS",,"SAN FRANCISCO",CA,94102-0000,,,"UNTI #3: KITCHEN REMODELING: NEW CABINETS  COUNTER TOP  FLOORING & APPLIANCES. BATHROOM REMODELING: REMOVE AND REPLACE TUB  VANITY CABINETS  WALL AND FLOOR TILES.  NO STRUCTURAL WORK OR REMOVAL OF WALLS.",
#201606160118,8,2016/06/16,2016/06/29,ISSUED,9,2017/06/29,120000,150000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,Y,2,2,1,,20,2057,37,1840,,21ST,AV,,,OWNER,,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"INTERIOR RENOVATION OF AN EXISTING SINGLE FAMILY DWELLINGS WITH INFILL AT REAR ROUND LEVEL BELOW HABITABLE SPACE  NEW OFFICE  FLEX ROOM AND BATHROOM AT LOWER LEVEL.",
#201606160119,8,2016/06/16,2016/06/17,ISSUED,9,2017/06/17,80000,80000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,1,1,1,,4,476,001G,909,,BAY,ST,,,MATT,BAILEY,4155928888,"MATT BAILEY CONSTRUCTION CO INC",505,14TH,AV,"SAN FRANCISCO",CA,94118-0000,,,"1)KITCHEN REMODEL WITH OUT ANY FIXTURES BEING MOVED  ENLARGE ENTRY WAY INTO KITCHEN  BY REMOVING A WALL.  2) BATHROOM REMODEL IN KIND WITH OUT MOVING ANY FIXTURES.",
#201606160121,8,2016/06/16,2016/06/22,ISSUED,9,2017/06/22,30000,136000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,2,2,2,,5,1236,10,1016,,HAIGHT,ST,,,VICTOR,PASCUA,6502717511,"J J CONSTRUCTION",462,"CORTE ARANGO",,"EL SOBRANTE",CA,94803-0000,,,"INTERIOR REMODELING  RELOCATIONS OF WALLS  NEW BATHROOM CONVERSION  CLOSET CONVERTIONS. WINDOW RETROFIT AND ELEC UPGRADE",
#201606160123,8,2016/06/16,2016/06/16,ISSUED,9,2016/12/16,15000,15000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,3,3,2,,0,1026,7,2710,,CALIFORNIA,ST,,,"THOMAS HENRY",LUTGE,4156648433,"QSE CONSTRUCTION",1626,ULLOA,ST,"SAN FRANCISCO",CA,94116-0000,,,"coluntary safety upgrade to (e) u.r.m.  foundation with new 5/8"" full height a.b. in  2 1/2 "" cored holes typical @ 16"" oc with hot dip galvanized plate washers & nuts all around house.",
#201606160128,8,2016/06/16,2016/06/16,ISSUED,9,2016/10/16,1500,1500,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,2,,0,2977,8,211,,GRANVILLE,WY,,,"BRENDAN COLLINS",,4153097362,"COLLINS CONSTRUCTION INC",2679,20TH,AV,"SAN FRANCISCO",CA,94116-0000,,,"ERECT FENCE ON NORTHSIDE OF HOUSE ON PROPERTY LINE  LESS THAN 6 FEET",
#201606160130,8,2016/06/16,2016/06/16,ISSUED,9,2016/10/16,1500,1500,APARTMENTS,5,APARTMENTS,5,0,,3,3,3,,0,6590,48,1440,,NOE,ST,,,"YERIS A",PAREDESZUNIGA,4157137765,"SEDERAP'S DRYWALL INC.",120,"DE LONG",ST,"SAN FRANCISCO",CA,94112-0000,,,"SIDE STAIR REPAIR  APPROXIMATELY 10% OF STEPS/RAILING  REPAIR ONLY  NOT TO BE DEMOLISHED.",
#201606160131,8,2016/06/16,2016/06/16,ISSUED,9,2016/10/16,1,1,"FOOD/BEVERAGE HNDLNG",0,"FOOD/BEVERAGE HNDLNG",0,2,,2,2,1,,8,5615,78,3259,,MISSION,ST,,,MICHAEL,BAUER,4153364743,"SUPERIOR STRUCTURES",8,DOOLEY,CT,NOVATO,CA,94945-0000,,,"REVISED TO EXTG DRAWING SET PER APP#201605238075. FOUNDATION SIZES REVISED. SECOND FLOOR JOIST REPLACEMENT AND DRAINAGE PIPE REMOVED FROM SCOPE OF WORK. REPLACE 1ST FLOOR JOIST AS SHOWN IN PLAN AND ADD ANOTHER CATCH BASIN.",
#201606160132,8,2016/06/16,2016/06/16,ISSUED,9,2016/10/16,1000,1000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,4758,27,1263,,PALOU,AV,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"TO COMPLETE THE WORK AND TO OBTAIN A FINAL INSPECTOIN FOR WORK APPROVED UNDER PA#201312093721.",
#201606160133,8,2016/06/16,2016/06/16,ISSUED,9,2016/10/16,3000,3000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,2,,0,3153,19,74,,HAVELOCK,ST,,,OWNER,,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"REPLACE IN-KIND 5 WINDOWS FACING REAR YARD.",
#201606160134,8,2016/06/16,2016/06/16,ISSUED,9,2016/12/16,8500,8500,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,5527,44,250,,PERALTA,AV,,,EVAN,DONALDSON,4156658288,"DIVERSE INSPECTION SVCS",,"P.O. BOX 460447",,"SAN FRANCISCO",CA,94146-0000,,,"PEST CONTROL REPAIRS PER DIVERSE INSPECTION SERVICES REPORT #161928  DTD 5-16-16  ITEM #1.",
#201606160135,8,2016/06/16,2016/06/16,ISSUED,9,2016/10/16,5000,5000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,5685,3,316,,PRENTISS,ST,,,ADAM,BARNUM,4159711161,"BARNUM BUILDING AND DESIGN",42,OTIS,ST,"SAN FRANCISCO",CA,94103-0000,,,"REPAIR DRYROT DAMAGE TO SIDING IN REAR OF HOUSE.",
#201606160138,8,2016/06/16,2016/06/16,ISSUED,9,2016/10/16,600,2400,OFFICE,0,OFFICE,0,2,,30,30,35,,7,231,23,2,,"EMBARCADERO CENTER",*,,,VICTOR,BECERRA,9254442020,"PJ MURPHY & ASSOCIATES INC DBA GNU GROUP",3445,"MT. DIABLO",BL,LAFAYETTE,CA,94549-0000,,,"REVISION TO APP#201604205213 FOR EVACUATION MAPS ON FLOORS 18 AND 19. N/A FOR MAHER",
#201606160139,8,2016/06/16,2016/06/16,ISSUED,9,2016/12/16,10000,10000,APARTMENTS,7,APARTMENTS,7,0,,3,3,3,,0,1571,005L,2744,,BALBOA,ST,,,LIDO,MARTOCCHIO,4156477962,"PIONEER BUILDERS",3759,MISSION,ST,"SAN FRANCISCO",CA,94110-0000,,,"EXPLORATORY DEMO ALL DRYWALL IN UNIT 7 TO PREPARE FOR SOFT STORY RETROFIT. UNIT 7 IS VACANT APPROX. 600 SQ FT. N/A FOR MAHER.",
#201606160141,8,2016/06/16,2016/06/20,ISSUED,9,2017/06/20,120000,120000,"PUBLIC ASSMBLY OTHER",,"PUBLIC ASSMBLY OTHER",,2,,3,3,0,,6,3724,18,800,,HOWARD,ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"Ground: PROVIDE SECONDARY STRUCTURAL MEMBERS FOR RELOCATION OF EXTG SIGNAGE DISPLAYS (LEDS) AT THREE LOCATIONS INSIDE BUILDING.",
#201606160143,8,2016/06/16,2016/06/16,ISSUED,9,2016/10/16,1,1,APARTMENTS,14,APARTMENTS,14,0,,4,4,4,,0,223,10,1040,,MASON,ST,0,,JOSEPH,KENG,4158856970,"WEST COAST PROPERTY MGNT CO",714,"VAN NESS",,"SAN FRANCISCO",CA,94102-0000,,,"to renew expired permit  for work already approved under pa# 201405307174  all work is complete.",
#201606160147,8,2016/06/16,2016/06/16,ISSUED,9,2016/10/16,1000,1000,APARTMENTS,36,APARTMENTS,36,0,,5,5,5,,0,1458,23,494,,27TH,AV,,,LENNY,TRAKHTER,4153348075,"L T ENERGY CONSTRUCTION SOLUTIONS INC",19740,"COTTON WOOD",ST,GROVELAND,CA,95321-0000,,,"DEMO STORAGE AREA DOWNSTAIRS AND INSTALL NEW DOOR.",
#201606160149,8,2016/06/16,2016/06/16,ISSUED,9,2016/10/16,1,5000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,2,2,1,,1,1859A,14,925,,KIRKHAM,ST,,,"CHEYNE M.",MCKENNA,4157268803,"M GROUP CONSTRUCTION",,"PO BOX 813",,BOLINAS,CA,94924-0000,,,"REVISION TO REF PA 2016 0126 7964: MODIFICATIONS TO STRUCTURAL DESIGNS OF REAR RETAINING WALL",
#201606160151,8,2016/06/16,2016/06/24,ISSUED,9,2016/12/24,15000,15000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,,2,2,2,,0,3609,33,953,,VALENCIA,ST,,,ADAM,BARNUM,4159711161,"BARNUM BUILDING AND DESIGN",42,OTIS,ST,"SAN FRANCISCO",CA,94103-0000,,,"Remove asbestos siding over existing wood siding at side elevation  repair dry rot damage as needed (in-kind replacement to address dry rot at existing wood siding limited to 25% or less).",
#201606160151,8,2016/06/16,2016/06/24,ISSUED,9,2016/12/24,15000,15000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,,2,2,2,,0,3609,33,955,,VALENCIA,ST,,,ADAM,BARNUM,4159711161,"BARNUM BUILDING AND DESIGN",42,OTIS,ST,"SAN FRANCISCO",CA,94103-0000,,,"Remove asbestos siding over existing wood siding at side elevation  repair dry rot damage as needed (in-kind replacement to address dry rot at existing wood siding limited to 25% or less).",
#201606160152,8,2016/06/16,2016/06/16,ISSUED,9,2017/06/16,80000,80000,APARTMENTS,4,APARTMENTS,4,0,,2,2,0,,0,2751,30,356,,COLLINGWOOD,ST,356,,WILLIAM,WACHOB,7077467500,"A W T CONSTRUCTION GROUP INC",77,"SOLANO SQUARE  STE 300",,BENICIA,CA,94510-0000,,,RE-ROOFING,
#201606160152,8,2016/06/16,2016/06/16,ISSUED,9,2017/06/16,80000,80000,APARTMENTS,4,APARTMENTS,4,0,,2,2,0,,0,2751,30,358,,COLLINGWOOD,ST,,,WILLIAM,WACHOB,7077467500,"A W T CONSTRUCTION GROUP INC",77,"SOLANO SQUARE  STE 300",,BENICIA,CA,94510-0000,,,RE-ROOFING,
#201606160152,8,2016/06/16,2016/06/16,ISSUED,9,2017/06/16,80000,80000,APARTMENTS,4,APARTMENTS,4,0,,2,2,0,,0,2751,30,360,,COLLINGWOOD,ST,,,WILLIAM,WACHOB,7077467500,"A W T CONSTRUCTION GROUP INC",77,"SOLANO SQUARE  STE 300",,BENICIA,CA,94510-0000,,,RE-ROOFING,
#201606160152,8,2016/06/16,2016/06/16,ISSUED,9,2017/06/16,80000,80000,APARTMENTS,4,APARTMENTS,4,0,,2,2,0,,0,2751,30,362,,COLLINGWOOD,ST,,,WILLIAM,WACHOB,7077467500,"A W T CONSTRUCTION GROUP INC",77,"SOLANO SQUARE  STE 300",,BENICIA,CA,94510-0000,,,RE-ROOFING,
#201606160158,8,2016/06/16,2016/06/16,ISSUED,9,2016/12/16,6500,6500,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,1566,026A,670,,24TH,AV,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,RE-ROOFING,
#201606160159,8,2016/06/16,2016/06/21,ISSUED,9,2016/10/21,5000,5000,"RETAIL SALES",320,"RETAIL SALES",320,2,,23,23,6,,10,3716,21,121,,SPEAR,ST,,,ROSS,LARSON,5104381300,"RED HAWK FIRE & SECURITY CA LLC",4384,ENTERPRISE,PL,FREMONT,CA,94538-0000,,,"1ST FLOOR: FIRE ALARM T.I. : PEET'S COFFEE. ADD 4  CEILLING SPEAKER STROBES  2 NEW DUCT DETECTORS  WITH RELAYS FOR HEAT PUMP. RELOCATE 1 PULL  AND 1 HEAT DETECTOR. REF APP#2016-0225-0558",
#201606160160,8,2016/06/16,2016/06/16,ISSUED,9,2016/10/16,1,1,"VACANT LOT",,"VACANT LOT",,0,,2,2,2,,0,4645,14,888,,INNES,AV,,,"CHARLOTTE ANDERSON",,5102330257,"PARK PLACE CONTRACTORS",540,"SOUTH 12TH ST",,RICHMOND,CA,94804,,,"TO OBTAIN FINAL INSPECTION FOR WORK APPROVED UNDER PA# 201110197153.  ALL WORK IS COOMPLETE.",
#201606160161,8,2016/06/16,2016/06/17,ISSUED,9,2016/12/17,15000,20000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,2,2,1,,6,2957A,18,168,,JUANITA,WY,,,OWNER,,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"NEW INTERIOR BATH (SHOWER ROOM)AND BEDROOM ADD WASHER AND DRYER.",
#201606160163,8,2016/06/16,2016/06/27,ISSUED,9,2016/12/27,15000,15000,APARTMENTS,15,APARTMENTS,15,2,,3,3,3,,6,653,17,2280,,PINE,ST,,,"JEFFREY HO",*,4158066896,"J. HO CONSTRUCTION INC",176,ELDER,AV,MILLBRAE,CA,94030-0000,,,"2ND FLOOR  APT #106: REVISION TO REF PA 2016 0419 5182: INTERIOR REMODELING- REMOVE WALLS & INSTALL BEAMS & JOISTS.  MAHER NA",
#201606160166,8,2016/06/16,2016/06/16,ISSUED,9,2016/12/16,6000,6000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2,,3,3,2,,6,2608,12,64,,"BUENA VISTA",TR,,,MICHAEL,PAGANO,5103542000,"AVAR CONSTRUCTION  INC",47375,FREMONT,BL,FREMONT,CA,94538-0000,,,"TO COMPLY WITH NOV# 201612731  INSTALL 13 FT. LONG & 6 FT. DEEP PERMEATION GROUT AT NORTH SIDE PROPERTY LINE.",
#201606160167,8,2016/06/16,2016/06/22,ISSUED,9,2016/12/22,6000,106000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,2,2,1,,8,1876,001G,1511,,30TH,AV,,,CHIU,CHOW,4156994379,"INNOVATIVE CONSTRUCTION IMPLEMENT",323,26TH,AV,"SAN FRANCISCO",CA,94121-0000,,,"ADD 1 NEW GUEST ROOM  1 ENTERTAINMENT ROOM  1 EXERCISE RM  2 BATHS ON 1ST FL PER PLAN",
#201606160168,8,2016/06/16,2016/06/27,ISSUED,9,2016/12/27,10000,10000,APARTMENTS,156,APARTMENTS,156,2,,14,14,0,,4,708,21,1489,,WEBSTER,ST,,,"JEFFREY HO",*,4158066896,"J. HO CONSTRUCTION INC",176,ELDER,AV,MILLBRAE,CA,94030-0000,,,"14TH FLOOR  UNIT 1401: INTERIOR REMODEL: INSTALL PARTITIONS FOR NEW BEDROOM. NO CHANGE IN EXIT OR OCCUPIED AREA.  MAHER NA. Sprinkler deferred.",
#201606160169,8,2016/06/16,2016/06/28,ISSUED,9,2017/06/28,35000,35000,APARTMENTS,156,APARTMENTS,156,2,,14,14,0,,4,708,21,1489,,WEBSTER,ST,,,DANA,"KWAN YUEN",4158312963,"HEAVEN'S EARTH CO INC",5432,FULTON,ST,"SAN FRANCISCO",CA,94121-0000,,,"7TH FLOOR  UNIT 702: INTERIOR REMODEL: RELOCATE WALLS. INSTALL PARTITIONS TO ADD BEDROOM. REMODEL KITCHEN AND BATH. NO CHANGE IN EXIT OR OCCUPIED AREA.  MAHER NA. Sprinklers deferred.",
#201606160170,8,2016/06/16,2016/06/29,ISSUED,9,2016/10/29,3000,10000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,2,2,3,,4,5612,14,32,A,ELSIE,ST,,,"JAMES DAVID",SANSOM,4155830594,"BIG LOG BUILDERS",5505,"S. GROVE",ST,ROCKLIN,CA,95677-0000,,,"REPLACE OLD DECK WITH NEW ON SAME FOOT PRINT (IN KIND) REUSE EXTG FOOTINGS REDWOOD. NO BUILD OUT CHANGES.",
#201606160171,8,2016/06/16,2016/06/16,ISSUED,9,2016/10/16,1,1,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,2,2,2,,1,2779,18,50,,HOPKINS,AV,,,DANIEL,MCNALLY,4152694118,"DEVLIN/MCNALLY CONSTRUCTION",3150,18TH,ST,"SAN FRANCISCO",CA,94110-0000,,,"EXISTING GUARDRAIL TO REMAIN IN ACCESSIBLE ROOF AREA AT 2ND FL OF BUILDING. REVISION TO 201507232296",
#201606160172,8,2016/06/16,2016/06/21,ISSUED,9,2017/06/21,52000,52000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,2,2,1,,7,1824,11,1455,,29TH,AV,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"INFILL OPEN SPACE UNDER EXTG  2ND FLOOR HABITABLE AREA. ADD 2 BEDROOM. 2 FULL BATH ROOM AND LAUNDRY AT 1ST FLOOR PER PLAN.",
#201606160174,8,2016/06/16,2016/06/16,ISSUED,9,2016/10/16,5000,5000,APARTMENTS,5,APARTMENTS,5,0,,3,3,3,,0,3577,39,3473,,17TH,ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"REPAIR WORK DAMAGED & DONE BY TENANTS SUCH AS DRY WALL/SUB PAINING.  FLOOR COVERING  WINDOWS ETC. DRYWALL TO BE REPLACED IN KIND.",
#201606160175,8,2016/06/16,2016/06/30,ISSUED,9,2016/10/31,1,1,"WAREHOUSE NO FRNITUR",0,"WAREHOUSE NO FRNITUR",0,2,,1,1,2,,9,3779,132,374,,HARRIET,ST,,,PATRICK,MCNERNEY,4154424800,"MARTIN BUILDING CO",54,MINT,ST,"SAN FRANCISCO",CA,94103-0000,,,"INTENT OF PERMIT IS TO MEMORIALIZE T-24 REVISION REF. PERMIT 201501286916; NO WORK ON THIS PERMIT. N/A ORDINANCE #155-13",
