"APPLICATION #",FORM_NUMBER,FILE_DATE,STATUS_DATE,STATUS,STATUS_CODE,EXPIRATION_DATE,"ESTIMATED COST","REVISED COST","EXISTING USE","EXISTING UNITS","PROPOSED USE","PROPOSED UNITS",PLANSETS,15_DAY_HOLD?,"EXISTING STORIES","PROPOSED STORIES","ASSESSOR STORIES","VOLUNTARY SOFT-STORY RETROFIT","NO OF PAGES",BLOCK,LOT,STREET_NUMBER,STREET_NUMBER_SFX,AVS_STREET_NAME,AVS_STREET_SFX,UNIT,UNIT_SFX,FIRST_NAME,LAST_NAME,CONTRACTORPHONE,COMPANY_NAME,STREET_NUMBER,STREET,STREET_SUFFIX,CITY,STATE,ZIP_CODE,CONTACT_NAME,CONTACT_PHONE,DESCRIPTION,
#201703101178,8,2017/03/10,2017/03/21,ISSUED,9,2017/07/21,1,1,OFFICE,0,OFFICE,0,2,,43,43,,,15,3707,25,95,,03RD,ST,,,"PAUL BRIAN",CUNHA,9169690900,"DEACON CORP OF CALIFORNIA",7745,"GREENBACK LANE 250",,"CITRUS HEIGHTS",CA,95610-0000,,,"1/F & 2/F- REVISION TO 201611102446 MECHANICAL AND ELECTRICAL. RELOCATE GRILLS/DIFFUSER  RELOCATE LIGHTS  NEW LAOYOUT OF LIGHTS",
#201703101179,8,2017/03/10,2017/03/10,ISSUED,9,2017/07/10,1000,1000,OFFICE,0,OFFICE,0,2,,38,38,2,,1,292,2,1,,MONTGOMERY,ST,,,"GERALD W.","DA VOLT",4154424833,"RLH FIRE PROTECTION /  CMA FIRE PROTECT",666,TOLAND,PL,"SAN FRANCISCO",CA,94124-0000,,,"25/F ELEVATOR LOBBY- FIRE SPRINKLER PERMIT  RELOCATE 3 PENDENT SPRINKLERS. T.I. PA#201702219789",
#201703101180,8,2017/03/10,2017/03/10,ISSUED,9,2018/03/10,30000,30000,APARTMENTS,5,APARTMENTS,5,0,,2,2,2,,0,2779,3,824,,CORBETT,AV,,,MARTIN,GAEHWILER,4155500300,"M. GAEHWILER CONSTRUCTION INC",1550,MICHIGAN,*,"SAN FRANCISCO",CA,94124,,,"#3 - replace kitchen cabinets & countertop. no walls will be moved",
#201703101181,8,2017/03/10,2017/03/10,ISSUED,9,2017/09/10,14000,14000,OFFICE,0,OFFICE,0,2,,25,25,25,,2,267,15,235,,PINE,ST,,,"GERALD W.","DA VOLT",4154424833,"RLH FIRE PROTECTION /  CMA FIRE PROTECT",666,TOLAND,PL,"SAN FRANCISCO",CA,94124-0000,,,"7/F- FIRE SPRINKLER PERMIT  RELOCATE 50  ADD 7 AND DELETE 8 PENDENT SPRINKLERS. T.I. PA#201702068732. N/A ORDINANCE #155-13",
#201703101182,8,2017/03/10,2017/03/10,ISSUED,9,2017/07/10,3500,3500,OFFICE,0,OFFICE,0,2,,25,25,25,,2,267,15,235,,PINE,ST,,,"GERALD W.","DA VOLT",4154424833,"RLH FIRE PROTECTION /  CMA FIRE PROTECT",666,TOLAND,PL,"SAN FRANCISCO",CA,94124-0000,,,"13/F- FIRE SPRINKLER PERMIT  RELOCATE 6  ADD 1 PENDENT AND 2 UPRIGHTS SPRINKLERS. T.I. PA#201702219797. N/A ORDINANCE #155-13",
#201703101183,8,2017/03/10,2017/03/30,ISSUED,9,2017/09/30,18000,20000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,2,2,1,,10,2006,005C,1747,,43RD,AV,,,MICHAEL,MILLER,4156134560,"PHASE 2 BUILDERS",1201,"MARIPOSA STREET",,"SAN FRANCISCO",CA,94117-0000,,,"KITCHEN REMODEL INCLUDING ADDITION OF A DOOR LEADING FROM KITCHEN TO A NEW DECK LESS THAN 30"" HIGH IN REAR YARD. ADDITION OF A BATHROOM WITH IN THE EXTG LAUNDRY ROOM AREA. INSTALL HYDRONIC RADIANT FLOOR HEATING.",
#201703101184,8,2017/03/10,2017/03/10,ISSUED,9,2017/09/10,14700,14700,OFFICE,33,OFFICE,33,2,,25,25,21,,2,208,28,655,,MONTGOMERY,ST,,,PETER,MCHUGH,4155500975,"AYOOB & PEERY PLUMBING",975,INDIANA,ST,"SAN FRANCISCO",CA,94107,,,"10/F- ADD  RELOCATE AND REMOVE FIRE SPRINKLERS PER T.I.  4 ADD  24 RELOCATE  8 REMOVE. T.I. PA#201702240067",
#201703101185,8,2017/03/10,2017/03/10,ISSUED,9,2017/09/10,10000,12000,APARTMENTS,3,APARTMENTS,3,0,,3,3,0,,0,3559,28,278,,SANCHEZ,ST,3,,DANIEL,HIGGINS,4153778392,"D B H CONSTRUCTION",630,"GRAND VIEW AV",,"SAN FRANCISCO",CA,94114-0000,,,"APT #3: BATHROOM REMODEL  REPLACE PLUMBING FIXTURES & NEW LIGHTING  NO STRUCTURAL WORK.",
#201703101186,8,2017/03/10,2017/03/10,ISSUED,9,2017/09/10,25000,25000,APARTMENTS,149,APARTMENTS,149,0,,9,9,0,,0,599,149,1701,,JACKSON,ST,203,,CRAIG,BURKE,4153103580,"BURKE CONSTRUCTION",554,KANSAS,ST,"SAN FRANCISCO",CA,94107-2315,,,"bathroom remodel without plans. lighting to be high efficacy. convert tub and shower to tub only. new tile and vanity. no walls to be relocated.",
#201703101187,8,2017/03/10,2017/03/10,ISSUED,9,2017/07/10,3371,3371,OFFICE,0,OFFICE,0,2,,37,37,37,,1,235,22,50,,CALIFORNIA,ST,,,PETER,MCHUGH,4155500975,"AYOOB & PEERY PLUMBING",975,INDIANA,ST,"SAN FRANCISCO",CA,94107,,,"4/F- ADD AND RELOCATE FIRE SPRINKLERS PER T.I.  1 ADD  6 RELOCATE. T.I. PA#201612215612. N/A ORDINANCE #155-13",
#201703101188,8,2017/03/10,2017/03/15,ISSUED,9,2018/03/15,120000,120000,OFFICE,0,OFFICE,0,2,,42,42,0,,4,3709,20,50,,FREMONT,ST,,,PETER,GOLDSMITH,4159782790,"GCI  INC",875,"BATTERY ST  1ST FLOOR",,"SAN FRANCISCO",CA,94111-0000,,,"24/F- SOFT DEMOLITION NON STRUCTURAL PARTITIONS  CEILINGS  FINISHES PER AB-017. TO REMAIN VACANT. N/A ORDINANCE #155-13",
#201703101190,8,2017/03/10,2017/03/10,ISSUED,9,2017/07/10,2000,2500,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,2416,20,1427,,ULLOA,ST,,,CHRISTINE,LEI,4157310318,"C & L CONSTRUCTION AND REMODELING",1362,30TH,AV,"SAN FRANCISCO",CA,94122-0000,,,"Replace five front windows in-kind with wood-clad windows.",
#201703101192,8,2017/03/10,2017/03/10,ISSUED,9,2018/03/10,25250,25250,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,,2,2,2,,0,531,11,1964,,UNION,ST,,,JESUS,CABRERA,4158222121,"YOUNG'S ROOFING COMPANY",1165,"A REVERE",AV,"SAN FRANCISCO",CA,94124-0000,,,REROOFING,
#201703101194,8,2017/03/10,2017/03/10,ISSUED,9,2017/07/10,1,1,OFFICE,,OFFICE,,0,,1,2,1,,0,3780,004F,572,,07TH,ST,,,ROBERT,WILLIAMSON,4155761800,"NOVO CONSTRUCTION INC",608,FOLSOM,ST,"SAN FRANCISCO",CA,94108-0000,,,"TO OBTAIN FINAL INSPECTION OF WORK APPROVED UNDER PA# 201210021161.  ALL IS COMPLETE.",
#201703101195,8,2017/03/10,2017/03/16,ISSUED,9,2018/03/16,55000,55000,OFFICE,0,OFFICE,0,2,,26,26,26,,5,3721,89,101,,02ND,ST,,,"BRYCE PORTER",HARSTAD,4158149945,"SOURCE PLANNING AND CONSTRUCTION INC",909,MONTGOMERY,ST,"SAN FRANCISCO",CA,94133-0000,,,"12/F- ELECTRICAL FOR 201703080931. N/A ORDINANCE #155-13",
#201703101196,8,2017/03/10,2017/03/10,ISSUED,9,2017/09/10,8000,8000,OFFICE,,OFFICE,,2,,11,11,11,,5,293,1,211,,SUTTER,ST,,,MICHAEL,WILLIAMS,4152824288,"SAN FRANCISCO FIRE PROTECTION",1355,FAIRFAX,AV,"SAN FRANCISCO",CA,94124-0000,,,"LIKE FOR LIKE FIRE SYSTEM REPLACEMENT DUE TO ELEV MODERNATIZATION. REPLACE (E) CONTROL PANEL. SMOKE DET & PULL STATION W.NEW AT THE SAME LOCATION. INSTALL RELAY MODULES FOR NEW ELE RECALL. INSTALL MONITOR MODULES TO TIE-IN (E) WATERFLOW & TAMPER SWITCHES",
#201703101197,8,2017/03/10,2017/03/10,ISSUED,9,2017/07/10,3000,3000,APARTMENTS,6,APARTMENTS,6,2,,3,3,3,,2,1534,23,1944,,ANZA,ST,0,,MICHAEL,WILLIAMS,4152824288,"SAN FRANCISCO FIRE PROTECTION",1355,FAIRFAX,AV,"SAN FRANCISCO",CA,94124-0000,,,"LIKE FOR LIKE FIRE SYSTEM REPLACEMENT W/NEW CONTROL PANEL  SMOKE DETE & PULL STATION AT THE SAME LOCATION TIE-IN (E) 3 BELLS TO NEW PANEL. ;OCA; ALARM SYSTEM",
#201703101198,8,2017/03/10,2017/03/10,ISSUED,9,2017/07/10,3000,3000,APARTMENTS,7,APARTMENTS,7,2,,4,4,3,,2,1158,1,1901,,"GOLDEN GATE",AV,0,,MICHAEL,WILLIAMS,4152824288,"SAN FRANCISCO FIRE PROTECTION",1355,FAIRFAX,AV,"SAN FRANCISCO",CA,94124-0000,,,"LIKE FOR LIKE FIRE SYSTEM REPLACEMENT W/NEW CONTROL PANEL  ANNUCIATOR  SMOKE DET & PULL STATION AT THE SAME LOCATION. TIE-IN (E) 2 BELLS TO NE PANEL. LOACAL ALARM SYSTEM",
#201703101198,8,2017/03/10,2017/03/10,ISSUED,9,2017/07/10,3000,3000,APARTMENTS,7,APARTMENTS,7,2,,4,4,3,,2,1158,1,1903,,"GOLDEN GATE",AV,,,MICHAEL,WILLIAMS,4152824288,"SAN FRANCISCO FIRE PROTECTION",1355,FAIRFAX,AV,"SAN FRANCISCO",CA,94124-0000,,,"LIKE FOR LIKE FIRE SYSTEM REPLACEMENT W/NEW CONTROL PANEL  ANNUCIATOR  SMOKE DET & PULL STATION AT THE SAME LOCATION. TIE-IN (E) 2 BELLS TO NE PANEL. LOACAL ALARM SYSTEM",
#201703101198,8,2017/03/10,2017/03/10,ISSUED,9,2017/07/10,3000,3000,APARTMENTS,7,APARTMENTS,7,2,,4,4,3,,2,1158,1,1905,,"GOLDEN GATE",AV,,,MICHAEL,WILLIAMS,4152824288,"SAN FRANCISCO FIRE PROTECTION",1355,FAIRFAX,AV,"SAN FRANCISCO",CA,94124-0000,,,"LIKE FOR LIKE FIRE SYSTEM REPLACEMENT W/NEW CONTROL PANEL  ANNUCIATOR  SMOKE DET & PULL STATION AT THE SAME LOCATION. TIE-IN (E) 2 BELLS TO NE PANEL. LOACAL ALARM SYSTEM",
#201703101198,8,2017/03/10,2017/03/10,ISSUED,9,2017/07/10,3000,3000,APARTMENTS,7,APARTMENTS,7,2,,4,4,3,,2,1158,1,1907,,"GOLDEN GATE",AV,,,MICHAEL,WILLIAMS,4152824288,"SAN FRANCISCO FIRE PROTECTION",1355,FAIRFAX,AV,"SAN FRANCISCO",CA,94124-0000,,,"LIKE FOR LIKE FIRE SYSTEM REPLACEMENT W/NEW CONTROL PANEL  ANNUCIATOR  SMOKE DET & PULL STATION AT THE SAME LOCATION. TIE-IN (E) 2 BELLS TO NE PANEL. LOACAL ALARM SYSTEM",
#201703101198,8,2017/03/10,2017/03/10,ISSUED,9,2017/07/10,3000,3000,APARTMENTS,7,APARTMENTS,7,2,,4,4,3,,2,1158,1,1909,,"GOLDEN GATE",AV,,,MICHAEL,WILLIAMS,4152824288,"SAN FRANCISCO FIRE PROTECTION",1355,FAIRFAX,AV,"SAN FRANCISCO",CA,94124-0000,,,"LIKE FOR LIKE FIRE SYSTEM REPLACEMENT W/NEW CONTROL PANEL  ANNUCIATOR  SMOKE DET & PULL STATION AT THE SAME LOCATION. TIE-IN (E) 2 BELLS TO NE PANEL. LOACAL ALARM SYSTEM",
#201703101198,8,2017/03/10,2017/03/10,ISSUED,9,2017/07/10,3000,3000,APARTMENTS,7,APARTMENTS,7,2,,4,4,3,,2,1158,1,1911,,"GOLDEN GATE",AV,0,,MICHAEL,WILLIAMS,4152824288,"SAN FRANCISCO FIRE PROTECTION",1355,FAIRFAX,AV,"SAN FRANCISCO",CA,94124-0000,,,"LIKE FOR LIKE FIRE SYSTEM REPLACEMENT W/NEW CONTROL PANEL  ANNUCIATOR  SMOKE DET & PULL STATION AT THE SAME LOCATION. TIE-IN (E) 2 BELLS TO NE PANEL. LOACAL ALARM SYSTEM",
#201703101199,8,2017/03/10,2017/03/24,ISSUED,9,2018/03/24,26000,50000,APARTMENTS,24,APARTMENTS,24,2,,4,4,1,,4,7381,166,208,,"LAKE MERCED HILL ST NORTH",ST,1,F,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"#1F - INTERIOR FINISH WORK- NEW KITCHEN  CABINETS & APPLIANCES. NEW RECESSED LIGHTING  NEW TILE IN BATHROOM  NEW CABINETS IN MEDIA ROOM  NEW CABINETS IN DEN/BEDROOM.",
#201703101200,8,2017/03/10,2017/03/10,ISSUED,9,2017/07/10,1,1,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,2928,16,190,,TARAVAL,ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"TO OBTAIN FINAL INSPECTION FOR WORK APPROVED UNDER PA#2012-0705-4171. ALL WORK IS COMPLETE.",
#201703101201,8,2017/03/10,2017/03/10,ISSUED,9,2017/07/10,4500,4500,OFFICE,,OFFICE,,2,,60,60,52,,3,259,26,555,,CALIFORNIA,ST,0,,MIKE,SCRIBNER,4158175100,"BCCI CONSTRUCTION COMPANY",1160,BATTERY,ST,"SAN FRANCISCO",CA,94111-0000,,,"REVISION TO  201611162856: STRUCTURAL SUPPORT FOR OPERABLE WALL DETAIL MAHER NA",
#201703101202,4,2017/03/10,2017/03/24,ISSUED,9,2017/09/24,16000,16000,OFFICE,0,,,2,,3,,3,,5,680,6,1710,,SCOTT,ST,,,JACK,MARTINELLI,4154684000,"MARTINELLI ENVIRONMENTAL GRAPH",1829,"EGBERT AV",ST,"SAN FRANCISCO",CA,94124-0000,,,"TO ERECT NON-ELECTRICAL  SINGLE FACED  NON-ILLUMINATED DEMENTIONAL LETTERS TO BLDG FACADE SIGNAGE",
#201703101203,8,2017/03/10,2017/03/10,ISSUED,9,2017/07/10,1500,1500,APARTMENTS,98,APARTMENTS,98,2,,7,7,0,,3,8708,126,235,,BERRY,ST,116,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"REMOVE FIRE DOOR BETWEEN UNITS.  ADD 2HR FIRE WALL BACK TO MATCH (E)",
#201703101204,8,2017/03/10,2017/03/10,ISSUED,9,2017/07/10,2200,2200,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,,2,2,2,,0,846,36,809,,PAGE,ST,,,NELSON,CHENG,4152394718,"J.W.D. CONSTRUCTION",395,BYXBEE,ST,"SAN FRANCISCO",CA,94132,,,"Dryrot on siding; replace in kind (wood) at the right side of the rear building  total of 200 sq ft. Repair and paint to finish.",
#201703101206,8,2017/03/10,2017/03/31,ISSUED,9,2018/03/31,45000,45000,APARTMENTS,12,APARTMENTS,12,2,,4,4,3,,3,632,002A,2730,,SACRAMENTO,ST,,,"JOSEPH TAN",,4153685599,"J C TAN CONSTRUCTION",2633,SANTIAGO,ST,"SAN FRANCISCO",CA,94116-0000,,,"UNIT #1: REHABILITATION (E) KITCHEN & BATHROOM. INSTALL 2ND BATHROOM. INSTALL W/D  MAHER NA",
#201703101207,8,2017/03/10,2017/03/10,ISSUED,9,2017/07/10,2500,2500,"VACANT LOT",0,APARTMENTS,12,2,,0,5,1,,1,3617,8,1050,,VALENCIA,ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"INSTALL DOUBLE DOOR TO STREET FROM 2/F DECK  Revision TO NEW BLDG. PA#201012277437. PROPOSED DOORS NO LONGER IMPOSE ON THE PUBLIC WAY.",
#201703101210,8,2017/03/10,2017/03/10,ISSUED,9,2017/07/10,1000,1000,OFFICE,0,OFFICE,0,2,,16,16,16,,1,3740,34,221,,MAIN,ST,,,ELLIOTT,GRIMSHAW,4157060725,"PREMIER STRUCTURES INC",,"PIER 28 THE EMBARCADERO",AV,"SAN FRANCISCO",CA,94105-0000,,,"DEMOLISH PLANTER IN PREPARATION FOR TEMPORARY PLAYGROUND ON A SEP PERMIT PA#2017 0228 0316",
#201703101211,4,2017/03/10,2017/03/22,ISSUED,9,2017/09/22,6000,6000,OFFICE,0,,,2,,31,,31,,9,3708,59,595,,MARKET,ST,,,JACK,MARTINELLI,4154684000,"MARTINELLI ENVIRONMENTAL GRAPH",1829,"EGBERT AV",ST,"SAN FRANCISCO",CA,94124-0000,,,"TO ERECT ELECTRICAL SINGLE FACED  ILLUMINATED CHANNEL LETTERS ADDRESS SIGN",
#201703101215,8,2017/03/10,2017/03/10,ISSUED,9,2017/07/10,300,300,"RETAIL SALES",0,"RETAIL SALES",0,2,,6,6,6,,8,309,24,253,,POST,ST,,,DAVID,PLANT,4152850500,"PLANT CONSTRUCTION CO",300,NEWHALL,ST,"SAN FRANCISCO",CA,94124,,,"EVACUATION SIGNAGE. REF APP#201608185439",
#201703101216,8,2017/03/10,2017/03/10,ISSUED,9,2017/07/10,1,1,"FOOD/BEVERAGE HNDLNG",14,"FOOD/BEVERAGE HNDLNG",14,2,,4,4,3,,2,346,10,456,,LARKIN,ST,,,PETER,FIREL,4152795879,"F.M. CONSTRUCTION",298,"4TH  AVENUE",,"SAN FRANCISCO",CA,94118-0000,,,"OCCUPANCY LOADS PER SFFD INSPECTION REQUEST",
#201703101216,8,2017/03/10,2017/03/10,ISSUED,9,2017/07/10,1,1,"FOOD/BEVERAGE HNDLNG",14,"FOOD/BEVERAGE HNDLNG",14,2,,4,4,3,,2,346,10,460,,LARKIN,ST,,,PETER,FIREL,4152795879,"F.M. CONSTRUCTION",298,"4TH  AVENUE",,"SAN FRANCISCO",CA,94118-0000,,,"OCCUPANCY LOADS PER SFFD INSPECTION REQUEST",
#201703101217,8,2017/03/10,2017/03/10,ISSUED,9,2017/09/10,8800,8800,APARTMENTS,4,APARTMENTS,4,0,,2,2,2,,0,6946,32,955,,OCEAN,AV,,,AGUSTIN,BANDA,4157318181,"NATION'S ROOFING CO.",1160,"A QUESADA",AV,"SAN FRANCISCO",CA,94124-0000,,,RE-ROOFING,
#201703101218,8,2017/03/10,2017/03/27,ISSUED,9,2018/03/27,40000,40000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,2,2,1,,5,2307,36,2230,,43RD,AV,,,"ZI RAN",LEI,4158161165,"FUGNAI CONSTRUCTION",39,EDINBURGH,ST,"SAN FRANCISCO",CA,94134-0000,,,"INTERIOR REMODEL: ADD ONE FAMILY ROOM  ONE BATH & ONE BEDROOM @ GROUND FLOOR.",
#201703101219,8,2017/03/10,2017/03/10,ISSUED,9,2017/07/10,3000,3000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,2142,16,1346,,QUINTARA,ST,,,"ZI PEI",TANG,5108931208,"GIANTS CONSTRUCTION",533,NORVELL,ST,"EL CERRITO",CA,94530-0000,,,"remove 150 sf of stucco on exterior of building and repair in kind.",
#201703101220,8,2017/03/10,2017/03/10,ISSUED,9,2017/09/10,10000,10000,APARTMENTS,11,APARTMENTS,11,0,,3,3,2,,0,1085,40,50,,STANYAN,ST,0,,"KAM CHIU",WONG,4158591538,"LEADER CONSTRUCTION INC",2479,27TH,AV,"SAN FRANCISCO",CA,94116-0000,,,"unit 205 -kitchen remodel same to same",
#201703101222,8,2017/03/10,2017/03/10,ISSUED,9,2017/09/10,6000,6000,"2 FAMILY DWELLING",2,APARTMENTS,3,2,,3,3,2,,2,480,14,1339,A,FRANCISCO,ST,,,"DAMIAN J.",MADDEN,4159238510,"MADDEN PLUMBING  LLC",1228,FOLSOM,ST,"SAN FRANCISCO",CA,94103-0000,,,"1ST FLR: INSTALL 16 NEW FIRE SPRINKLER THROUGHOUT PER NFPA #13R UNDERGROUND PER NFPA#24 TI 201512114904",
#201703101223,8,2017/03/10,2017/03/10,ISSUED,9,2017/09/10,10000,10000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,5715,10,203,,"HOLLY PARK",CR,,,AIDAN,LEICESTER,4159359362,"SAN FRANCISCO EARTHQUAKE RETROFITTING",1051,"NATIONAL AVE UNIT #127",ST,"SAN BRUNO",CA,94066-0000,,,"REMOVE PANEL BOARD IN FAMILY ROOM. ADD R-13 INSULATION AND 5/8 DRYWALL. CHANGE DOOR TO POCKET DOOR TO (E) BATHROOM. REPLACE DOOR TO GARAGE AND DOOR TO DECK. NOT VISIBLE FROM STREET.",
#201703101224,8,2017/03/10,2017/03/21,ISSUED,9,2018/03/21,95000,180000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,3,3,2,,18,3544,006A,126,,DOLORES,ST,,,"HOOVER JOSEPH",CHAN,6506460066,"WATERS AND WATERS",15,SHAMROCK,CT,MILLBRAE,CA,94030-0000,,,"INTERIOR REMODEL TO INCLUDE 1ST FL NEW BATH  NEW KITCHEN AND BATH 0N 2ND FL  INTERIOR UPGRADES TO EXISTING BATHS ON 3RD FL. REAR FACADE GET WINDOW DOOR UPGRADES AND 3RD FL DECK WILL BE REMOVED. NEW EXTERIOR SIDING THROUGHOUT REAR",
#201703101226,8,2017/03/10,2017/03/14,ISSUED,9,2018/03/14,30000,37000,APARTMENTS,6,APARTMENTS,6,2,,4,4,3,,6,3584,85,3951,,18TH,ST,,,COLOMBA,CANAS,4157251023,"CAN DO CONTRACTORS",193,MARIETTA,DR,"SAN FRANCISCO",CA,94131,,,"SOFT STORY UPGRADE RETROFIT PER SFBC CHAPTER 34B  2012 IEBC APPNEDIX A-4.",
#201703101227,8,2017/03/10,2017/03/10,ISSUED,9,2017/09/10,12000,12000,"1 FAMILY DWELLING",1,"2 FAMILY DWELLING",2,2,,3,3,1,,3,4209,2,1110,,YORK,ST,,,THOMAS,O'CONNOR,6503444424,"O'CONNOR PLUMBING & FIRE PROTECTION",,"P.O.BOX 2053",,BURLINGAME,CA,94011,,,"INSTALL 45 NEW SPRINKLER HEAD PER NFPA 13 D UNDERGROUND PER NFPA 24  REF 201502107933  MAHER NA",
#201703101228,8,2017/03/10,2017/03/10,ISSUED,9,2017/09/10,18581,18581,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,3,3,2,,0,7554,25,60,,HILIRITAS,AV,,,"CRAIG JOSEPH LAU","DAVID LEE DISSMEYER",4155875869,"DISSMEYER CORP  DBA ACME ROOFING CO",1400,WALLACE,AV,"SAN FRANCISCO",CA,94124-0000,,,REROOFING,
#201703101229,8,2017/03/10,2017/03/24,ISSUED,9,2018/03/24,100000,100000,OFFICE,,OFFICE,,2,,38,38,38,,8,292,8,120,,KEARNY,ST,,,JOHN-MICHAEL,JOHNSON,4154341500,"PRINCIPAL BUILDERS INC.",616,MINNA,ST,"SAN FRANCISCO",CA,94103-0000,,,"17TH FLR: AB-017 DEMO OF WALLS  DOORS  MILLWORK AND FINISHES. UPGRADE OF RESTROOMS TO COMPLIANCE. TI W/ADA DETAILS TO FOLLOW",
#201703101230,8,2017/03/10,2017/03/17,ISSUED,9,2017/09/17,6000,8745,OFFICE,,OFFICE,,2,,34,34,23,,4,236,19,150,,CALIFORNIA,ST,,,JOHN-MICHAEL,JOHNSON,4154341500,"PRINCIPAL BUILDERS INC.",616,MINNA,ST,"SAN FRANCISCO",CA,94103-0000,,,"T-24 ELECTRICAL TO PROVIDE NEW LIGHTING AND POWER TO 17TH FLR  TI REF PA 201612306307",
#201703101234,8,2017/03/10,2017/03/22,ISSUED,9,2018/03/22,32000,32000,"FILLING/SERVICE STN",0,"FILLING/SERVICE STN",0,2,,1,1,0,,8,3571,7,599,,"SOUTH VAN NESS",AV,,,OWNER,,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"ADDITION OF TYPE 1 HOOD FOR FRYERS  NEW SINKS  REPAIR FINISHES(FORMER FRYER USED AS A VENTLESS HOOD) N/A FOR MAHER.",
#201703101238,8,2017/03/10,2017/03/10,ISSUED,9,2018/03/10,32324,32324,"RETAIL SALES",1,"RETAIL SALES",1,0,,2,2,2,,0,1806,21,1460,,48TH,AV,,,"MIGUELINA CARMENT",LAZALA,7148922028,"P W STEPHENS ENVIRONMENTAL INC",15201,"PIPELINE LANE  SUITE B",,"HUNTINGTON BEACH",CA,92649-0000,,,"LEAD ABATEMENT DUE TO FIRE FROM 12/28/16 PER AB-017 COST OF ABATEMENT TO BE CARRIED TO CONSTRUCTION PERMIT FOR THRESHOLD VALUATION PURPOSES.",
#201703101239,8,2017/03/10,2017/03/17,ISSUED,9,2017/09/17,13026,13026,OFFICE,0,OFFICE,0,2,,40,40,40,,9,3708,175,575,,MARKET,ST,,,JOHN,GRCINA,4156488140," FIELD CONSTRUCTION INC.",515,"FOLSOM  ST  2ND FLOOR",,"SAN FRANCISCO",CA,94105-0000,,,"26TH FLOOR: REVISION TO APP#201611303727 TO INCLUDE DEMOLITION AND CONSTRUCTION OF NON-STRUCTURAL PARTITIONS  DOORS AND LIGHT FIXTURES. MEP  FIRE SPRINKLER UNDER SEPERATE PERMIT. N/A FOR MAHER.",
#201703101240,8,2017/03/10,2017/03/13,ISSUED,9,2017/07/13,1,1,,,APARTMENTS,6,2,,,5,2,,7,158,10,1032,,PACIFIC,AV,,,,,,,,,,,,,,,"REVISION TO 201510200295-S-1. CHANGES TO DRILLED PIERS AT FOUNDATION",
#201703101241,8,2017/03/10,2017/03/10,ISSUED,9,2017/07/10,500,700,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,3106,8,901,,FAXON,AV,,,DONALD,ZHAO,4153175088,"ROKIT CONSTRUCTION COMPANY",328,FRANKFORT,ST,"DALY CITY",CA,94014-0000,,,"NEW PERMIT FOR WINDOS (2) IN KITCHEN AND ANYWHERE ELSE THERE ARE NEW WINDOWS GOING IN. FIRE CULKING PENETRATION TO GARAGE  NOT VISIBLE FROM THE STREET ON THE SIDE ON WALK WAY.",
#201703101242,8,2017/03/10,2017/03/10,ISSUED,9,2017/09/10,12000,24000,APARTMENTS,40,APARTMENTS,40,0,,6,6,6,,0,320,20,837,,GEARY,ST,,,"JUAN G.",ORTIZ,4152387392,"MENDEZ-ORTIZ CONSTRUCTION INC",3165,CALIFORNIA,ST,"SAN FRANICSCO",CA,94115-0000,,,"APT. #301: BATHROOM AND KITCHEN RENOVATION  ALL IN KIND. ",
#201703101243,8,2017/03/10,2017/03/14,ISSUED,9,2017/07/14,1000,5000,APARTMENTS,3,APARTMENTS,3,2,,2,2,2,,3,3589,91,741,,VALENCIA,ST,,,OWNER,,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"ADDITION OF 1 HR FIRE RATED SHEET ROCK & PANELING TO (E) BACK WALL & PARAPET",
#201703101245,8,2017/03/10,2017/03/10,ISSUED,9,2017/09/10,8000,8000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,2,2,1,,1,1936,016A,1693,,07TH,AV,,,OWNER,,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"REPLACE CURRENT RESIDENTIAL SECURITY GATE WITH NEW  UPGRADED SECURITY GATE WITH SAME DIMENSIONS. THE NEW GATE WILL BE MADE OUT OF STEEL TUBING WITH IPE WOOD ACCENTS AND A HIGH SECURITY LOCK. GATE WILL BE ISTALLED WITHIN PROPERTY LINE.",
