"APPLICATION #",FORM_NUMBER,FILE_DATE,STATUS_DATE,STATUS,STATUS_CODE,EXPIRATION_DATE,"ESTIMATED COST","REVISED COST","EXISTING USE","EXISTING UNITS","PROPOSED USE","PROPOSED UNITS",PLANSETS,15_DAY_HOLD?,"EXISTING STORIES","PROPOSED STORIES","ASSESSOR STORIES","VOLUNTARY SOFT-STORY RETROFIT","NO OF PAGES",BLOCK,LOT,STREET_NUMBER,STREET_NUMBER_SFX,AVS_STREET_NAME,AVS_STREET_SFX,UNIT,UNIT_SFX,FIRST_NAME,LAST_NAME,CONTRACTORPHONE,COMPANY_NAME,STREET_NUMBER,STREET,STREET_SUFFIX,CITY,STATE,ZIP_CODE,CONTACT_NAME,CONTACT_PHONE,DESCRIPTION,
#201611042060,8,2016/11/04,2016/11/09,ISSUED,9,2017/11/09,37000,37000,"TOURIST HOTEL/MOTEL",529,"TOURIST HOTEL/MOTEL",529,2,,25,25,31,,20,326,11,222,,MASON,ST,,,"KATHRYN CAHILL",THOMPSON,4159860600,"CAHILL CONTRACTORS LLC",425,"CALIFORNIA ST  STE 2200",,"SAN FRANCISCO",CA,94104-0000,,,"SCOPE OF WORK INCLUDES REMODEL OF E GUESTROOM ON THE 7TH FL AND SPECIFICALLY THE SELECTIVE DEMO AND REFINISHING OF WALLS  FLOORS  CEILINGS AND REMOVAL AND REPLACEMENT OF PLUMBING FIXTURES. LIGHTING FIXTURES  OUTLETS  AND CASEWORK. NO EXTR WORK OR CHANGE IN OCCUP. (Life safety deferred if reqd)",
#201611042061,8,2016/11/04,2016/11/04,ISSUED,9,2017/05/04,8500,8500,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,1,1,1,,0,1660,21,4126,,FULTON,ST,,,SHELI,HEN,8889737366,"M & M CONSTRUCTION & HOME DESIGN",1647,"WILLOW PASS",RD,CONCORD,CA,94520-0000,,,"UPGRADE MAIN PANEL TO 200 AMP AND  UPGRADE AND RELOCATE SUBPANEL 125 AMP. REWIRE ELECTRICAL TO CODE.  REPLACE EXTG TOILET. INSTALL NEW FAN IN BATHROOM.",
#201611042063,8,2016/11/04,2016/11/07,ISSUED,9,2017/05/07,8500,14950,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,,2,2,2,,0,3581,73,3867,,17TH,ST,,,ALEJANDRO,ROSILLO,4157972002,"ALEX R CONSTRUCTION",76,NEBRASKA,ST,"SAN FRANCISCO",CA,94110-0000,,,"REPAIR LESS 50% OF BACK DECK.",
#201611042064,8,2016/11/04,2016/11/07,ISSUED,9,2017/03/07,4304,4304,"FOOD/BEVERAGE HNDLNG",24,"FOOD/BEVERAGE HNDLNG",24,2,,5,5,0,,6,3533,136,280,,VALENCIA,ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"REPLACE A NEW TANDOORI OVEN.  AS-BUILT",
#201611042064,8,2016/11/04,2016/11/07,ISSUED,9,2017/03/07,4304,4304,"FOOD/BEVERAGE HNDLNG",24,"FOOD/BEVERAGE HNDLNG",24,2,,5,5,0,,6,3533,143,280,,VALENCIA,ST,203,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"REPLACE A NEW TANDOORI OVEN.  AS-BUILT",
#201611042065,8,2016/11/04,2016/11/15,ISSUED,9,2017/03/15,1,1,"WAREHOUSE NO FRNITUR",0,GREENHOUSE,0,2,,2,2,2,,4,4287,72,1233,,CONNECTICUT,ST,,,EMMET,WARD,4158142070,"EWSF INC",1485,BAYSHORE,BL,"SAN FRANCISCO",CA,94124-0000,,,"REVISION TO 201509046283 -  DELETE SHOWER",
#201611042071,8,2016/11/04,2016/11/04,ISSUED,9,2017/03/04,1,1,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,3,3,2,,0,925,35,2429,,BAY,ST,,,"CHARLES GUOCHAO LIANG",,4158101802,"L.G. CONSTRUCTION CO. INC",1032,IRVING,ST,"SAN FRANCSICO",CA,94122-0000,,,"TO OBTAIN FINAL INSPECTION FOR WORK APPROVED UNDER PA# 201404183632.  ALL WORK IS COMPLETE",
#201611072072,8,2016/11/07,2016/11/07,ISSUED,9,2017/03/07,100,100,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,2,2,1,,1,1625,005C,631,,19TH,AV,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"REVISION TO 201512144954 - ADD CABINETS IN WASHER & DRYER AREA",
#201611072073,8,2016/11/07,2016/11/07,ISSUED,9,2017/03/07,5000,5000,OFFICE,,OFFICE,,2,,48,48,48,,6,263,11,101,,CALIFORNIA,ST,,,OLEG,VYGRUG,5103573700,"TRI-SIGNAL INTEGRATION INC.",15853,MONTE,ST,SYLMAR,CA,91342-0000,,,"47th FLR: ADD 5 SMOKE DETECTORS  3 SPEAKERS  5 STROBES TO (E) FA SYSTEM. REPLACE 1 CONEL SMOKE DETECTOR  1 SPEAKER. REF 201610119892 MAHER NA",
#201611072075,8,2016/11/07,2016/11/07,ISSUED,9,2017/05/07,25000,25000,OFFICE,,OFFICE,,2,,6,6,6,,7,3751,105,795,,FOLSOM,ST,,,OLEG,VYGRUG,5103573700,"TRI-SIGNAL INTEGRATION INC.",15853,MONTE,ST,SYLMAR,CA,91342-0000,,,"4th FLR: ADD 1 SPEAKER  34 SPEAKER/STROBES  6 STROBES. REPLACE 8 (E) SMOKE DETECTORS AND RELOCATE 5(E) DUCT DETECTORS MAHER NA",
#201611072076,8,2016/11/07,2016/11/07,ISSUED,9,2017/05/07,25000,25000,OFFICE,,OFFICE,,2,,6,6,6,,7,3751,105,795,,FOLSOM,ST,,,OLEG,VYGRUG,5103573700,"TRI-SIGNAL INTEGRATION INC.",15853,MONTE,ST,SYLMAR,CA,91342-0000,,,"5th FLR: ADD 1 SMOKE DETECTOR  31 SPEAKER/STROBES AND 7 STROBES TO (E) SYSTEM. REPLACE 8 (E) SMOKE DETECTORS REF 201607122099 MAHER NA",
#201611072077,8,2016/11/07,2016/11/07,ISSUED,9,2017/05/07,4000,6000,OFFICE,,OFFICE,,2,,22,22,10,,6,268,8,220,,MONTGOMERY,ST,,,OLEG,VYGRUG,5103573700,"TRI-SIGNAL INTEGRATION INC.",15853,MONTE,ST,SYLMAR,CA,91342-0000,,,"1ST FLR: ADD 2 MANUAL PULL STATIONS  3 SPEAKER/STROBES AND 1 STROBE TO (E) FA SYSTEM. REMOVE 1 SPEASKER STROBE REF 201607182584 MAHER NA",
#201611072079,8,2016/11/07,2016/11/07,ISSUED,9,2017/05/07,10000,10000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,3143,38,163,,FLOOD,AV,,,CRIS,SPILLY,6505539054,"AMERICAN HOME RENEWAL INC",310,SHAW,RD,"SO SAN FRANCISCO",CA,94080-0000,,,"INSTALL 650SF OF HARDIE SIDING TO BACK WALL. NO STRUCTURAL CHANGES.",
#201611072080,8,2016/11/07,2016/11/07,ISSUED,9,2017/05/07,15000,15000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,2887,1,101,,MERCED,AV,,,"UNG A.",VOONG,5107828158,"VOONG'S ROOFING COMPANY",1265,XAVIER,AV,HAYWARD,CA,94545-0000,,,RE-ROOFING,
#201611072081,8,2016/11/07,2016/11/07,ISSUED,9,2017/05/07,13174,13174,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,5691,32,857,,PERALTA,AV,,,MARISSA,CHAIDEZ,5107856340,"THD AT-HOME SERVICES INC/HOME DEPOT",2456,VERNA,CT,"SAN LEANDRO",CA,94577-0000,,,REROOFING,
#201611072082,8,2016/11/07,2016/11/08,ISSUED,9,2017/03/08,2500,3000,OFFICE,0,OFFICE,0,2,,3,3,3,,4,3521,13,398,,11TH,ST,,,MICHAEL,CUTLER,5108306174,"INNOVATIVE TECHNOLOGIES",,"P.O. BOX 6080",,ALBANY,CA,94706-0000,,,"INSTALL NEW FIRE ALARM with (4) smoke and (1)heat detector on all floors for THE 3RD FL TENANT IMPROVEMENT. PROVIDE ELEVATOR RECALL FOR NEW ELEVATOR; maher n/a",
#201611072083,8,2016/11/07,2016/11/07,ISSUED,9,2017/03/18,3012,3012,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,,2,2,2,,0,1624,5,635,,20TH,AV,,,MARISSA,CHAIDEZ,5107856340,"THD AT-HOME SERVICES INC/HOME DEPOT",2456,VERNA,CT,"SAN LEANDRO",CA,94577-0000,,,"replace 1 wood window inkind visible from the street - no structural changes - max u factor .32 with true divided  lights to match existing.",
#201611072084,8,2016/11/07,2016/11/07,ISSUED,9,2017/11/07,50000,50000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,,2,2,2,,0,1560,16,571,,17TH,AV,,,CRIS,SPILLY,6505539054,"AMERICAN HOME RENEWAL INC",310,SHAW,RD,"SO SAN FRANCISCO",CA,94080-0000,,,"REPLACE 2 WINDOWS AND 1 PATIO DOOR ON BACK WALL. INSTALL HARDING SIDING TO REAR AND LEFT SIDE WALL. AL WORK NOT VISBLE TO STREET. NO STRUCTURAL CHANGES. 1800SF OF SIDING  IWNDOWS & PATIO DOOR ARE VINYL  MAX U-FACTOR 0.32.",
#201611072085,8,2016/11/07,2016/11/07,ISSUED,9,2017/05/07,10000,10000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,2968A,59,224,,MARIETTA,DR,,,SUNG,HONG,4155861813,"H-POINT ROOFING INC.",420,TERESITA,BL,"SAN FRANCISCO",CA,94127-0000,,,RE-ROOFING,
#201611072086,8,2016/11/07,2016/11/07,ISSUED,9,2017/05/07,7000,7000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,2,,0,5528,13,187,,PERALTA,AV,,,SUNG,HONG,4155861813,"H-POINT ROOFING INC.",420,TERESITA,BL,"SAN FRANCISCO",CA,94127-0000,,,RE-ROOFING,
#201611072090,8,2016/11/07,2016/11/07,ISSUED,9,2017/03/07,4000,4000,"RESIDENTIAL HOTEL",99,"RESIDENTIAL HOTEL",99,2,,3,3,3,,1,146,16,1350,,STOCKTON,ST,,,EDWIN,LUM,4156083942,"E W LUM CONSTRUCTION CO",148,"18TH AVE #201",*,"SAN FRANCISCO",CA,94121,,,"REVISION TO PA #201610251133 - INSTALL NEW PLUMBING & ELECTRICITY IN EXISTING STORAGE SPACE FOR NEW STACKABLE WASHER & DRYERS ON 2N & 3RD FLOOR. NEW DRYWALL  ISNTALL DUCTWORK TO OUTSIDE LIGHTWELL. NEW EXHAUST FAN & LIGHT.",
#201611072091,8,2016/11/07,2016/11/07,ISSUED,9,2017/11/07,29800,29800,APARTMENTS,10,APARTMENTS,10,0,,3,3,3,,0,1112,13,2200,,TURK,BL,0,,YONG,HA,4156652211,"S.F.A-1 ROOFING & MAINTENANCE",1475,BANCROFT,AV,"SAN FRANCISCO",CA,94124-0000,,,REROOFING.,
#201611072091,8,2016/11/07,2016/11/07,ISSUED,9,2017/11/07,29800,29800,APARTMENTS,10,APARTMENTS,10,0,,3,3,3,,0,1112,14,2210,,TURK,BL,,,YONG,HA,4156652211,"S.F.A-1 ROOFING & MAINTENANCE",1475,BANCROFT,AV,"SAN FRANCISCO",CA,94124-0000,,,REROOFING.,
#201611072092,8,2016/11/07,2016/11/07,ISSUED,9,2017/05/07,17200,17200,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,3,3,1,,0,2335A,015C,2295,,14TH,AV,,,YONG,HA,4156652211,"S.F.A-1 ROOFING & MAINTENANCE",1475,BANCROFT,AV,"SAN FRANCISCO",CA,94124-0000,,,REROOFING.,
#201611072093,8,2016/11/07,2016/11/07,ISSUED,9,2017/05/07,7600,7600,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,2406,11,2457,,19TH,AV,,,CHRIS,LEE,4157512669,"LEE FAMILY CORPORATION",778,11TH,AV,"SAN FRANCISCO",CA,94118-0000,,,REROOFING,
#201611072094,8,2016/11/07,2016/11/07,ISSUED,9,2017/05/07,8000,8000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,1904,23,1691,,39TH,AV,,,CHRIS,LEE,4157512669,"LEE FAMILY CORPORATION",778,11TH,AV,"SAN FRANCISCO",CA,94118-0000,,,REROOFING,
#201611072095,8,2016/11/07,2016/11/09,ISSUED,9,2017/11/09,38842,38842,OFFICE,0,OFFICE,0,2,,31,31,31,,2,3708,95,560,,MISSION,ST,,,PETER,MCHUGH,4155500975,"AYOOB & PEERY PLUMBING",975,INDIANA,ST,"SAN FRANCISCO",CA,94107,,,"16TH FLOOR - ADD (19)   RELOCATE (142) SPRINKLERS TO CONFORM WITH THE NEW WALL/CEILING LAYOUT OF THE TENANT IMPROVEMENT.  REF PA #201507232232. N/A MAHER ORDINANCE",
#201611072096,8,2016/11/07,2016/11/10,ISSUED,9,2017/11/10,40000,40000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,5322,20,1696,,PALOU,AV,,,KELVIN,ZENG,4156813358,"MUTUAL SEIKO CONSTRUCTION",236,"WEST PORTAL",AV,"SAN FRANCISCO",CA,94127-0000,,,"REPLACE STUCCO ALONG EXTERIOR WALL 2 SIDES REPLACE IN-KIND. REPLACE WINDOWS IN-KIND WITH MARVIN WOOD CLAD ALUMINUM FACING THE STREET 16 WINDOWS. MAX U FACTOR 0.32",
#201611072098,8,2016/11/07,2016/11/10,ISSUED,9,2017/11/10,200000,200000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,2,2,1,,49,2805,38,4261,,23RD,ST,,,PATRICK,DURKIN,4155151740,"DURKIN INC.",474,EUCLID,AV,"SAN FRANCISCO",CA,94118-0000,,,"1) FIRST STORY INFILL ADDITION UNDER EXTG CANTILEVERED 2ND FLOOR. 2) FIRST STORY INFILL ADDITION OF EXTG SIDE LIGHTWELL. 3) NEW EXTERIOR ENTRY STAIR TO REPLACE EXTG. 4) FRONT FACADE ALTERATIONS. 5)FULL FOUNDATION REPLACEMENT. 6)INTERIOR REMODEL THROUGHOUT.",
#201611072099,8,2016/11/07,2016/11/08,ISSUED,9,2017/03/08,1,1,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,2,4,1,,11,653,30,37,,ORBEN,PL,,,GARY,FOLEY,4152612818,"FOLEY CONSTRUCTION",121,ANZA,WY,"SAN BRUNO",CA,94066-0000,,,"REVISION TO PERMIT APPLICATION 2015-0324-1719 REMOVE CAR LIFT AT GARAGE  REVISE FIGURES FOR SOIL REPORT.",
#201611072100,8,2016/11/07,2016/11/07,ISSUED,9,2017/03/07,600,600,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,,2,2,2,,0,6796,19,50,,"SANTA ROSA",AV,,,MARK,SINCLAIR,4154379880,"SINCLAIR PAINTING INC/WESTGATE RENOVATOR",344,"HARRIET 3RD FL.",ST,"SAN FRANCISCO",CA,94103-0000,,,"REMOVE/REPLACE TRIM BOARDS IN KIND  TO UPPER LEFT REAR WINDOW  LOWER & SIDE BOARDS. PRIME & PAINT. WORK IS NOT VISIBLE FROM STREET.",
#201611072101,8,2016/11/07,2016/11/09,ISSUED,9,2017/11/09,85000,299500,OFFICE,0,OFFICE,0,2,,7,7,7,,11,3514,30,1663,,MISSION,ST,,,KEVIN,WONG,4153988500,"MODERN CONSTRUCTION INC",22,BATTERY,ST,"SAN FRANCISCO",CA,94111-0000,,,"#400:  REMOVE EXISTING WALLS  DOOR  AND FINISHES  CONSTRUCT NEW WALLS  DOORS  SIDELIGHTS AND INSTALL NEW FINISHES; NO MECHANICAL. MAHER N/A",
#201611072102,8,2016/11/07,2016/11/16,ISSUED,9,2017/11/16,15900,26818,OFFICE,,OFFICE,,2,,18,18,19,,1,290,11,1,,BUSH,ST,0,,JOSEPH,TARANTINO,4155291520,"GOLDEN GATE FIRE PROTECTION INC",133,KISSLING,ST,"SAN FRANCISCO",CA,94103-0000,,,"15TH FLR: FIRE SPRINKLER ONLY  RELOCATE 51 PENDENTS & ADD 2 (53 TOTAL) FOR NEWMARK CORNISH CAREY SUITE 1500  REF 201609228519",
#201611072103,8,2016/11/07,2016/11/16,ISSUED,9,2017/05/16,7250,14670,OFFICE,0,OFFICE,0,2,,5,5,5,,1,175,30,731,,SANSOME,ST,,,JOSEPH,TARANTINO,4155291520,"GOLDEN GATE FIRE PROTECTION INC",133,KISSLING,ST,"SAN FRANCISCO",CA,94103-0000,,,"FIRE SPRINKLER ONLY. RELOCATE 28 PENDENT  ADD 1 PENDENT FOR TRADE DESK ON THE 5TH FL maher not req.  REF #201610281369",
#201611072105,8,2016/11/07,2016/11/07,ISSUED,9,2017/05/07,14000,14000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,1717,28,1282,,34TH,AV,,,"WO TANG",HUANG,4156720803,"HT CONSTRUCTION COMPANY",1488,"28TH AVENUE",,"SAN FRANCISCO",CA,94122-0000,,,"REMODEL BATHROOM.",
#201611072108,8,2016/11/07,2016/11/07,ISSUED,9,2017/03/07,1500,1500,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,1811,4,1427,,42ND,AV,,,"BRENT TRAVIS DODGE",,4155590645,"TRAVIS GENERAL CONTRACTORS",1327,EVANS,AV,"SAN FRANCISCO",CA,94124-0000,,,"TO COMPLY WITH NOTICE OF VIOLATION 201645565 REPAIR 40 SF DAMAGED STUCCO AND FRAMING IN KIND. FACING STREET AT LOWER FLOOR.",
#201611072109,4,2016/11/07,2016/11/07,ISSUED,9,2017/03/07,3000,3000,"RETAIL SALES",0,,,2,,2,,0,,8,7295,38,3251,,20TH,AV,,,DANIEL,TWOMEY,9254543306,"AMERICAN SIGN INSTALLATION CO",383,"SOUTH I",ST,LIVERMORE,CA,94550-0000,,,"NON ELECTRIC BLADE SIGN",
#201611072111,8,2016/11/07,2016/11/07,ISSUED,9,2017/05/07,8800,8800,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,3083,15,216,,VALDEZ,AV,,,YOUNG,KIM,4156814307,"J & K ROOFING",416,RICHMOND,DR,MILLBRAE,CA,94030-0000,,,REROOFING,
#201611072112,4,2016/11/07,2016/11/07,ISSUED,9,2017/03/07,4000,4000,"RETAIL SALES",0,,,2,,2,,0,,8,7295,38,3251,,20TH,AV,,,DANIEL,TWOMEY,9254543306,"AMERICAN SIGN INSTALLATION CO",383,"SOUTH I",ST,LIVERMORE,CA,94550-0000,,,"TO ERECT ELECTRIC INTERIOR SIGN",
#201611072113,8,2016/11/07,2016/11/07,ISSUED,9,2017/03/07,3000,3000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,,3,3,2,,0,847,44,610,,HAIGHT,ST,,,HOWARD,HUGHES,4158591998,"H T H CONSTRUCTION",33,LORRAINE,CT,NOVATO,CA,94947-0000,,,"EXPLORATORY DEMOLITION. REMOVE LATH & PLASTER AT TOP 2 FEET OF WALLS AND 2 FEET OF CEILING & PATCH BACK  IN KIND.",
#201611072114,8,2016/11/07,2016/11/07,ISSUED,9,2017/05/07,8800,8800,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,5860,28,381,,GAVEN,ST,,,YOUNG,KIM,4156814307,"J & K ROOFING",416,RICHMOND,DR,MILLBRAE,CA,94030-0000,,,REROOFING,
#201611072115,8,2016/11/07,2016/11/21,ISSUED,9,2017/11/21,225000,225000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,2,2,2,,20,5623,18,199,,MOULTRIE,ST,,,DAWOOD,"JAMSHID NEJAD",2099150404,"J5 REAL ESTATE & DEVELOPMENT CO",2160,"SAN LUIS ROAD",BL,"WALNUT CREEK",CA,94597-0000,,,"1) INFILL LIGHTWELL. 2)RENOVATE INTERIOR. 3) FOUNDATION REPLACEMENT. 4)WINDOW REPLACEMENT. 5)REPAIR EXTG RETAINING WALL. 6)INCREASE OF WATER SUPPLY LINE. N/A FOR MAHER.",
#201611072118,8,2016/11/07,2016/11/07,ISSUED,9,2017/05/07,9900,9900,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,2171,45,2126,,47TH,AV,,,"JAMES T.",ARNEST,4152396977,"ARNEST TERMITE CONTROL",236,"WEST PORTAL AVE. # 347",,"SAN FRANCISCO",CA,94127-0000,,,"Arnest termite report # 160802Dl04 - repair dry rot AT garage entry framing- repair dry rot ar right front sill plate and frame. Repair dry rot AT LOWER END OF STEP ABUTMENT.",
#201611072119,8,2016/11/07,2016/11/07,ISSUED,9,2017/05/07,15000,15000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,3,3,1,,0,3277,9,100,,PINEHURST,WY,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"KITCHEN REMODEL - REPLACE CABINETS AND TABLE TOPS.",
#201611072120,8,2016/11/07,2016/11/08,ISSUED,9,2017/03/08,2500,2500,CHURCH,0,CHURCH,0,2,,3,3,1,,6,856,3,52,,WALLER,ST,,,"MC NELY CONSTRUCTION COMPANY",,5105626300,"MC NELY CONSTRUCTION COMPANY",1040,DAVIS,ST,"SAN LEANDRO",CA,94577,,,"ADDITION OF ELECTRICAL PANEL AND LOW VOLTAGE WIRING FOR INSTALLATIONOF AUDIO VISUAL EQUIPMENT. addition to pa 201604265762.",
#201611072121,8,2016/11/07,2016/11/10,ISSUED,9,2017/11/10,35000,45000,"AUTO REPAIRS",0,"RETAIL SALES",0,2,,1,1,1,,18,1271,024B,930,,COLE,ST,,,SAUL,PICHARDO,5103856820,"ART OF BUILDING",1233,"WALNUT STREET",,BERKELEY,CA,94709-0000,,,"INTERIOR TI INSTALL LIGHTS & RECEPTACLES IN SHELL SPACE; INSTALL (N) COLD WATER ONLY UTILILTY SINK  INSTALL HVAC  INSTALL NON-BEARING PARTITION & WALL SKYLIGHT",
#201611072122,8,2016/11/07,2016/11/07,ISSUED,9,2017/03/07,4000,4000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,3196,19,626,,FAXON,AV,,,ANTONIO,DOMINGUEZ,4156573246,"DOMINGUEZ ROOFING",1150,KEY,AV,"SAN FRANCISCO",CA,94124-0000,,,"INSTALL CDX PLYWOOD 1/2 INCH ON ENTIRE ROOF  UNDERLAYMENT OVER SKIP SHEATHING. PROVIDE MIN R-19 INSULATION BEWEEN ROOF RAFTERS PER CA ENERGY CODE SECT. 150.6(A) 1 EXCEPTION.",
#201611072123,8,2016/11/07,2016/11/07,ISSUED,9,2017/05/07,8000,8000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,3196,19,626,,FAXON,AV,,,ANTONIO,DOMINGUEZ,4156573246,"DOMINGUEZ ROOFING",1150,KEY,AV,"SAN FRANCISCO",CA,94124-0000,,,RE-ROOFING,
#201611072125,8,2016/11/07,2016/11/07,ISSUED,9,2017/05/07,7000,7000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,3,3,2,,0,1463,40,430,,32ND,AV,,,JIMMY,SAU,4153860368,"NEW CITY ROOFING CO INC",2039,43RD,AV,"SAN FRANCISCO",CA,94116-0000,,,REROOFING,
#201611072126,8,2016/11/07,2016/11/07,ISSUED,9,2017/05/07,7200,7200,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,6277,8,642,,NAPLES,ST,,,JIMMY,SAU,4153860368,"NEW CITY ROOFING CO INC",2039,43RD,AV,"SAN FRANCISCO",CA,94116-0000,,,REROOFING,
#201611072127,8,2016/11/07,2016/11/07,ISSUED,9,2017/05/07,8000,8000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,6992,23,320,,GARFIELD,ST,,,"PETER YEOL KIM",,6508736361,"AAA CONSTRUCITON & PAINTING",406,REDWOOD,AV,"SAN BRUNO",CA,94066-0000,,,REROOFING,
#201611072131,8,2016/11/07,2016/11/07,ISSUED,9,2017/03/07,800,800,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,3,3,1,,0,6159,010B,242,,ORDWAY,ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"inkind shingle repair & replacement on front facade (wall approx 50 sf) above garage on 1st & 2nd floor - no change to any other decorative architectural elements",
#201611072134,8,2016/11/07,2016/11/07,ISSUED,9,2017/05/07,6500,6500,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,,2,2,1,,0,1070,001G,25,,EMERSON,ST,,,SAUL,AUGUSTIN,5102537305,"LOS COMPADRES CONSTRUCTION",33,GLENWOOD,DR,HERCULES,CA,94547-0000,,,"Repair leak and dry-rot at facade; replace some wood trim and stucco.  FRONT ELEVATION  REPAIR IN-KIND.",
#201611072134,8,2016/11/07,2016/11/07,ISSUED,9,2017/05/07,6500,6500,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,,2,2,1,,0,1070,001G,27,,EMERSON,ST,,,SAUL,AUGUSTIN,5102537305,"LOS COMPADRES CONSTRUCTION",33,GLENWOOD,DR,HERCULES,CA,94547-0000,,,"Repair leak and dry-rot at facade; replace some wood trim and stucco.  FRONT ELEVATION  REPAIR IN-KIND.",
#201611072138,8,2016/11/07,2016/11/07,ISSUED,9,,,30000,APARTMENTS,4,APARTMENTS,4,0,,3,3,2,,0,3585,83,3819,,18TH,ST,,,PATRICK,"JUN LIN",4159998013,"AERO CONSTRUCTION INC",1945,"20TH AVENUE",,"SAN FRANCISCO",CA,94116-0000,,,"UNIT #4: REPLACE CABINETS COUNTERTOPS  INSTALL KITCHEN TILES  RUN NEW ELECTRICAL FOR WHOLE UNIT.  REPLACE VANITY SINK  FAUCET  BATHTUB FAUCET",
#201611072139,8,2016/11/07,2016/11/07,ISSUED,9,2017/11/07,43000,43000,APARTMENTS,25,APARTMENTS,25,0,,7,7,7,,0,322,006B,430,,HYDE,ST,0,,MICHAEL,TERRY,5107690102,"RAIN DEFENSE",2400,MONARCH,ST,ALAMEDA,CA,94501-0000,,,REROOFING,
#201611072140,8,2016/11/07,2016/11/07,ISSUED,9,2017/03/07,4275,4275,OFFICE,0,OFFICE,0,2,,18,18,18,,1,3717,21,150,,SPEAR,ST,,,"GERALD W.","DA VOLT",4154424833,"RLH FIRE PROTECTION /  CMA FIRE PROTECT",666,"TOLAND STREET",,"SAN FRANCISCO",CA,94124-0000,,,"FIRE SPRINKLER PERMIT ADD 3 PENDENT SPRINKLERS; RELOCATED 1 PENDENT SPRINKLER ON THE 7TH FLOOR. TI 2016-1104-2003",
#201611072143,8,2016/11/07,2016/11/07,ISSUED,9,2017/05/07,15000,15000,APARTMENTS,4,APARTMENTS,4,0,,2,2,1,,0,1666,52,4702,,FULTON,ST,0,,MATTHEW,LOVERING,4153363272,"ZERK CONSTRUCTION",1350,BROADWAY,,ALAMEDA,CA,94501-0000,,,"Repair damage to building from 10/17/16 auto accident. 25-foot length of basement wall to be rebuilt and brick base reinstalled. Foundation repaired. All work in-kind.",
#201611072143,8,2016/11/07,2016/11/07,ISSUED,9,2017/05/07,15000,15000,APARTMENTS,4,APARTMENTS,4,0,,2,2,1,,0,1666,55,4708,,FULTON,ST,0,,MATTHEW,LOVERING,4153363272,"ZERK CONSTRUCTION",1350,BROADWAY,,ALAMEDA,CA,94501-0000,,,"Repair damage to building from 10/17/16 auto accident. 25-foot length of basement wall to be rebuilt and brick base reinstalled. Foundation repaired. All work in-kind.",
