"APPLICATION #",FORM_NUMBER,FILE_DATE,STATUS_DATE,STATUS,STATUS_CODE,EXPIRATION_DATE,"ESTIMATED COST","REVISED COST","EXISTING USE","EXISTING UNITS","PROPOSED USE","PROPOSED UNITS",PLANSETS,15_DAY_HOLD?,"EXISTING STORIES","PROPOSED STORIES","ASSESSOR STORIES","VOLUNTARY SOFT-STORY RETROFIT","NO OF PAGES",BLOCK,LOT,STREET_NUMBER,STREET_NUMBER_SFX,AVS_STREET_NAME,AVS_STREET_SFX,UNIT,UNIT_SFX,FIRST_NAME,LAST_NAME,CONTRACTORPHONE,COMPANY_NAME,STREET_NUMBER,STREET,STREET_SUFFIX,CITY,STATE,ZIP_CODE,CONTACT_NAME,CONTACT_PHONE,DESCRIPTION,
#201603141962,8,2016/03/14,2016/03/14,ISSUED,9,2016/07/14,2500,3000,"RETAIL SALES",0,"RETAIL SALES",0,2,,1,1,1,,2,3642,68,2773,,MISSION,ST,,,"JEANNIE WONG","NELSON TONG",4152827777,"CRIME WATCH SECURITY SYSTEMS INC",1355,FAIRFAX,AV,"SAN FRANCISCO",CA,94124-0000,,,"INSTALLATION OF SPRINKLER MONITORING SYSTEM REF 201404234107  201407292448",
#201603141963,8,2016/03/14,2016/03/14,ISSUED,9,2016/07/14,2500,3000,,0,"2 FAMILY DWELLING",2,2,,0,4,0,,2,7113,65,268,,CAPITOL,AV,,,"JEANNIE WONG","NELSON TONG",4152827777,"CRIME WATCH SECURITY SYSTEMS INC",1355,FAIRFAX,AV,"SAN FRANCISCO",CA,94124-0000,,,"INSTALLATION OF SPRINKLER MONITORING SYSTEM REF 201303041387",
#201603141963,8,2016/03/14,2016/03/14,ISSUED,9,2016/07/14,2500,3000,,0,"2 FAMILY DWELLING",2,2,,0,4,0,,2,7113,65,270,,CAPITOL,AV,,,"JEANNIE WONG","NELSON TONG",4152827777,"CRIME WATCH SECURITY SYSTEMS INC",1355,FAIRFAX,AV,"SAN FRANCISCO",CA,94124-0000,,,"INSTALLATION OF SPRINKLER MONITORING SYSTEM REF 201303041387",
#201603141966,8,2016/03/14,2016/03/14,ISSUED,9,2016/09/14,7200,7500,"RETAIL SALES",0,"RETAIL SALES",0,2,,5,5,5,,2,295,7,384,,POST,ST,,,DANIEL,MCGRATH,8586543218,"TYCO INTEGRATED SECURITY LLC",,"P.O. BOX   3042",,"BOCA RATON",FL,33431-0000,,,"SAKS 5TH AVE IS REMODELING CARTIER DEPT IN 1ST FLOOR. HORN/STROBE THAT IS INSTALLED ON WALL WILL BE REMOVED AND NEW CEILING MOUNT HORN/STROBE WILL BE INSTALLED. MAHER NA",
#201603141967,8,2016/03/14,2016/03/16,ISSUED,9,2017/03/16,1,50000,OFFICE,0,OFFICE,0,2,,5,5,5,,7,8709,7,1700,,OWENS,ST,,,ANGELA,SIMON,6503260750,"WESTERN ALLIED MECHANICAL INC.",1180,O'BRIEN,DR,"MENLO PARK",CA,94025-0000,,,"REVISION TO 201512044170. NEW MECHANICAL.  MECHANICAL DRAWINGS SUBMITTED ON THIS PERMIT.  N/A MAHER ORD. 155-13",
#201603141968,8,2016/03/14,2016/03/14,ISSUED,9,2016/09/14,20000,20000,APARTMENTS,1,APARTMENTS,1,0,,2,2,1,,0,2079,7,1827,,42ND,AV,,,OFER,GABAY,9257181054,"BAY EAST CONSTRUCTION",183,"MAYHEW WAY",,"WALNUT CREEK",CA,94597-0000,,,"WILL BE CHANGING THE OLD CABINETS WITH NEW ONES AT KITCHEN  6 NEW LED LIGHTS  AND NEW TILE FLOOR. NO ALTERATION OF WALL   WINDOW AND DOOR.",
#201603141969,8,2016/03/14,2016/03/14,ISSUED,9,2017/03/14,75000,75000,OFFICE,0,OFFICE,0,2,,7,7,,,11,3750,79,633,,FOLSOM,ST,,,MIKE,SCRIBNER,4158175100,"BCCI CONSTRUCTION COMPANY",1160,BATTERY,ST,"SAN FRANCISCO",CA,94111-0000,,,"T.I.  ON 2ND FLOOR INCLUDING MINOR DEMOLITION OF FINISHES AND THE ADDITION OF 2 NEW  PARTITIONS AND MINOR LIGHTING CHANGES.",
#201603141970,8,2016/03/14,2016/03/15,ISSUED,9,2016/07/15,5000,5000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,2,2,2,,2,4009,6,578,,"RHODE ISLAND",ST,,,CHRIS,FOSTER,4152542160,"BAYSHORE BUILDERS INC",1770,REVERE,AV,"SAN FRANCISCO",CA,94124-0000,,,"VOLUNTARY RETAINING WALL REPLACEMENT IN KIND.",
#201603141971,8,2016/03/14,2016/03/14,ISSUED,9,2016/09/14,7430,8000,"RETAIL SALES",,"RETAIL SALES",,2,,2,2,3,,3,3775,5,2,,"SOUTH PARK",*,,,"MICHAEL JOSEPH",DONAHUE,5106321208,"PYRO-COMM SYSTEMS   INC.",15531,CONTAINER,LN,"HUNTINGTON BEACH",CA,92649-0000,,,"2ND FLOOR: NEW FIRE ALARM DEVICES ADDED TO 2ND FLOOR T.I. IN AN EXTG BLDG TO INCLUDE: 1) POWER SUPPLY  1 CONTROL MODULE  1 MONITOR MODULE  1 SMOKE DETECTOR  8 HORNS/STROBES  8 STROBES. REF APP#201601076539. N/A FOR MAHER",
#201603141972,8,2016/03/14,2016/03/14,ISSUED,9,2016/09/14,10000,15022,APARTMENTS,64,APARTMENTS,64,0,,20,20,0,,0,125,87,1101,,GREEN,ST,1902,,VINCE,RINALDI,4153864901,"RINALDI CONSTRUCTION",223,14TH,AV,"SAN FRANCISCO",CA,94118-0000,,,"APT 1902: REMODEL (E) MASTER BATHROOM. NEW SHOWER. NO STRUCTURAL. NO ALTERATION OF WALL  WINDOWS  AND DOOR.",
#201603141974,8,2016/03/14,2016/03/14,ISSUED,9,2016/09/14,25000,25000,APARTMENTS,16,APARTMENTS,16,0,,4,4,4,,0,624,003B,1930,,SACRAMENTO,ST,,,DONALD,WOO,4152212888,"SURE  INC.",1728,OCEAN,AV,"SAN FRANCISCO",CA,94112-0000,,,"UNIT#16 ONE KITCHEN & ONE BATH REMODEL. N/A FOR MAHER.",
#201603141975,8,2016/03/14,2016/03/15,ISSUED,9,2016/07/15,1,1,"SOUND STUDIO",,APARTMENTS,434,2,,,6,1,,1,3783,1,801,,BRANNAN,ST,,,ROY,FERRARI,6509612742,"FERMA CORPORATION",1265,MONTECITO,AV,"MOUNTAIN VIEW",CA,95106-0000,,,"REVISION PER BLDG INSPECTOR REQUEST TO COMPLY WITH THE CORRECTION NOTICE & REPORT #2 FILED 3/4/16 UNDER PA 2013-0904-5886  TO PROVIDE AN APPROVED REVISION FOR THE CHANGE IN BOUNDARY ELEMENT TIES TO #4 BAR FROM #5 BAR.",
#201603141976,8,2016/03/14,2016/03/15,ISSUED,9,2016/09/15,20000,20000,"FOOD/BEVERAGE HNDLNG",0,"FOOD/BEVERAGE HNDLNG",0,2,,2,2,2,,5,3777,2,508,,04TH,ST,,,"RICHARD DUKE",SNEED,4154532493,"SNEED & CO CONSTRUCTION INC.",2,"W. SEAVIEW AVE",,"SAN RAFAEL",CA,94901-0000,,,"PARTIAL DEMO OF EXISTING RESTAURANT  NON-STRUCTURAL.",
#201603141977,8,2016/03/14,2016/03/17,ISSUED,9,2016/09/17,20000,20000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2,,3,3,2,,2,3607,70,3735,,20TH,ST,,,"ROBERT HOWARD",,4156137023,"ROBERT HOWARD BUILDERS INC.",562,ELLSWORTH,ST,"SAN FRANCISCO",CA,94110-0000,,,"NEW FULL BATHROOM ON 3RD FLOOR  AS PER DRAWINGS. NO STRUCTURAL WORK. NO EXTERIOR WORK.",
#201603141978,4,2016/03/14,2016/03/15,ISSUED,9,2016/07/15,4250,4250,"FOOD/BEVERAGE HNDLNG",,,,2,,10,,1,,9,3704,80,4,,MINT,PZ,,,AARON,BENZ,5108466516,"TERRA VISUAL INC",1151,"HARBOR BAY",PK,ALAMEDA,CA,94502-0000,,,"NEW ELECTRIC DOUBLE FACED PROJECTING SIGN.",
#201603141979,8,2016/03/14,2016/03/17,ISSUED,9,2017/03/17,110000,110000,APARTMENTS,170,APARTMENTS,170,2,,3,3,4,,6,471,3,3400,,LAGUNA,ST,,,THOMAS,LEWIS,,"NELSON T LEWIS CONST CO INC.",,"PO BOX 637",,HAYWARD,CA,94543,,,"UNIT 325  INTERIOR REMOKDEL (340 SQ FT) REMOKDEL (E) STUDIO APT AND BATHROOM. UPGRADE SHOWER  ADD GRAB BARS WITH BACKING  ADD TILE THROUGHOUT. REPLACE PLUMBING FIXTRUES. REPLACE (E) LIGHTS/ADD NEW. ADD NEW KITCHENETTE WITH SINK & APPLIANCES - NO COOK TOP. MAHER NA",
#201603141980,8,2016/03/14,2016/03/14,ISSUED,9,2016/09/14,25000,25000,APARTMENTS,6,APARTMENTS,6,0,,2,2,1,,0,2802,47,811,,ALVARADO,ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"REMODEL (E) BATHROOM & KITCHEN. REPALCE (3) WINDOWS NOT FACING THE STREET. MAX U-FACTOR >0.32.",
#201603141981,4,2016/03/14,2016/03/15,ISSUED,9,2016/07/15,750,750,"FOOD/BEVERAGE HNDLNG",,,,2,,10,,1,,9,3704,80,4,,MINT,PZ,,,AARON,BENZ,5108466516,"TERRA VISUAL INC",1151,"HARBOR BAY",PK,ALAMEDA,CA,94502-0000,,,"NEW ELECTRIC SINGLE FACED WALL SIGN",
#201603141982,8,2016/03/14,2016/03/14,ISSUED,9,2016/07/14,3000,3000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,,2,2,2,,0,1639,11,647,,05TH,AV,,,YOUNG,ZHAO,4158283668,"328  CONSTRUCTION",2435,"44TH AVENUE",,"SAN FRANCISCO",CA,94116-0000,,,"To comply with complaint 201600541 - item #s 2 3 4 & 5 (stairs repair less than 20%)",
#201603141984,8,2016/03/14,2016/03/14,ISSUED,9,2017/03/14,75000,75000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,,3,3,2,,0,118,6,1623,,POWELL,ST,,,"LEONARD ALBERT",NORDEMAN,6507779011,"MONTGOMERY SANSOME  LTD.",,"P.O. BOX 2585",,"SOUTH SAN FRANCISCO",CA,94083-0000,,,"FIRE DAMAGED;TWO KIT. REMODEL: REPLACE CABS.  COUNTER TOPS AND SINKS  LIKE FOR LIKE. THREE BATHS REMODEL: REPLACE CERAMIC TILES AND FIXTURES(2 IN LOWER UNIT AND 1 IN UPPER UNIT): REPLACE 2000 SQ FT SMOKE DAMAGED SHEETROCK  INTERIOR DAMAGED CASING  BASEBOARDS  FINISH FLOORS AT BOTH UNITS.",
#201603141985,8,2016/03/14,2016/03/25,ISSUED,9,2017/03/25,45000,45000,APARTMENTS,12,APARTMENTS,12,2,,3,3,3,,8,826,18,949,,FELL,ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"REPLACE EXISTNG FOOTING WITH NEW CONCRETE FOOTING IN REAR OF BASEMENT. COMPLIANCE WITH MAHER ORDINANCE NO 155-13 NOT REQUIRED.",
#201603141986,8,2016/03/14,2016/03/14,ISSUED,9,2016/09/14,18000,25000,APARTMENTS,254,APARTMENTS,254,0,,18,18,0,,0,0253A,119,1177,,CALIFORNIA,ST,931,,KWOK,WONG,4155686202,"KL CONSTRUCTION GROUP",1714,POLK,ST,"SAN FRANCISCO",CA,94109-0000,,,"REMODEL (2) BATHROOMS  (1) LAUNDRY ROOM; REPLACE COUNTERTOP.",
#201603141987,8,2016/03/14,2016/03/16,ISSUED,9,2016/07/16,2000,2000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,2,2,1,,3,1670,001B,2617,,CABRILLO,ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"PROPOSED A REAR WOOD PLATFORM ABOUT 20'X19'-3""-12"" HIGH/ABOVE FINISH GRADE.",
#201603141988,8,2016/03/14,2016/03/14,ISSUED,9,2016/09/14,20000,20000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,3,3,3,,0,589,7,2240,,JACKSON,ST,,,KWOK,WONG,4155686202,"KL CONSTRUCTION GROUP",1714,POLK,ST,"SAN FRANCISCO",CA,94109-0000,,,"REPLACE CABINETS & COUNTERTOP FOR KITCHEN.  COMPLIANCE WITH MAHER ORDINANCE NO 155-13 NOT REQUIRED.",
#201603141990,7,2016/03/14,2016/03/15,ISSUED,9,2016/07/15,100,100,,,,,2,,,,3,,1,1534,41,4615,,GEARY,BL,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"TO ERECT NON-STRUCTURAL SIGN.",
#201603141991,8,2016/03/14,2016/03/14,ISSUED,9,2016/07/14,1,1,APARTMENTS,5,APARTMENTS,5,0,,3,3,3,,0,121,5,1030,,GREEN,ST,0,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"TO OBTAIN FINAL INSPECTION FOR WORK APPROVED UNDER PA#2014-0313-0684. ALL WORK IS COMPLETE. N/A FOR MAHER.",
#201603141995,8,2016/03/14,2016/03/14,ISSUED,9,2016/07/14,1,1,APARTMENTS,5,APARTMENTS,5,0,,3,3,3,,0,121,5,1030,,GREEN,ST,0,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"TO OBTAIN A FINAL INSPECTION FOR WORK APPROVED UNDER PA#201307151850. ALL WORK IS COMPLETE.",
#201603141996,8,2016/03/14,2016/03/14,ISSUED,9,2016/07/14,5000,5000,APARTMENTS,5,APARTMENTS,5,0,,3,3,3,,0,121,5,1030,,GREEN,ST,0,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"TO COMPLETE WORK UNDER PA#201306210146: PROVIDE NEW PARKING PAD W/ NEW GATES AND CURBCUT NOT ON THE (E) EXIT PATH.",
#201603141998,8,2016/03/14,2016/03/14,ISSUED,9,2016/07/14,1,1,APARTMENTS,5,APARTMENTS,5,0,,3,3,3,,0,121,5,1030,,GREEN,ST,0,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"TO OBTAIN FINAL INSPECTION FOR WORK APPROVED UNDER PA#2013-0330-8176. ALL WORK IS COMPLETE. N/A FOR MAHER.",
#201603141999,8,2016/03/14,2016/03/17,ISSUED,9,2017/03/17,60000,68000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,Y,2,2,1,,5,6092,010C,586,,MOSCOW,ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"1ST FLR:  ADD A BEDROOM  A FAMILY ROOM  A FULL BATH AND A POWDER ROOM.",
#201603142002,8,2016/03/14,2016/03/25,ISSUED,9,2017/03/25,50000,50000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,2,2,2,,7,5703,13,3972,,FOLSOM,ST,,,"ALAN MARK WALDMAN",,4159741853,"PACIFIC ENGINEERING & CONSTRUCTION INC.",35,STILLMAN,ST,"SAN FRANCISCO",CA,94107-0000,,,"SCOPE OF WORK INCLUDING STRENGTHENING FOUNDATION & REPLACE EXISTING SLAB FLOOR.",
#201603152004,8,2016/03/15,2016/03/15,ISSUED,9,2016/09/15,18000,20000,APARTMENTS,262,APARTMENTS,262,0,,15,15,15,,0,337,20,455,,EDDY,ST,,,"DREW JAMES",NOMELLINI,4154041732,"NOMELLINI CONSTRUCTION * ASK FOR ID *",412,HOWARD,ST,"REDWOOD CITY",CA,94063-0000,,,"APT 810: KITCHEN & BATHROOM REMODEL. NO LAYOUT CHANGES.",
#201603152005,8,2016/03/15,2016/03/15,ISSUED,9,2016/09/15,18000,20000,APARTMENTS,47,APARTMENTS,47,0,,3,3,5,,0,303,013B,891,,POST,ST,,,"DREW JAMES",NOMELLINI,4154041732,"NOMELLINI CONSTRUCTION * ASK FOR ID *",412,HOWARD,ST,"REDWOOD CITY",CA,94063-0000,,,"APT 311: KITCHEN & BATHROOM REMODEL. NO LAYOUT CHANGES.",
#201603152006,8,2016/03/15,2016/03/15,ISSUED,9,2016/09/15,18000,20000,APARTMENTS,50,APARTMENTS,50,0,,5,5,5,,0,280,2,839,,LEAVENWORTH,ST,,,"DREW JAMES",NOMELLINI,4154041732,"NOMELLINI CONSTRUCTION * ASK FOR ID *",412,HOWARD,ST,"REDWOOD CITY",CA,94063-0000,,,"APT 310: KITCHEN & BATHROOM REMODEL. NO LAYOUT CHANGES.",
#201603152007,8,2016/03/15,2016/03/16,ISSUED,9,2017/03/16,195000,195000,OFFICE,0,OFFICE,0,2,,5,5,6,,6,3706,62,731,,MARKET,ST,,,PATRICK,MCMILLAN,4158265100,"MCMILLAN BROS ELECTRIC",1950,"CESAR CHAVEZ STREET",,"SAN FRANCISCO",CA,94124-0000,,,"WORK IS BASED OFF OF THE ELECTRICALLY ENGINEERED DRAWINGS REF PA 2016-0217-9764. PARTIAL SCOPE OFFICE TENANT RETROFIT LIGHTING  POWER AND SIGNAL  WIRING  LIGHTING & RECEPTACLE CONTROLS.",
#201603152008,8,2016/03/15,2016/03/15,ISSUED,9,2016/07/15,5000,10000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,2450,24,2662,,47TH,AV,,,"YA HONG",YIN,6506197778,"H & S AMERICA CORP",1627,"ECHO AVE",,"SAN MATEO",CA,94401-0000,,,"REPLACE EXISITNG KITCHEN CABINET  RELOCATE & ADD ELECTRICAL OUTLETS  MOVE PLUMBING OT ACCOMODATE SINK MOVE. NO STRUCTURAL/WALL MODIFICATION.",
#201603152010,8,2016/03/15,2016/03/15,ISSUED,9,2016/09/15,10000,10000,APARTMENTS,4,APARTMENTS,4,0,,3,3,2,,0,515,012A,235,,PIXLEY,ST,,,"JOSE M.",NAVARRETE,4155866748,"LEO'S ROOFING CO.",2679,HENRY,AV,PINOLE,CA,94564-0000,,,REROOFING,
#201603152010,8,2016/03/15,2016/03/15,ISSUED,9,2016/09/15,10000,10000,APARTMENTS,4,APARTMENTS,4,0,,3,3,2,,0,515,012A,239,,PIXLEY,ST,,,"JOSE M.",NAVARRETE,4155866748,"LEO'S ROOFING CO.",2679,HENRY,AV,PINOLE,CA,94564-0000,,,REROOFING,
#201603152012,8,2016/03/15,2016/03/16,ISSUED,9,2017/03/16,170000,170000,OFFICE,0,OFFICE,0,2,,6,6,6,,12,541,24,2001,,UNION,ST,,,"DONALD W.",PEREZ,4157160032,"DWP CO.",160,32ND,AV,"SAN FRANCISO",CA,94121-0000,,,"2ND FLOOR: INTERIOR T.I.  WORK FOR OFFICE SUITE IN PREVIOUSLY OCCUPIED OFFICE.",
#201603152013,8,2016/03/15,2016/03/15,ISSUED,9,2016/09/15,18000,18000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",2,2,,3,3,2,,9,6631,36,447,,29TH,ST,,,OWNER,,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"ADD SECOND DWELLING UNIT @ GROUND FLOOR  COMPRISED OF KITCHEN  LIVING AREA  BEDROOM AND EXISTING BATHROOM  ADD NEW HEATING SYSTEM FOR NEW 2ND UNIT.  N/A MAHER ORD.F 155-13",
#201603152015,8,2016/03/15,2016/03/15,ISSUED,9,2016/07/15,5000,5000,OFFICE,0,OFFICE,0,2,,8,8,7,,5,3751,157,360,,03RD,ST,,,FABIAN,VALDIOSERA,4159081020,"SKYLINE CONSTRUCTION",731,"SANSOME ST. 4TH FLOOR",,"SAN FRANCISCO",CA,94111-0000,,,"6TH FLOOR  ELECTRICAL WORK FOR TI REF PA 2016-0308-1412. MAHER NA",
#201603152016,8,2016/03/15,2016/03/15,ISSUED,9,2017/03/15,10000,50000,OFFICE,0,OFFICE,0,2,,8,8,7,,14,3751,157,360,,03RD,ST,,,FABIAN,VALDIOSERA,4159081020,"SKYLINE CONSTRUCTION",731,"SANSOME ST. 4TH FLOOR",,"SAN FRANCISCO",CA,94111-0000,,,"6TH FLOOR  TENANT IMRPROVEMENT NEW OFFICE  MODIFICATION OF NON RATED NON STRUCTURAL PARTITIONS. MEP & FIRE LIFE SAFETY UNDER SEPARATE PERMIT. MAHER NA",
#201603152017,8,2016/03/15,2016/03/28,ISSUED,9,2016/09/28,23500,23500,OFFICE,2,OFFICE,2,2,,2,2,2,,3,528,002C,1614,,UNION,ST,0,,PETER,MCDOWELL,4152856200,"ASSOCIATED BUILDERS",4026,3RD,ST,"SAN FRANCISCO",CA,94124-0000,,,"GROUND FLOOR (APPROX 900 FT) - REMOVE (E) 2"" RAT SLAB @ OFFICE. INSTALL NEW 15 MIL STEGO WRAP ON 2"" SAND   POUR NEW 4"" SLAB W/NEW #4 REBAR @ 16"" O.C. EA WAY.",
#201603152019,8,2016/03/15,2016/03/15,ISSUED,9,2017/03/15,114000,114000,"POWER PLANT",0,"POWER PLANT",0,2,,1,1,0,,5,4175,6,1201,,ILLINOIS,ST,,,WES,MCCLAIN,9254552751,"COSCO FIRE PROTECTION INC",7455,LONGARD,RD,LIVERMORE,CA,94551-0000,,,"INSTALL NEW FIRE SPRINKLER SYSTEM IN 1 STORY (29' high) SUBSTATION plus basement. REF APP#201407010205. N/A FOR MAHER ORDINANCE NO. 155-13.",
#201603152020,8,2016/03/15,2016/03/15,ISSUED,9,2016/09/15,10000,10000,"FOOD/BEVERAGE HNDLNG",0,"FOOD/BEVERAGE HNDLNG",0,2,,25,25,25,,7,289,9,180,,MONTGOMERY,ST,,,JOHN,GRCINA,4156488140,"R. N. FIELD CONSTRUCTION",515,"FOLSOM  ST  2ND FLOOR",,"SAN FRANCISCO",CA,94105-0000,,,"REDISTRIBUTION FOR NEW LAYOUT  LOW PRESSURE DUCT WORK TO SERVE EXPANSION. TAP OFF OF (2) EXISTING 5 TON FAN COIL UNITS. AIR BALANCE (2) EXISTING FAN COIL SYSTEMS  REF PA 2016-0107-6608.",
#201603152021,7,2016/03/15,2016/03/23,ISSUED,9,2016/07/23,2500,2500,,,,,2,,,,9,,3,311,13,61,,POST,ST,,,MICHAEL,SPEAR,4158214000,"ZEBRA AWNING CO INC",888,"INNES AVE",,"SAN FRANCISCO",CA,94124-0000,,,"TO ERECT NON-STRUCTURAL SIGN. CHANGE COPY ON SIGN",
#201603152022,8,2016/03/15,2016/03/15,ISSUED,9,2017/03/15,40000,40000,OFFICE,0,OFFICE,0,2,,30,30,30,,7,3718,26,201,,MISSION,ST,,,JOHN,GRCINA,4156488140,"R. N. FIELD CONSTRUCTION",515,"FOLSOM  ST  2ND FLOOR",,"SAN FRANCISCO",CA,94105-0000,,,"8TH FLOOR  PARTIAL SCOPE OFFICE TENANT RETROFIT: LIGHTING  POWER AND SIGNAL  WIRING  LIGHTING & RECEPTACLE CONTROLS. REF PA 2016-0106-6482. MAHER NA",
#201603152024,8,2016/03/15,2016/03/15,ISSUED,9,2016/09/15,5500,5500,APARTMENTS,6,APARTMENTS,6,0,,3,3,3,,0,1260,038A,735,,WALLER,ST,,,MICHAEL,"MC NULTY",4154202267,"MICHAEL MC NULTY CONSTRUCTION***ASK ID",817,CHENERY,ST,"SAN FRANCISCO",CA,94131-0000,,,"DRY ROT REPAIR 125SF IN HALLWAY AT BATHROOM AREA.",
#201603152025,8,2016/03/15,2016/03/22,ISSUED,9,2016/09/22,25000,25000,MUSEUM,0,MUSEUM,0,2,,2,2,2,,4,3733,020A,854,,FOLSOM,ST,,,"JOSH KLEIN",,4154856010,"JOSH KLEIN CONSTRUCTION INC",1537,FOURTH,ST,"SAN RAFAEL",CA,94901-0000,,,"INSTALLATION OF DEHUMIDIFIER ON THE ROOF WITH DUCT WORK THROUGH (E) RATED SHAFT. N/A ORDINANCE #155-13",
#201603152026,8,2016/03/15,2016/03/15,ISSUED,9,2016/09/15,15000,15000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,2,,0,603,5,2260,,WASHINGTON,ST,0,,DANNY,BERNARDINI,4155637550,"UPSCALE CONSTRUCTION INC",2151,"UNION ST #1",,"SAN FRANCISCO",CA,94123,,,"SECOND FLOOR GUEST BATHROOM. REPLACE FINISHES. N/A FOR MAHER.",
#201603152027,8,2016/03/15,2016/03/15,ISSUED,9,2016/07/15,4112,4500,OFFICE,0,OFFICE,0,2,,25,25,25,,6,289,9,180,,MONTGOMERY,ST,,,ESTELA,CONANAN,6509183200,"HONEYWELL INTERNATIONAL  INC",353,"A VINTAGE PARK",DR,"FOSTER CITY",CA,94404-0000,,,"INSTALL (8) SPEAKER/STROBES  RELOCATE (1) SPEAKER/STROBES  REMOVE (2) SPEAKER/STROBES. REF TI #2016-0107-6608.",
#201603152028,8,2016/03/15,2016/03/15,ISSUED,9,2016/07/15,1500,1500,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2,,3,3,2,,15,829,29,605,A,FELL,ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"ELECTRICAL: REPLACE KNOB AND TUBE IN ONE ROOM (80 SQ FT) ADD HARD WIRED SMOKE ALARM & WALL HEATER (TITLE 24). REF PA 2015-1217-5419.",
#201603152028,8,2016/03/15,2016/03/15,ISSUED,9,2016/07/15,1500,1500,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2,,3,3,2,,15,829,29,605,,FELL,ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"ELECTRICAL: REPLACE KNOB AND TUBE IN ONE ROOM (80 SQ FT) ADD HARD WIRED SMOKE ALARM & WALL HEATER (TITLE 24). REF PA 2015-1217-5419.",
#201603152029,8,2016/03/15,2016/03/15,ISSUED,9,2016/09/15,6000,6000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,7542,23,49,,EVERSON,ST,,,"ARLEN FORREST",LEE,4154759029,"NEILL & LEE GENERAL CONSTRACTORS INC",1278,INDIANA,ST,"SAN FRANCISCO",CA,94107-0000,,,"ADDITION TO PA #201411071025 - STUCCO REPAIR WAS MISTAKENLY LEFT OFF THE PERMIT. WORK IS VISABLE TO THE STREET. REPLACE IN KIND.",
#201603152030,8,2016/03/15,2016/03/15,ISSUED,9,2016/09/15,8000,14500,APARTMENTS,54,APARTMENTS,54,0,,4,4,0,,0,4060,42,701,,MINNESOTA,ST,207,,"JUAN JOSE",ARTEAGA,9254510932,"JUAN JOSE ARTEAGA",950,"DETROIT AVENUE",,CONCORD,CA,94518-0000,,,"BATHROOM REMODEL  ALL PLUMBING REMAINS IN SAME LOCATION.  N/A MAHER",
#201603152031,8,2016/03/15,2016/03/15,ISSUED,9,2016/09/15,6700,6700,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,7059,13,174,,MARGARET,AV,,,"PHUOC NGUYEN",,4154676895,"RESCUE ROOFING CO",12,NANCY,LN,"DALY CITY",CA,94014-0000,,,REROOFING,
#201603152032,8,2016/03/15,2016/03/15,ISSUED,9,2016/07/15,1266,1266,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,2,,0,5335A,7,136,,BAYVIEW,CR,,,ART,POTTS,9254497080,"ART POTTS DBA A & J DOORS",5039,PRESTON,AV,LIVERMORE,CA,94551-0000,,,"REMOVING AND REPLACING GARAGE DOOR. WITH NEW SECTIONAL METAL GARAGE DOOR.",
