"APPLICATION #",FORM_NUMBER,FILE_DATE,STATUS_DATE,STATUS,STATUS_CODE,EXPIRATION_DATE,"ESTIMATED COST","REVISED COST","EXISTING USE","EXISTING UNITS","PROPOSED USE","PROPOSED UNITS",PLANSETS,15_DAY_HOLD?,"EXISTING STORIES","PROPOSED STORIES","ASSESSOR STORIES","VOLUNTARY SOFT-STORY RETROFIT","NO OF PAGES",BLOCK,LOT,STREET_NUMBER,STREET_NUMBER_SFX,AVS_STREET_NAME,AVS_STREET_SFX,UNIT,UNIT_SFX,FIRST_NAME,LAST_NAME,CONTRACTORPHONE,COMPANY_NAME,STREET_NUMBER,STREET,STREET_SUFFIX,CITY,STATE,ZIP_CODE,CONTACT_NAME,CONTACT_PHONE,DESCRIPTION,
#201608094538,8,2016/08/09,2016/08/09,ISSUED,9,2017/08/09,21000,27000,APARTMENTS,14,APARTMENTS,14,2,,4,4,3,,3,1202,3,1231,,GROVE,ST,,,ILYA,ZHUCHKOV,4157563011,"QUALITY PAINTING & CONSTRUCTION",2800,"34TH AVE",,"SAN FRANCISCO",CA,94116-0000,,,"UNIT 7 - REMODEL KITCHEN AND BATH IN KIND  ADD LAUNDRY  ADD 17 RECESSED LIGHTS UPGRADE ELECTRICAL INSTALL SUBPANEL. MAHER NA",
#201608094539,8,2016/08/09,2016/08/09,ISSUED,9,2017/02/09,12000,12000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,1875,27,1562,,30TH,AV,,,CATHINA,LEE,4153335373,"TOM LEE ROOFING INC",243,ONONDAGA,AV,"SAN FRANCISCO",CA,94112-0000,,,RE-ROOFING,
#201608094540,8,2016/08/09,2016/08/09,ISSUED,9,2017/02/09,10000,10000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,2,,0,2642,30,176,,EDGEWOOD,AV,,,"STEPHEN ROLAND",,5105279660,"CALDWELL ROLAND ROOFING",1707,POPLAR,ST,OAKLAND,CA,94607-0000,,,REROOFING,
#201608094541,8,2016/08/09,2016/08/09,ISSUED,9,2017/02/09,9600,9600,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,2,,0,1703,9,1247,,47TH,AV,,,CATHINA,LEE,4153335373,"TOM LEE ROOFING INC",243,ONONDAGA,AV,"SAN FRANCISCO",CA,94112-0000,,,RE-ROOFING,
#201608094542,8,2016/08/09,2016/08/09,ISSUED,9,2017/02/09,23500,23500,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,2320,003A,2278,,30TH,AV,,,CATHINA,LEE,4153335373,"TOM LEE ROOFING INC",243,ONONDAGA,AV,"SAN FRANCISCO",CA,94112-0000,,,RE-ROOFING,
#201608094543,8,2016/08/09,2016/08/09,ISSUED,9,2017/02/09,7000,7000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,1,1,1,,0,5612,5,14,,ELSIE,ST,,,CATHINA,LEE,4153335373,"TOM LEE ROOFING INC",243,ONONDAGA,AV,"SAN FRANCISCO",CA,94112-0000,,,RE-ROOFING,
#201608094544,8,2016/08/09,2016/08/09,ISSUED,9,2017/08/09,28500,28500,APARTMENTS,5,"1 FAMILY DWELLING",5,0,,2,2,2,,0,3534,3,120,,GUERRERO,ST,,,CATHINA,LEE,4153335373,"TOM LEE ROOFING INC",243,ONONDAGA,AV,"SAN FRANCISCO",CA,94112-0000,,,RE-ROOFING,
#201608094545,8,2016/08/09,2016/08/09,ISSUED,9,2016/12/09,1,1,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,,3,3,2,,0,974,23,3193,,PACIFIC,AV,,,OWNER,,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"TO OBTAIN FINAL INSPECTION FOR WORK APPROVED UNDER PA#201409226963  ALL WORK IS COMPLETE",
#201608094547,8,2016/08/09,2016/08/09,ISSUED,9,2016/12/09,1,1,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,,3,3,2,,0,974,23,3193,,PACIFIC,AV,,,OWNER,,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"TO OBTAIN FINAL INSPECTION FOR WORK APPROVED UNDER PA#201410108703  ALL WORK IS COMPLETE",
#201608094548,8,2016/08/09,2016/08/09,ISSUED,9,2016/12/09,1,1,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,,3,3,2,,0,974,22,3191,,PACIFIC,AV,,,OWNER,,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"TO OBTAIN FINAL INSPECTION FOR WORK APPROVED UNDER PA#201502097760  ALL WORK IS COMPLETE",
#201608094549,8,2016/08/09,2016/08/09,ISSUED,9,2016/12/09,1,1,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,,3,3,2,,0,974,22,3191,,PACIFIC,AV,,,OWNER,,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"TO OBTAIN FINAL INSPECTION FOR WORK APPROVED UNDER PA#201502269463  ALL WORK IS COMPLETE",
#201608094550,8,2016/08/09,2016/08/09,ISSUED,9,2017/02/09,15000,22000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,1,1,1,,0,6766,23,174,,JOOST,AV,,,MICHAEL,MA,4155176509,"TRUST BUILDERS",2279,"38TH AVENUE",,"SAN FRANCISCO",CA,94116-0000,,,"KITCHEN AND BATH REMODEL",
#201608094551,8,2016/08/09,2016/08/10,ISSUED,9,2016/12/10,5000,5000,APARTMENTS,12,APARTMENTS,12,2,,4,4,3,,8,937,15,2590,,GREENWICH,ST,0,,CHRISTOPHER,BURNHAM,4154074036,"C H BURNHAM INC",782,LAKEVIEW,AV,"SAN FRANCISCO",CA,94112-0000,,,"REVISION TO PA #201510190117 - SOFT STORY - REVISED LOCATION OF APPROVED MOMENT FRAME WITHIN GARAGE.",
#201608094552,8,2016/08/09,2016/08/09,ISSUED,9,2017/08/09,30000,38000,APARTMENTS,202,APARTMENTS,202,0,,9,9,1,,0,80,162,101,,LOMBARD,ST,108,E,MICHAEL,MA,4155176509,"TRUST BUILDERS",2279,"38TH AVENUE",,"SAN FRANCISCO",CA,94116-0000,,,"UNIT #108E:  KITCHEN & BATHROOM REMODEL.",
#201608094553,8,2016/08/09,2016/08/10,ISSUED,9,2016/12/10,1000,1000,APARTMENTS,6,APARTMENTS,6,2,,4,4,3,,4,5642,44,17,,GODEUS,ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"REVISION TO APP#201606200410 FOR FIELD CONDITIONS  ADDING FOOTING  WHERE NONE EXTG IN GARAGE  DELETING SHEAR METERS  LENGTHENING SHEARWALL TO PRESERVE EXTG FOOTING  REVISION OF COLLECTOR DETAILS. SOFT STORY RETROFIT USING  2012 IEBC APPENDIX A-4.",
#201608094553,8,2016/08/09,2016/08/10,ISSUED,9,2016/12/10,1000,1000,APARTMENTS,6,APARTMENTS,6,2,,4,4,3,,4,5642,44,27,,GODEUS,ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"REVISION TO APP#201606200410 FOR FIELD CONDITIONS  ADDING FOOTING  WHERE NONE EXTG IN GARAGE  DELETING SHEAR METERS  LENGTHENING SHEARWALL TO PRESERVE EXTG FOOTING  REVISION OF COLLECTOR DETAILS. SOFT STORY RETROFIT USING  2012 IEBC APPENDIX A-4.",
#201608094555,8,2016/08/09,2016/08/16,ISSUED,9,2017/08/16,100000,108000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,2,2,1,,6,5311,19,1683,,NEWCOMB,AV,,,"LI JIN",BO,4156017564,"JIN BO LI",1034,CLAY,ST,"SAN FRANCISCO",CA,94108-0000,,,"2ND FLOOR - LEGALIZE AREA AS GAME ROOM  ADD (1) FULL BATH  ADD (1) NEW POWDER ROOM  REMODEL KITCHEN AND BATHROOM  DINING AND LIVING ROOM AND 2 (E) BEDROOMS; GROUND FLOOR - ADD 2 (N) BEDROOMS  2 (N) BATHROOMS & (N) HOME THEATER. SHEETROCK GARAGE EXTERIOR & REPLACE FRONT RIGHT BROKEN GLASS  REPLACE",
#201608094556,8,2016/08/09,2016/08/09,ISSUED,9,2017/02/09,10000,10000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,,2,2,2,,0,1778,017A,1391,,23RD,AV,,,OWNER,,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"ALL WORK IN 1391 23RD AVE.  ONLY. replacing kitchen cabinet  sink  countertop  appliances and flooring. non-structural.",
#201608094556,8,2016/08/09,2016/08/09,ISSUED,9,2017/02/09,10000,10000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,,2,2,2,,0,1778,017A,1393,,23RD,AV,,,OWNER,,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"ALL WORK IN 1391 23RD AVE.  ONLY. replacing kitchen cabinet  sink  countertop  appliances and flooring. non-structural.",
#201608094557,8,2016/08/09,2016/08/11,ISSUED,9,2017/02/11,7500,7500,OFFICE,0,OFFICE,0,2,,6,6,6,,8,3783,9,699,,08TH,ST,,,"MARIO SERRANO","ENRIQUE RAMIREZ",9252731289,"SIMPLEX GRINNELL LP",6952,PRESTON,AV,LIVERMORE,CA,94551-0000,,,"4TH FLOOR - PROVIDE & INSTALL NEW (3) MONITOR MODULES  (1) SPEAKER/STROBE  (1) RELAY MODULE  (3) SMOKE DETECTORS & (4) DUCT DETECTORS. REF T.I.# 2016-0412-4540 AND 2016-0804-4147",
#201608094558,8,2016/08/09,2016/08/15,ISSUED,9,2017/08/15,50000,139000,"RETAIL SALES",0,"RETAIL SALES",0,2,,2,2,,,25,7295,21,3251,,20TH,AV,,,"CHITY FONG",CHU,4152557300,"COGENT CONSTRUCTION & CONSULTING INC",1504,BRYANT,ST,"SAN FRANCISCO",CA,94103-0000,,,"#239: TENANT IMPROVEMENT TO AN EXISTING RETAIL.SCOPE INCLUDES NEW CEILING LIGHTING DISPLAY CASES.EXISTING ACCESSIBLE RESTROOM STOREFRONT TO REMAIN. NEW WATER SOURCE HEAT PUMP.",
#201608094559,8,2016/08/09,2016/08/09,ISSUED,9,2016/12/09,1,1,APARTMENTS,13,APARTMENTS,13,0,,3,3,3,,0,156,22,1610,,LEAVENWORTH,ST,,,GINO,MATIASIC,6505875260,"G M M CONSTRUCTION CO",440,CYPRESS,AV,"SAN BRUNO",CA,94066-0000,,,"UNIT 11: TO OBTAIN A FINAL INSPECTION FOR WORK APPROVED UNDER PA#201407221773. ALL WORK IS COMPLETE.",
#201608094560,8,2016/08/09,2016/08/09,ISSUED,9,2016/12/09,389,400,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,,2,2,2,,0,1628,30,1545,,BALBOA,ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"REPAIR INTERIOR WALL DU TO MOVING FUTNITURE  200 SQ. FT.  REPAIR IN-KIND.",
#201608094561,8,2016/08/09,2016/08/10,ISSUED,9,2016/12/10,4300,12700,"RETAIL SALES",0,"RETAIL SALES",0,2,,4,4,4,,6,3915,1,101,,"HENRY ADAMS",ST,,,"JEAN ""JAMIE""",PETERSEN-SCHOENBORN,2098333430,"ATHENA ELECTRICAL CONST",1605,"LAVALLE SMITH",DR,TRACY,CA,95376-0000,,,"TITLE 24 LIGHTING AND CONTROLS. N/A FOR MAHER",
#201608094562,8,2016/08/09,2016/08/22,ISSUED,9,2017/08/22,30000,60000,APARTMENTS,6,APARTMENTS,6,2,,4,4,3,,14,3731,110,84,,HARRIET,ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"SOFT STORY RETROFIT PER SFBC CH 34B  ADU ADDED UNDER PA 201601086638; 2012 IEBC APPENDIX A-4; MAHER N/A",
#201608094562,8,2016/08/09,2016/08/22,ISSUED,9,2017/08/22,30000,60000,APARTMENTS,6,APARTMENTS,6,2,,4,4,3,,14,3731,110,86,,HARRIET,ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"SOFT STORY RETROFIT PER SFBC CH 34B  ADU ADDED UNDER PA 201601086638; 2012 IEBC APPENDIX A-4; MAHER N/A",
#201608094562,8,2016/08/09,2016/08/22,ISSUED,9,2017/08/22,30000,60000,APARTMENTS,6,APARTMENTS,6,2,,4,4,3,,14,3731,110,88,,HARRIET,ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"SOFT STORY RETROFIT PER SFBC CH 34B  ADU ADDED UNDER PA 201601086638; 2012 IEBC APPENDIX A-4; MAHER N/A",
#201608094563,8,2016/08/09,2016/08/09,ISSUED,9,2016/12/09,5000,5000,OFFICE,,OFFICE,,2,,5,5,5,,3,3735,5,631,,HOWARD,ST,,,"MICHAEL JOSEPH",DONAHUE,5106321208,"PYRO-COMM SYSTEMS   INC.",15531,CONTAINER,LN,"HUNTINGTON BEACH",CA,92649-0000,,,"T.I. PROJECT - 5TH FLOOR: PROVISION OF 4 NEW NOTIFICATION APPLIANCES. RELOCATION 2 (E) NOTIFICATION APPLIANCES",
#201608094565,8,2016/08/09,2016/08/18,ISSUED,9,2017/08/18,125000,125000,APARTMENTS,8,APARTMENTS,8,2,,4,4,4,,7,2614,1,250,,CASTRO,ST,0,,NOEL,FOX,4152391343,"AMERICAN CLOVER CONSTRUCTION",770,LAKEVIEW,AV,"SAN FRANCISCO",CA,94112-0000,,,"MANDATORY SOFT STORY UPGRADE AS PER SFBC CHAPTER 34  2012 IEBC APPENDIX A-4. ADD PLY SHEARWALLS & TWO MOMENT FRAMES (LINE 6.5)",
#201608094566,8,2016/08/09,2016/08/09,ISSUED,9,2016/12/09,3000,3000,APARTMENTS,5,APARTMENTS,5,0,,3,3,2,,0,663,7,1810,,BUSH,ST,,,OWNER,,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"Thr front the building is leaking. We need to repair the stucco on the front.",
#201608094567,8,2016/08/09,2016/08/17,ISSUED,9,2016/12/17,1,1,OFFICE,,OFFICE,,2,,8,8,7,,3,3715,13,188,,"THE EMBARCADERO",*,,,"PETER NOSLER",,4157823700,"DPR CONSTRUCTION INC",1450,VETERANS,BL,"REDWOOD CITY",CA,94063-0000,,,"REVISION TO REF PA 201502037319 CLEARIFICATION ABOUT TECHNICAL INFEASIBILITY OF ADA VAN ACCESSIBLE PARKING AT GARAGE  MAHER NA",
#201608094568,8,2016/08/09,2016/08/09,ISSUED,9,2017/02/09,6700,6700,"HEALTH STUDIOS & GYM",6,"HEALTH STUDIOS & GYM",6,0,,2,2,3,,0,156,9,1218,,PACIFIC,AV,,,MICHAEL,LIZOTTE,5109671032,"MICHAEL L LIZOTTE",4648,REINHARDT,DR,OAKLAND,CA,94619-0000,,,"UPDATE FINISHES IN WELLNESS CENTER. INSTALL (N) LIGHTING & PLUMBING IN 2 TREATMENT ROOMS.",
#201608094569,8,2016/08/09,2016/08/17,ISSUED,9,2016/12/17,1,1,OFFICE,,OFFICE,,2,,8,8,7,,3,3715,13,188,,"THE EMBARCADERO",*,,,"PETER NOSLER",,4157823700,"DPR CONSTRUCTION INC",1450,VETERANS,BL,"REDWOOD CITY",CA,94063-0000,,,"REVISION TO REF PA 201604013708 CLEARIFICATION ABOUT TECHNICAL INFEASIBILITY OF ADA VAN ACCESSIBLE PARKING AT GARAGE  MAHER NA",
#201608094570,8,2016/08/09,2016/08/16,ISSUED,9,2017/02/16,20000,20000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,2,2,2,,9,5540,12,324,,RUTLEDGE,ST,,,THOMAS,CORBETT,4158244869,"TOM CAN CONSTRUCTION",1608,TREAT,AV,"SAN FRANCISCO",CA,94110,,,"LEGALIZATION OF 1 BATHROOM AND 1 STUDY ON (E) 1ST FLR AND UPGRADE OF (E) GARAGE 1-HR BATING",
#201608094571,8,2016/08/09,2016/08/09,ISSUED,9,2016/12/09,1,1,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,2,,0,970,9,16,,SPRUCE,ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"REFERENCE TO PA 201312204707 TO DOCUMENT THAT ROOF DECK AND STAIRS WERE NEVER CONSTRUCTED TO COMPLY WITH NOV 201406231; CFC REQUIRED.",
#201608094572,8,2016/08/09,2016/08/16,ISSUED,9,2017/03/09,13260,13260,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,,2,2,0,,0,6654,68,200,,RANDALL,ST,,,VLADIMIR,MERABIAN,4082646964,"SGK HOME SOLUTIONS INC.",3801,"CHARTER PARK",CT,"SAN JOSE",CA,95136-0000,,,"Remove and replace 9 windows with Mavin +Ogee lugs wood hung windows with OG LUGs  on street facing and two windows (not facing).(MILLGARD VYNIL STYLEINE)",
#201608094573,8,2016/08/09,2016/08/09,ISSUED,9,2016/12/09,1600,1600,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,3165,25,154,,WESTWOOD,DR,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"REMOVE AND REPLACE (E) BATHROOM FLOOR TILE ONLY  APPROX 2'X2' SQ FT. REPAIR DRYROT ON (E) REDOOW SIDING AT REAR OF PROPERTY WITH ABOUT 4'X8' SQ FT. REMOVE AND REPLACE (E) 3 INTERIOR DOOR CASING AT LIVING ROOM. REPLACE (E) BASEBOARD AT 1 BEDROOM WITH IN KIND.",
#201608094574,8,2016/08/09,2016/08/09,ISSUED,9,2016/12/09,2500,2500,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,1,1,1,,0,6912,21,170,,LUNADO,CT,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"REPLACE (5) WINDOWS - NOT VISIBLE FROM THE STREET  IN-KIND  SAME LOCATION",
#201608094576,8,2016/08/09,2016/08/17,ISSUED,9,2018/08/17,290000,484000,OFFICE,,OFFICE,,2,,3,3,3,,28,598,9,1900,,"VAN NESS",AV,,,"DAVID M",BATES,6509612010,"T I MANAGEMENT GROUP INC",266,"NORTH SANTA CRUZ",AV,"LOS GATOS",CA,95030-0000,,,"3RD FLR only: INTERIOR OFFICE TI  BATHROOM UPGRADES  LIGHTING/POWER UPGRADE  MECHANICAL RE-DUCTING ADA COMPLIANT ENTRY; MAHER N/A",
#201608094578,8,2016/08/09,2016/08/17,ISSUED,9,2016/12/17,1000,1000,OFFICE,,OFFICE,,2,,9,9,0,,4,3705,51,835,,MARKET,ST,0,,,,,,,,,,,,,,"REVISION TO REF PA 201606281096 - REMOVAL OF NEW FIRE RATED HORIZONTAL DOORS AT ENTRY. INSTALL NEW RATE GLASS ENTRY DOOR. DOCUMENT WALLS AT ROOM 505 LABLED IVF ARE NOT RATED",
#201608094579,8,2016/08/09,2016/08/10,ISSUED,9,2016/12/10,1,1,"RETAIL SALES",,"RETAIL SALES",,2,,6,6,6,,7,287,10,246,,SUTTER,ST,0,,TOM,HAMMER,6034316464,"TOM HAMMER CONSTRUCTION LLC",235,WEST,RD,PORTSMOUTH,NH,03801-0000,,,"REVISION TO PA 2016-0419-5176  TO PROVIDE NEW AIR DISTRIBUTION  DUCTWORK  DUCT SMOKE DETECTOR  THERMOSTAT  AND REVISED ELECTRICAL WORK THAT IS EXISTING CONDITIONS",
#201608094582,8,2016/08/09,2016/08/09,ISSUED,9,2017/02/09,8000,8000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,2,,0,5709,19,32,,ELLERT,ST,,,TOMAS,O'CONAIRE,4158714480,"O'CONAIRE CONSTRUCTION",1255,TARAVAL,ST,"SAN FRANCISCO",CA,94116-0000,,,"SIX (6) WINDOWS TO BE REPLACED WITH NEW WINDOWS AND ARE NOT VISIBLE FROM THE STREET",
#201608094584,8,2016/08/09,2016/08/09,ISSUED,9,2017/02/09,9500,9500,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,7043,8,193,,"DEL MONTE",ST,,,FRANK,YU,4152187704,"FRANK LOK YU COMPANY",1200,MONTEREY,BL,"SAN FRANCISCO",CA,94127-0000,,,"REPLACE KITCHEN CABINET  SINK  HOOD  NON STRUCTURAL.",
#201608094587,8,2016/08/09,2016/08/09,ISSUED,9,2016/12/09,1,1,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,3,3,2,,0,7540,3,285,,BEACON,ST,,,PHILIP,SWETT,4152652802,"SWETT CONSTRUCTION",219,"SHORELINE HWY",,"MILL VALLEY",CA,94941-0000,,,"TO OBTAIN FINAL INSPECTION FOR WORK APPROVED UNDER PA #201404294445.  ALL WORK IS COMPLETE.",
#201608094588,8,2016/08/09,2016/08/09,ISSUED,9,2017/02/09,11000,11000,APARTMENTS,33,APARTMENTS,33,0,,9,9,8,,0,500,37,2677,,LARKIN,ST,0,,NICOLAS,BECHWATI,6503439477,"EPS  INC (DBA EXPRESS PLUMBING)",307,"NO. AMPHLETT",BL,"SAN MATEO",CA,94401-0000,,,"RESTORE CONCRETE SLAB FOR TENANT PARKING AFTER COMPLETED PLUMBING WORK.",
#201608094589,8,2016/08/09,2016/08/09,ISSUED,9,2016/12/09,1,1,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,3,3,2,,0,7540,3,285,,BEACON,ST,,,PHILIP,SWETT,4152652802,"SWETT CONSTRUCTION",219,"SHORELINE HWY",,"MILL VALLEY",CA,94941-0000,,,"TO OBTAIN FINAL INSPECTION FOR WORK APPROVED UNDER PA #201402047751.  ALL WORK IS COMPLETE.",
#201608094590,8,2016/08/09,2016/08/09,ISSUED,9,2016/12/09,1,1,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,3,3,2,,0,7540,3,285,,BEACON,ST,,,PHILIP,SWETT,4152652802,"SWETT CONSTRUCTION",219,"SHORELINE HWY",,"MILL VALLEY",CA,94941-0000,,,"TO OBTAIN FINAL INSPECTION FOR WORK APPROVED UNDER PA #201202234709-S1.  ALL WORK IS COMPLETE.",
#201608094591,8,2016/08/09,2016/08/23,ISSUED,9,2017/08/23,65000,65000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,4,4,3,,20,583,12,2520,,PACIFIC,AV,,,GARY,"VAN ACKER",4153835589,"VAN ACKER CONST ASSOC INC",1060,"REDWOOD HIGHWAY  FRONTAGE ROAD",,"MILL VALLEY",CA,94941,,,"REPLACE (E) WOOD WINDOWS & EXT SOOR IN KIND. REPAIR & PATCH PLASTER OPENINGS & DETAIL TO MATCH (E)  REPLACE & REPAIR FRAMING WHERE NECESSARY",
#201608094592,8,2016/08/09,2016/08/09,ISSUED,9,2017/08/09,127900,127900,OFFICE,0,OFFICE,0,2,,11,11,11,,6,3735,46,55,,HAWTHORNE,ST,,,"ART HOOVER",,9254599200,"MATRIX HG INC",115,"MASON CIRCLE  STE. B",,CONCORD,CA,94520-0000,,,"ROOF TOP/PENTHOUSE- REPLACEMENT OF BOILER & (2) PUMPS.",
#201608094593,8,2016/08/09,2016/08/09,ISSUED,9,2016/12/09,1400,1624,OFFICE,,OFFICE,,2,,32,32,32,,7,264,4,1,,CALIFORNIA,ST,,,DANNY,MORAN,4082921600,"CORPORATE SIGN SYSTEMS",1014,TIMOTHY,DR,"SAN JOSE",CA,95133-0000,,,"5TH FLOOR: 4 EVAC MAPS. MAHER NA",
#201608094594,8,2016/08/09,2016/08/09,ISSUED,9,2017/02/09,10000,10000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,,2,2,0,,0,3622,109,3894,,22ND,ST,0,,PATRICK,CASSIDY,6502222097,"DUGARRY CONSTRUCTION INC",211,ARROYO,DR,PACIFICA,CA,94044-0000,,,"REMODEL BATHROOM  BRING ELECTRIC / PLUMBING UP TO CODE.  REPLACE WINDOW WITH TEMPERED WINDOW NOT VISIBLE FROM THE STREET   SAME SIZE  SAME LOCATION.  n/a maher",
#201608094596,8,2016/08/09,2016/08/22,ISSUED,9,2017/02/22,15000,15000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2,,3,3,2,,9,3568,54,36,,CAMP,ST,,,ILYA,ZHUCHKOV,4157563011,"QUALITY PAINTING & CONSTRUCTION",2800,"34TH AVE",,"SAN FRANCISCO",CA,94116-0000,,,"REMOVE INTERIOR WALL AND REPLACE WITH POST AND BEAM AT MIDDLE LEVEL.",
#201608094596,8,2016/08/09,2016/08/22,ISSUED,9,2017/02/22,15000,15000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2,,3,3,2,,9,3568,54,38,,CAMP,ST,,,ILYA,ZHUCHKOV,4157563011,"QUALITY PAINTING & CONSTRUCTION",2800,"34TH AVE",,"SAN FRANCISCO",CA,94116-0000,,,"REMOVE INTERIOR WALL AND REPLACE WITH POST AND BEAM AT MIDDLE LEVEL.",
#201608094599,8,2016/08/09,2016/08/09,ISSUED,9,2017/02/09,8000,8000,APARTMENTS,9,APARTMENTS,9,0,,3,3,3,,0,3580,1,500,,CHURCH,ST,,,TING,LIANG,4159708288,"LIANG'S REMODELING INC.",416,RIVERA,ST,"SAN FRANCISCO",CA,94116-0000,,,"G/F corner shop -demolition only work in commerical space only. approx. 400 sf; 20' x 20'; no structural elemetns to be removed;  space will remian vacant until tenant decides to remodel with TI building permit. AB-017 applies.",
#201608094600,8,2016/08/09,2016/08/09,ISSUED,9,2017/02/09,20000,20000,APARTMENTS,3,APARTMENTS,3,0,,3,3,3,,0,3601,74,3921,,19TH,ST,,,TIM,CLINTON,4158509319,"DAWSON - CLINTON GEN CONTR CORP",,"P.O.BOX 410475",ST,"SAN FRANCISCO",CA,94141-0000,,,"REMODEL 1 KITCHEN & 1 BATHROOM. NO STRUCTURAL / WALL CHANGES.",
#201608094601,8,2016/08/09,2016/08/09,ISSUED,9,2017/02/09,20000,20000,APARTMENTS,3,APARTMENTS,3,0,,3,3,3,,0,3601,74,3923,,19TH,ST,,,TIM,CLINTON,4158509319,"DAWSON - CLINTON GEN CONTR CORP",,"P.O.BOX 410475",ST,"SAN FRANCISCO",CA,94141-0000,,,"REMODEL 1 KITCHEN & 1 BATHROOM. NO STRUCTURAL / WALL CHANGES.",
#201608094602,8,2016/08/09,2016/08/09,ISSUED,9,2017/02/09,20000,20000,APARTMENTS,3,APARTMENTS,3,0,,3,3,3,,0,3601,74,3925,,19TH,ST,0,,TIM,CLINTON,4158509319,"DAWSON - CLINTON GEN CONTR CORP",,"P.O.BOX 410475",ST,"SAN FRANCISCO",CA,94141-0000,,,"REMODEL 1 KITCHEN & 1 BATHROOM. NO STRUCTURAL / WALL CHANGES.",
#201608094603,8,2016/08/09,2016/08/22,ISSUED,9,2017/02/22,8000,8000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2,,3,3,2,,2,947,54,2869,,BRODERICK,ST,0,,MICHAEL,"DE JONG",4157477023,"MICHAEL DE JONG CONSTRUCTION",29,"OLD CREEK",RD,PETALUMA,CA,94952-0000,,,"LOCALIZED FOUNDATION STRENGTHENING",
#201608094605,8,2016/08/09,2016/08/09,ISSUED,9,2016/12/09,1,1,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,2,2,1,,2,7057,1,229,,SUMMIT,ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"REVISION TO 201508265335  REMOVE BATHROOM SINK.",
